RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,cos(2*pi*(RI-min(RI)+Na-min(Na)))/(max(RI)+max(Na)-min(RI)-min(Na)),cos(2*pi*(RI-min(RI)+Mg-min(Mg)))/(max(RI)+max(Mg)-min(RI)-min(Mg)),cos(2*pi*(RI-min(RI)+Al-min(Al)))/(max(RI)+max(Al)-min(RI)-min(Al)),cos(2*pi*(RI-min(RI)+Si-min(Si)))/(max(RI)+max(Si)-min(RI)-min(Si)),cos(2*pi*(RI-min(RI)+K-min(K)))/(max(RI)+max(K)-min(RI)-min(K)),cos(2*pi*(RI-min(RI)+Ca-min(Ca)))/(max(RI)+max(Ca)-min(RI)-min(Ca)),cos(2*pi*(RI-min(RI)+Ba-min(Ba)))/(max(RI)+max(Ba)-min(RI)-min(Ba)),cos(2*pi*(RI-min(RI)+Fe-min(Fe)))/(max(RI)+max(Fe)-min(RI)-min(Fe)),cos(2*pi*(Na-min(Na)+Mg-min(Mg)))/(max(Na)+max(Mg)-min(Na)-min(Mg)),cos(2*pi*(Na-min(Na)+Al-min(Al)))/(max(Na)+max(Al)-min(Na)-min(Al)),cos(2*pi*(Na-min(Na)+Si-min(Si)))/(max(Na)+max(Si)-min(Na)-min(Si)),cos(2*pi*(Na-min(Na)+K-min(K)))/(max(Na)+max(K)-min(Na)-min(K)),cos(2*pi*(Na-min(Na)+Ca-min(Ca)))/(max(Na)+max(Ca)-min(Na)-min(Ca)),cos(2*pi*(Na-min(Na)+Ba-min(Ba)))/(max(Na)+max(Ba)-min(Na)-min(Ba)),cos(2*pi*(Na-min(Na)+Fe-min(Fe)))/(max(Na)+max(Fe)-min(Na)-min(Fe)),cos(2*pi*(Mg-min(Mg)+Al-min(Al)))/(max(Mg)+max(Al)-min(Mg)-min(Al)),cos(2*pi*(Mg-min(Mg)+Si-min(Si)))/(max(Mg)+max(Si)-min(Mg)-min(Si)),cos(2*pi*(Mg-min(Mg)+K-min(K)))/(max(Mg)+max(K)-min(Mg)-min(K)),cos(2*pi*(Mg-min(Mg)+Ca-min(Ca)))/(max(Mg)+max(Ca)-min(Mg)-min(Ca)),cos(2*pi*(Mg-min(Mg)+Ba-min(Ba)))/(max(Mg)+max(Ba)-min(Mg)-min(Ba)),cos(2*pi*(Mg-min(Mg)+Fe-min(Fe)))/(max(Mg)+max(Fe)-min(Mg)-min(Fe)),cos(2*pi*(Al-min(Al)+Si-min(Si)))/(max(Al)+max(Si)-min(Al)-min(Si)),cos(2*pi*(Al-min(Al)+K-min(K)))/(max(Al)+max(K)-min(Al)-min(K)),cos(2*pi*(Al-min(Al)+Ca-min(Ca)))/(max(Al)+max(Ca)-min(Al)-min(Ca)),cos(2*pi*(Al-min(Al)+Ba-min(Ba)))/(max(Al)+max(Ba)-min(Al)-min(Ba)),cos(2*pi*(Al-min(Al)+Fe-min(Fe)))/(max(Al)+max(Fe)-min(Al)-min(Fe)),cos(2*pi*(Si-min(Si)+K-min(K)))/(max(Si)+max(K)-min(Si)-min(K)),cos(2*pi*(Si-min(Si)+Ca-min(Ca)))/(max(Si)+max(Ca)-min(Si)-min(Ca)),cos(2*pi*(Si-min(Si)+Ba-min(Ba)))/(max(Si)+max(Ba)-min(Si)-min(Ba)),cos(2*pi*(Si-min(Si)+Fe-min(Fe)))/(max(Si)+max(Fe)-min(Si)-min(Fe)),cos(2*pi*(K-min(K)+Ca-min(Ca)))/(max(K)+max(Ca)-min(K)-min(Ca)),cos(2*pi*(K-min(K)+Ba-min(Ba)))/(max(K)+max(Ba)-min(K)-min(Ba)),cos(2*pi*(K-min(K)+Fe-min(Fe)))/(max(K)+max(Fe)-min(K)-min(Fe)),cos(2*pi*(Ca-min(Ca)+Ba-min(Ba)))/(max(Ca)+max(Ba)-min(Ca)-min(Ba)),cos(2*pi*(Ca-min(Ca)+Fe-min(Fe)))/(max(Ca)+max(Fe)-min(Ca)-min(Fe)),cos(2*pi*(Ba-min(Ba)+Fe-min(Fe)))/(max(Ba)+max(Fe)-min(Ba)-min(Fe))
1.51793,13.21,3.48,1.41,72.64,0.59,8.43,0.0,0.0,-0.14934587879604783,-0.22082888886954208,0.21627032808194882,0.0922383550530892,-0.1316816250655759,0.09265632400631638,0.31489506280575014,1.875244486221007,0.08694642379969776,-0.08205040510902088,-0.03005098389262776,0.07035980190248985,-0.05698533608928651,-0.10123619401168146,-0.1385635057701785,-0.1050671421266169,-0.03648409838302178,0.0845632759314037,-0.06505670172553955,-0.12985794519823007,-0.19842294026289556,0.1079519314750466,-0.026400200335971923,0.052181004110337506,0.11461770871405852,0.1959593084466162,-0.07420039627805745,0.029447046094236182,0.0550575627544805,0.07884675517212839,-0.049754150000118756,-0.0902059749467965,-0.125644036533038,0.07189072609633357,0.08873114463176572,0.27322404371584696
1.51721,12.87,3.48,1.33,73.04,0.56,8.43,0.0,0.0,0.09106113601423499,-0.22074345691055855,0.29646752057848874,0.01555736784888607,-0.14681878959928021,0.09267324314936844,0.31495256297825475,1.875586907853424,-0.0654370401635025,0.04318248393154961,-0.055881396402343464,-0.024029315270214215,0.03661252095052812,0.06504326426007097,0.08902569689227588,-0.12884606510577631,-0.02464716423833586,0.09052179075968522,-0.06505670172553955,-0.12985794519823007,-0.19842294026289556,-0.014226246715592267,-0.0858829081077439,0.06933308240004528,0.1522929498629923,0.26037181750769656,0.021057568769253052,0.007660955596838765,0.014323798121632161,0.02051280418400678,-0.05478942167874196,-0.09933509464618069,-0.1383595961143231,0.07189072609633357,0.08873114463176572,0.27322404371584696
1.51768,12.56,3.52,1.43,73.15,0.57,8.54,0.0,0.0,0.07752275895215795,-0.21852137223317394,0.18723293069718816,-0.10137480657187942,-0.14224809566212915,0.06897285627689315,0.31491575855892245,1.8753677323483953,-0.052763487638462364,0.09962345342075944,0.039326830538914836,-0.06290956410380615,0.053404737845390605,0.049158538173644455,0.06728403269577032,-0.0695878954518177,0.06317383446468657,0.07890915191607621,-0.04488833481499628,-0.1298579451982301,-0.1984229402628956,-0.11261233840118981,-0.026400200335971923,-5.264187975125269e-17,0.10022389775922805,0.17135053487868024,0.07149262705351622,-0.05813303889334709,-0.06123734799760146,-0.08769669312258802,-0.025090117357989158,-0.09666955688739527,-0.1346468828074434,0.055392756489992256,0.06836852198542964,0.27322404371584696
1.51784,13.08,3.49,1.28,72.86,0.6,8.49,0.0,0.0,-0.09310402396965019,-0.2215449773863125,0.3092643925814325,0.1666846072739781,-0.1257227728049229,0.08471709680793843,0.31490260278680493,1.8752893878710142,0.04809935322971224,-0.05434348833458365,-0.06604220362244198,0.07395462801673039,-0.048496721740494894,-0.05997808696861953,-0.08209291233135073,-0.1288460651057764,-0.0959943668115604,0.07890915191607621,-0.06236436172427229,-0.13063177073668475,-0.1996053456856543,0.10994133497487461,-0.08963141459681696,0.06807849078705455,0.15692244157677224,0.26828675495383647,-0.04977013143882196,0.047097386477738375,0.10869217329087541,0.15565573098120458,-0.031574943722981495,-0.08643343956997303,-0.12038943368674813,0.06684230667780382,0.0825001318445653,0.27322404371584696
1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0.0,0.14,0.13417640337868042,-0.20251250589552758,0.30766439024370007,-0.029508892144800156,-0.11932382262896404,-0.00961481425958349,0.31491575855892245,1.1360840754143458,-0.0890587703154828,0.09176744954016418,0.03005098389262822,-0.07638314546879386,0.02445601904451885,0.08941904898406768,0.12985705110171114,-0.11751000681376877,0.047745656501655506,0.04502370785997339,0.027919953545250523,-0.12169849291731036,-0.06180339887498966,-0.02126916170099109,-0.0773852046094916,-0.008971598680336486,0.15692244157677224,0.1580067882506651,0.061724693261760805,-0.060042007990751524,-0.014323798121631981,-0.13818787651423914,0.040338662694677875,-0.08231979089484928,-2.7335866052396278e-17,-0.004514056040928143,-0.0717850039374398,0.17415956004062558
1.51747,12.84,3.5,1.14,73.27,0.56,8.55,0.0,0.0,0.11158775536527123,-0.2214182105542259,0.19161195313158616,-0.17388060950652248,-0.14671290046173757,0.06503127422949792,0.3149325425100068,1.8754676831429473,-0.06916635931560079,0.09823358632136203,-0.07386343285437065,-0.037461405451144486,0.00719892208870207,0.0786238002832441,0.10761358139326704,-0.07633574705097025,0.09599436681155812,0.08689499868114497,-0.047801221470256276,-0.13089005235602094,-0.2,-0.04178485274513141,-0.08963141459681684,0.07031404801207511,0.09241906482586042,0.15800678825066458,0.0840063252594821,-0.05356397799779227,-0.1106952184146996,-0.15852424895722123,-0.025090117357988592,-0.09933509464618069,-0.1383595961143231,0.05240608392677266,0.06468222071174867,0.27322404371584696
1.51775,12.85,3.48,1.23,72.97,0.61,8.56,0.09,0.22,0.1048981918689784,-0.22080795450594617,0.2920825209425604,0.08898849252457297,-0.11927663820096387,0.06062793045984201,0.2588859602706932,0.2749679063783834,-0.07262271044658423,0.09429781804140505,-0.01529643384373288,-0.00974597461619825,-2.8172182670622034e-17,0.025376519098455192,-0.07483614455013875,-0.11380606234335879,-0.06317383446468655,0.07890915191607621,-0.05052545854267434,-0.11843286027042157,-0.06180339887498966,0.09182939777241429,-0.10096141361944311,0.06476929509420325,0.15444768093218375,0.1440394610158595,0.010612466855569843,-0.015201093347484106,2.730132495045604e-15,-0.11930746766307643,-0.0037000895420926435,-0.03301463615116961,0.07168953483656472,0.0134709787624531,-0.052154858233582665,-0.10058047887559507
1.51753,12.57,3.47,1.38,73.39,0.6,8.55,0.0,0.06,0.08530681445478226,-0.21915706207361407,0.25432470948070257,-0.15229049187913904,-0.12591668313341114,0.06500634332023773,0.3149278030428161,1.7160489905460923,-0.033045291982466474,0.09176744954016418,-0.07153523918725474,-0.0722998822619169,0.05563372550997312,0.054676203569285216,0.11299120033169653,-0.12075019297250034,0.0942573356090348,0.0845632759314037,-0.055365765606689175,-0.12857162967652994,-0.19645745014573768,-0.054682596379308356,-0.039079039563129296,0.017801709890110897,0.13275596312924773,0.1580067882506651,0.036052437897128385,-0.01888856933832228,-0.10014933486215644,-0.10432471190649752,-0.011041916003872877,-0.08643343956997303,-0.07973613020520791,0.05240608392677266,0.03777988390107064,0.2540372912262982
1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0.0,0.0,0.14659032895889781,-0.2121298357778307,0.2899216105949904,0.10751485613991896,-0.14217809117657365,-0.04297317351475403,0.3149034343465934,1.8752943399267703,-0.08976660682226215,0.10121974933349616,0.0660422036224467,-0.07638314546879393,-0.010762855518996013,0.09883501644169693,0.1352769778112611,-0.10965297733792409,-0.04219814584390868,0.07201058343698952,0.04179829440974995,-0.12677790067128686,-0.19371663222572633,0.04178485274514101,-0.0773852046094916,-0.04900122447592636,0.14953718809672226,0.25566035384278324,-0.021057568769250877,-0.059204349702239145,0.0728484559712787,0.1043247119064957,0.04540443387011143,-0.09666955688739527,-0.1346468828074434,-0.030609582427395723,-0.03777988390107137,0.27322404371584696
1.51567,13.29,3.45,1.21,72.74,0.56,8.57,0.0,0.0,-0.13771594744953475,-0.21260684151902307,0.2751914052166542,0.16300703278703485,-0.14743793617331283,0.05706202982615386,0.3150539108206503,1.8761904485407541,0.08958947292892928,-0.1006201522631315,-0.0814715696676139,0.056684963252054237,-0.017749396575241362,-0.09487515162125054,-0.12985705110171158,-0.08890222154918036,-0.07224664295553938,0.0932735260213338,-0.05536576560668968,-0.12448383721140756,-0.19021130325903077,0.06671796280277445,-0.10532003198667492,0.06655522447303157,0.13778406918928665,0.23556631183974816,-0.08450692027335052,0.055307277045601365,0.10340880599611418,0.14808953395515537,-0.018209604854150945,-0.09933509464618069,-0.1383595961143231,0.045824873454255115,0.05655936022614804,0.27322404371584696
1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0.0,0.07389054608029383,-0.2153264333489974,0.30058365304434215,0.17762669485483634,-0.15942385031504286,-0.05818516591449089,0.23253035489830956,1.874612086219221,-0.03304529198246672,0.03733514733110298,0.04374096285542981,-0.03746140545114426,-0.05732491260357678,-0.012789105465745361,0.07483614455013912,-0.12075019297250034,-0.09735255210393348,0.09052179075968522,0.04780122147025629,-0.08343245939118998,-0.19645745014573782,0.11149685025297265,-0.10282199162724319,-0.05218100411033689,0.10022389775922792,0.2640557125614755,-0.08450692027335079,-0.03592819390540775,0.08805865631723311,0.16366612111292964,0.03756181436350544,-0.07788126361339867,-0.14851588220658804,-0.0696321467382193,-0.05215485823358215,0.21052274392781126
1.51797,12.74,3.48,1.35,72.96,0.64,8.68,0.0,0.0,0.14902645206957096,-0.22083350259219053,0.2824668473598548,0.09827680224136676,-0.09687995407298565,-0.003972835466246054,0.31489167938086265,1.8752243374488784,-0.08958947292892924,0.0917674495401644,0.04374096285542981,-0.0457064737396948,-0.0036065778017983895,0.10183946208451755,0.13938920788104353,-0.12579002092579633,-0.06784411357073435,0.06812790910480493,-0.008218572692740978,-0.12985794519823007,-0.19842294026289556,0.028228137022121944,-0.032804351844474104,-0.026351077500692904,0.14619127136607724,0.24993991556135792,0.02105756876924664,-0.049450916526583955,0.06717545740485924,0.09620053229010121,0.04540443387011143,-0.06810085360562924,-0.09485476037926929,-7.04770970492071e-17,-8.698637266676757e-17,0.27322404371584696
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,-0.14962196264486805,0.10794684972055789,0.11209933597529274,0.17489968062819172,0.1162787265169481,0.05404845515054844,0.3144312485653425,1.872482407040706,-0.02773940703545325,-0.05434348833458379,-0.07590012129699969,-0.06565535968133868,-0.04187068509025896,-0.10123619401168148,-0.1385635057701785,0.12987012987012986,0.018570992525831553,0.08456327593140363,0.06351364991007427,0.055730273765061664,0.08515585831301423,0.07235232573764903,-0.026400200335971825,-0.030478116790628073,0.06694642949136362,0.11445679880781524,0.07661533043742909,0.04945091652658751,0.11069521841469956,0.15852424895722117,-4.333571361962287e-17,0.08231979089484928,0.11465970874639722,0.04582487345425513,0.05655936022614806,0.27322404371584696
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,-0.14962196264486805,0.10794684972055789,0.11209933597529274,0.17489968062819172,0.1162787265169481,0.05404845515054844,0.3144312485653425,1.872482407040706,-0.02773940703545325,-0.05434348833458379,-0.07590012129699969,-0.06565535968133868,-0.04187068509025896,-0.10123619401168148,-0.1385635057701785,0.12987012987012986,0.018570992525831553,0.08456327593140363,0.06351364991007427,0.055730273765061664,0.08515585831301423,0.07235232573764903,-0.026400200335971825,-0.030478116790628073,0.06694642949136362,0.11445679880781524,0.07661533043742909,0.04945091652658751,0.11069521841469956,0.15852424895722117,-4.333571361962287e-17,0.08231979089484928,0.11465970874639722,0.04582487345425513,0.05655936022614806,0.27322404371584696
1.51793,12.79,3.5,1.12,73.03,0.64,8.77,0.0,0.0,0.13686283545812108,-0.2213918598666073,0.16043033488990383,0.025855277346838904,-0.09691209334817279,-0.05298245523293906,0.31489506280575014,1.875244486221007,-0.08346288024131546,0.07814535930788889,-0.01529643384373288,-0.024029315270214215,-0.04646852351378188,0.09487515162125047,0.1298570511017115,-0.06256541222100175,-0.0185709925258405,0.059572335490531925,0.03513618327731108,-0.13089005235602094,-0.2,0.10795193147504668,-0.1042767782089903,0.03448487287771762,0.07574743303486095,0.12950367583379455,0.05397324214637471,-0.056832303538401865,0.02141500738122664,0.03066797292728856,0.058462858062137774,-0.06810085360562924,-0.09485476037926929,-0.0385209773529112,-0.047544524842856664,0.27322404371584696
1.51755,12.71,3.42,1.2,73.2,0.59,8.64,0.0,0.0,0.14931576599094398,-0.1983180012996235,0.26762923258487875,-0.14148086620632405,-0.1319000984823887,0.019433791679477824,0.3149262132741048,1.8754299916509898,-0.0726227104465841,0.07814535930788959,-0.055881396402343464,-0.07035980190248985,0.02114443151548931,0.10123619401168146,0.1385635057701785,-0.06256541222100175,0.0364840983830221,0.0932735260213338,-0.04488833481499594,-0.11469982723087209,-0.17526133600877256,-0.03507570878262542,-0.10615711252653925,0.052181004110336986,0.1327559631292476,0.22696987244677816,0.08400632525948173,-0.04945091652658585,-0.08805865631723327,-0.1261069137112588,0.018209604854151434,-0.0902059749467965,-0.125644036533038,0.01787849656109626,0.022066538346481715,0.27322404371584696
1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0.0,0.0,-0.14933488364741662,-0.17648292300753757,0.2961438488967894,0.17128848991597967,-0.13176220267409663,0.04638368740993216,0.3149067481538253,1.8753140741159462,0.06144947090921847,-0.1006201522631316,-0.07386343285437055,0.07035980190248985,-0.03661252095052765,-0.10123619401168146,-0.1385635057701785,-0.11751000681376884,-0.05310473686610661,0.0927210001228484,-0.06236436172427229,-0.10085251868793048,-0.1541026485551578,0.1132833970974207,-0.0726695441537887,0.022120042546524818,0.1522929498629923,0.26037181750769656,-0.0820138155062344,0.047097386477736994,0.10869217329087537,0.1556557309812045,-1.588003499564387e-16,-0.0902059749467965,-0.125644036533038,0.038520977352911295,0.04754452484285678,0.27322404371584696
1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0.0,0.0,0.14950802408855218,0.13131679274751826,-0.28828353748202973,0.17252148115725757,0.06744515325695041,-0.03998714715984072,0.3144353384027915,1.8725067625992133,0.04809935322971222,-0.09176744954016418,0.07763726663633962,0.03746140545114424,-0.02114443151548972,0.10204081632653064,0.13966480446927373,-0.016277043320039056,0.024647164238344094,0.0932735260213338,0.03854329523229315,0.07013439724855951,0.10716535899579893,-0.08274331752797433,-0.08588290810774388,-0.004494668541826228,-0.1422684044757892,-0.24323307861989768,0.061724693261761304,-0.003838051315973779,0.1086921732908753,0.15565573098120442,-0.058462858062137774,0.05146940962625163,0.07168953483656476,-0.026464741386389642,-0.03266411292676839,0.27322404371584696
1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0.0,0.3,0.14972940686255723,-0.20430170024122274,0.25769519809787955,0.10748815001980955,-0.11222420559230749,-0.04806366088915691,0.3149009359376743,-0.6547303379324104,-0.08122325426086331,0.082050405109021,0.05203461140805631,-0.05668496325205385,-0.02767108983927129,0.10204081632653064,-0.04315879809705938,-0.06256541222100175,-0.08967562462497533,0.0888837865696406,0.004117411116676272,-0.11843286027042149,-0.02506664671286124,0.10994133497487212,-0.10532003198667493,0.008971598680336635,0.12720392993316773,0.08306908450939456,0.005316724769628915,-0.06004200799075116,0.0728484559712787,-0.15217291094734076,0.05604340107808789,-0.07788126361339867,0.130402779768432,-0.03463362143074865,-0.06074064826341525,-0.08443087278004026
1.519,13.49,3.48,1.35,71.95,0.55,9.0,0.0,0.0,0.01677260126826694,-0.22094750099918964,0.2816449329073325,0.10647049617486848,-0.14995947839058843,-0.0818652019720292,0.3147977064851844,1.874664715608813,0.00563649187875371,0.04318248393154848,0.06604220362244642,-0.02862554842027011,-0.02767108983927128,0.006407195870337815,0.008769625632585275,-0.12579002092579633,-0.07224664295553958,0.09180254679707368,0.062364361724272364,-0.12985794519823007,-0.19842294026289556,0.035075708782625614,-0.08179546101653805,-0.049001224475925906,0.14619127136607724,0.24993991556135792,-0.03117058024425701,-0.0152010933474847,0.07284845597127852,0.10432471190649543,0.04295631275317664,-0.10160860216828563,-0.1415262673058264,-0.06504867379338745,-0.08028634005909664,0.27322404371584696
1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0.0,0.16,-0.146756486157326,-0.15917043973854297,0.24741415601766592,0.1545064913349203,-0.1417742963154237,-0.07752595522248179,0.31482737670814315,0.9295400388077841,0.043245392648268405,-0.05961310875177133,-0.055881396402338385,0.07638314546879396,0.03661252095052768,-0.09883501644169691,-0.10181126081304677,-0.008154612925884442,-0.01857099252584019,0.08689499868114492,0.008218572692740992,-0.0896004065351687,-0.19645745014573768,0.035075708782625434,-0.10282199162724319,-0.017801709890111737,0.12114988093958944,0.2556603538427833,-0.08400632525948143,-0.02250150077534575,0.09649462005737178,0.14808953395516014,0.05788375077953384,-0.09666955688739527,-0.018650778804212,-0.0581608191498885,-0.08250013184456531,0.14640076365546356
1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0.0,0.1,-0.023927157098789804,-0.047632171851475245,-0.28429008743320316,0.028395323193433776,0.15646289847876016,-0.0768737400720758,0.3136836387570321,1.4038559900448306,0.08694642379969761,-0.0431824839315493,0.0809889552093455,-0.014570864275717034,-0.033761358546379856,-0.006407195870337804,-0.08902569689227478,0.09467125031446917,-0.09599436681155822,-0.017512272391189042,0.05536576560668957,-0.040447250572637206,0.0618033988749893,0.04832909098355465,-0.09870238703696933,0.026351077500692894,-0.1377840691892867,-0.26669750035335427,0.015866326383206397,0.03592819390541053,0.007176059374772099,0.1043247119064886,-0.049754150000118694,0.10599516039684594,0.10847747431866243,-0.055392756489992166,-0.08855605398653693,0.22104289463796378
1.52223,13.21,3.77,0.79,71.99,0.13,10.02,0.0,0.0,-0.14962726679027544,0.04299846069623303,-0.3085819842297518,0.06434660629015727,0.10142837936145392,-0.0746569791507793,0.3144175350885523,1.8724007413533859,-2.2042041334475677e-17,0.10062015226313169,-0.04374096285542979,-0.05991549321740185,0.051971685954395164,-0.10123619401168146,-0.1385635057701785,-0.01627704332003997,0.09425733560903188,0.07560906489485486,-0.041798294409749755,0.016404873503181202,0.02506664671286088,-0.04832909098355448,-0.07266954415378862,0.060438648926414845,-0.15723270440251572,-0.2688172043010753,-0.03117058024425356,0.007660955596837279,0.04866049046458468,0.06968564510067364,-0.01104191600387289,0.07313537456503084,0.10186712885843582,-0.060699347627750935,-0.07491818327435805,0.27322404371584696
1.51898,13.58,3.35,1.23,72.08,0.59,8.91,0.0,0.0,0.09394277879412317,-0.13890761248761274,0.29286092823693777,-0.030940443215581568,-0.13107404950656754,-0.09246946258259578,0.31479965673470905,1.8746763296196371,0.02773940703545384,0.02522209808974181,0.05950764305481265,-0.07229988226191685,-0.02767108983927128,0.059978086968619525,0.08209291233135071,-0.03229738794348754,-0.07224664295554535,0.08689499868114492,0.031590404859128916,-0.07693524244665888,-0.11755705045849478,0.028228137022121916,-0.10427677820899031,-0.06272775089791428,0.1461912713660772,0.24993991556135783,0.053973242146373335,-1.4976150813705823e-15,-0.014323798121631806,-0.02051280418400627,0.05331921346293573,-0.0902059749467965,-0.125644036533038,-0.07132384624834495,-0.08803147305363603,0.27322404371584696
1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0.0,0.16,0.14985014448579115,-0.02493900148245919,0.0348134506864095,0.16983730752216558,0.12857490685183645,-0.058189703320908115,0.3142780736260622,0.8829661942603965,-0.022324047321799812,0.025222098089741976,0.07386343285436735,0.06814204354928956,-0.04187068509025896,0.10183946208451754,0.08209291233135087,0.12075019297250023,-0.05310473686610686,0.034404163802306244,-0.03854329523229388,-0.024526350076665277,0.14579372548428227,0.060820294549264034,-0.03907903956312931,0.0420748212091968,0.02946247084681203,-0.19595930844661597,0.08317419565865306,-0.05530727704560053,0.10626016981579955,0.13240867338378987,-0.01104191600387289,0.09020597494679648,9.111955350798759e-18,-0.04921258849235694,0.02206653834648277,0.14640076365546356
1.51926,13.2,3.33,1.28,72.36,0.6,9.14,0.0,0.11,-0.14844733723203463,-0.11650527383168215,0.30930947679732423,-0.1661246545499229,-0.1248284532014495,-0.018458385098572894,0.31477190088384405,1.3833968705937256,0.02773940703545237,-0.09823358632136203,0.0809889552093455,0.07035980190249008,0.02445601904451886,-0.1002333929314987,-0.12238920112344512,-0.05529601189156808,0.07224664295553913,0.08456327593140375,0.0635136499100741,-0.06305676362587874,-0.1859552971776501,-0.10994133497487461,-0.08963141459681696,-0.022120042546524103,0.15692244157677224,0.217477686659932,0.04977013143882195,-0.0038380513159720453,-0.10869217329087541,-0.08769669312258822,-0.021692666628443127,-0.08643343956997303,-0.03700742368524632,-0.017878496561096274,0.03777988390107136,0.21052274392781126
1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0.0,0.0,-0.040062137715206794,0.15857838064245391,0.2579314789194195,0.17308159796772332,-0.15028670500233438,-0.07258468143331184,0.31488227240381184,1.875168317574545,-0.08122325426086367,-0.08205040510902131,-0.010231284372594174,4.762901195681595e-16,-0.017749396575240814,-0.03153234636479097,-0.043158798097060254,0.01627704332003999,0.08018007872893661,-0.081897820564847,-0.06441227873630737,0.08960040653516871,0.1369094211857378,0.1027045462504016,-0.10096141361944302,-0.07158196134574087,0.12720392993316773,0.21747768665993195,-0.07420039627805781,-0.0418427326362279,0.1122614000832786,0.1607671441454481,0.03463672671140085,-0.10160860216828563,-0.1415262673058264,-0.058160819149888576,-0.0717850039374401,0.27322404371584696
1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0.0,0.0,-0.13004452630220215,0.1270979304940498,0.3092840995605531,0.17007758406854553,-0.1501840989548639,-0.05581363749874526,0.31485675120245915,1.8750163352230536,-4.4028518877516135e-17,-0.0820504051090212,-0.07763726663633738,0.07531750864141767,0.05462702563441432,-0.08615591076551181,-0.11792289462318652,0.06256541222100176,0.07224664295553913,-0.0720105834369894,-0.06505670172553955,0.07013439724855954,0.10716535899579897,0.11149685025297454,-0.10282199162724319,-0.049001224475925906,0.15692244157677224,0.26828675495383647,-0.07149262705351761,-0.02602562906877234,0.11069521841470217,0.1585242489572249,0.02169266662844266,-0.10160860216828563,-0.1415262673058264,-0.04582487345425512,-0.056559360226148055,0.27322404371584696
1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0.0,0.09,-0.14933409385792742,0.09008331151064775,0.3090629275861119,0.07911416142172678,-0.15956699107049155,-0.07616594888403339,0.3149075734976364,1.5415005636618777,-0.022324047321800794,-0.10062015226313167,-0.047982469574893445,0.07760705508773497,0.05197168595439516,-0.10123619401168146,-0.1263724933611759,0.047808383465542004,0.09832653134930441,-0.03979245715561444,-0.05305029471311125,0.048183841974434156,0.1618033988749894,0.05468259637930835,-0.10594763571425386,-0.060438648926414845,0.15723270440251572,0.22696987244677827,-0.03605243789712675,0.003838051315973121,0.05505756275448065,-0.010276680774029639,0.047673364429873306,-0.1066267872252427,-0.12038943368674813,-0.06069934762775093,-0.03777988390107151,0.23069069002787296
1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0.0,0.24,-0.022010363674988553,-0.04624424486809736,0.3090701629095923,0.14157560555966323,-0.1466229961322207,-0.060654382890615734,0.3149149456473099,0.04080128525513691,-0.08122325426086317,-0.019004190120256892,-0.06289904022659538,-0.014570864275716782,-0.0337613585463797,-0.01912054230466661,0.13527697781126105,-0.0322973879434878,-0.08018007872893658,-0.011713386314420983,-0.035136183277311286,-0.03255103235142091,0.19021130325903077,0.08745893788601498,-0.09870238703696937,-0.049001224475925906,0.15723270440251572,0.016879171916482076,-0.08052976429256188,-0.060642707904307896,0.08805865631723327,0.11203716954642963,0.02169266662844266,-0.09933509464618069,0.045984671781986196,-0.049212588492356935,0.06074064826341537,0.0171558796528179
1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0.0,0.31,-0.010349513353415062,-0.21792447338344204,0.1507217087848023,0.08469799701711707,-0.11626483369973692,0.0815482009454476,0.3151747870498859,-0.7019017338072016,-0.011250739099129235,0.08563163544645186,-0.07386343285437055,0.05668496325205378,0.02445601904451885,-0.006407195870337828,-0.1263724933611761,-0.04013207719155148,-0.06317383446468655,0.07890915191607621,-0.05052545854267481,-0.12857162967652994,0.037476262917144884,0.11350737797956882,-0.10096141361944308,-1.9290207149325447e-16,0.07574743303486095,0.17135053487868002,0.021057568769251887,0.0516092863998785,0.05505756275448065,-0.16237556486325355,-0.05707620277717339,-0.07788126361339867,0.13464688280744336,0.06299832351142078,0.011120961274561319,-0.10058047887559507
