RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,cos(RI+Na),cos(RI+Mg),cos(RI+Al),cos(RI+Si),cos(RI+K),cos(RI+Ca),cos(RI+Ba),cos(RI+Fe),cos(Na+Mg),cos(Na+Al),cos(Na+Si),cos(Na+K),cos(Na+Ca),cos(Na+Ba),cos(Na+Fe),cos(Mg+Al),cos(Mg+Si),cos(Mg+K),cos(Mg+Ca),cos(Mg+Ba),cos(Mg+Fe),cos(Al+Si),cos(Al+K),cos(Al+Ca),cos(Al+Ba),cos(Al+Fe),cos(Si+K),cos(Si+Ca),cos(Si+Ba),cos(Si+Fe),cos(K+Ca),cos(K+Ba),cos(K+Fe),cos(Ca+Ba),cos(Ca+Fe),cos(Ba+Fe),cos(2*pi*(RI-min(RI)+Na-min(Na)))/(max(RI)+max(Na)-min(RI)-min(Na)),cos(2*pi*(RI-min(RI)+Mg-min(Mg)))/(max(RI)+max(Mg)-min(RI)-min(Mg)),cos(2*pi*(RI-min(RI)+Al-min(Al)))/(max(RI)+max(Al)-min(RI)-min(Al)),cos(2*pi*(RI-min(RI)+Si-min(Si)))/(max(RI)+max(Si)-min(RI)-min(Si)),cos(2*pi*(RI-min(RI)+K-min(K)))/(max(RI)+max(K)-min(RI)-min(K)),cos(2*pi*(RI-min(RI)+Ca-min(Ca)))/(max(RI)+max(Ca)-min(RI)-min(Ca)),cos(2*pi*(RI-min(RI)+Ba-min(Ba)))/(max(RI)+max(Ba)-min(RI)-min(Ba)),cos(2*pi*(RI-min(RI)+Fe-min(Fe)))/(max(RI)+max(Fe)-min(RI)-min(Fe)),cos(2*pi*(Na-min(Na)+Mg-min(Mg)))/(max(Na)+max(Mg)-min(Na)-min(Mg)),cos(2*pi*(Na-min(Na)+Al-min(Al)))/(max(Na)+max(Al)-min(Na)-min(Al)),cos(2*pi*(Na-min(Na)+Si-min(Si)))/(max(Na)+max(Si)-min(Na)-min(Si)),cos(2*pi*(Na-min(Na)+K-min(K)))/(max(Na)+max(K)-min(Na)-min(K)),cos(2*pi*(Na-min(Na)+Ca-min(Ca)))/(max(Na)+max(Ca)-min(Na)-min(Ca)),cos(2*pi*(Na-min(Na)+Ba-min(Ba)))/(max(Na)+max(Ba)-min(Na)-min(Ba)),cos(2*pi*(Na-min(Na)+Fe-min(Fe)))/(max(Na)+max(Fe)-min(Na)-min(Fe)),cos(2*pi*(Mg-min(Mg)+Al-min(Al)))/(max(Mg)+max(Al)-min(Mg)-min(Al)),cos(2*pi*(Mg-min(Mg)+Si-min(Si)))/(max(Mg)+max(Si)-min(Mg)-min(Si)),cos(2*pi*(Mg-min(Mg)+K-min(K)))/(max(Mg)+max(K)-min(Mg)-min(K)),cos(2*pi*(Mg-min(Mg)+Ca-min(Ca)))/(max(Mg)+max(Ca)-min(Mg)-min(Ca)),cos(2*pi*(Mg-min(Mg)+Ba-min(Ba)))/(max(Mg)+max(Ba)-min(Mg)-min(Ba)),cos(2*pi*(Mg-min(Mg)+Fe-min(Fe)))/(max(Mg)+max(Fe)-min(Mg)-min(Fe)),cos(2*pi*(Al-min(Al)+Si-min(Si)))/(max(Al)+max(Si)-min(Al)-min(Si)),cos(2*pi*(Al-min(Al)+K-min(K)))/(max(Al)+max(K)-min(Al)-min(K)),cos(2*pi*(Al-min(Al)+Ca-min(Ca)))/(max(Al)+max(Ca)-min(Al)-min(Ca)),cos(2*pi*(Al-min(Al)+Ba-min(Ba)))/(max(Al)+max(Ba)-min(Al)-min(Ba)),cos(2*pi*(Al-min(Al)+Fe-min(Fe)))/(max(Al)+max(Fe)-min(Al)-min(Fe)),cos(2*pi*(Si-min(Si)+K-min(K)))/(max(Si)+max(K)-min(Si)-min(K)),cos(2*pi*(Si-min(Si)+Ca-min(Ca)))/(max(Si)+max(Ca)-min(Si)-min(Ca)),cos(2*pi*(Si-min(Si)+Ba-min(Ba)))/(max(Si)+max(Ba)-min(Si)-min(Ba)),cos(2*pi*(Si-min(Si)+Fe-min(Fe)))/(max(Si)+max(Fe)-min(Si)-min(Fe)),cos(2*pi*(K-min(K)+Ca-min(Ca)))/(max(K)+max(Ca)-min(K)-min(Ca)),cos(2*pi*(K-min(K)+Ba-min(Ba)))/(max(K)+max(Ba)-min(K)-min(Ba)),cos(2*pi*(K-min(K)+Fe-min(Fe)))/(max(K)+max(Fe)-min(K)-min(Fe)),cos(2*pi*(Ca-min(Ca)+Ba-min(Ba)))/(max(Ca)+max(Ba)-min(Ca)-min(Ba)),cos(2*pi*(Ca-min(Ca)+Fe-min(Fe)))/(max(Ca)+max(Fe)-min(Ca)-min(Fe)),cos(2*pi*(Ba-min(Ba)+Fe-min(Fe)))/(max(Ba)+max(Fe)-min(Ba)-min(Fe)),RI*Na,RI*Mg,RI*Al,RI*Si,RI*K,RI*Ca,RI*Ba,RI*Fe,Na*Mg,Na*Al,Na*Si,Na*K,Na*Ca,Na*Ba,Na*Fe,Mg*Al,Mg*Si,Mg*K,Mg*Ca,Mg*Ba,Mg*Fe,Al*Si,Al*K,Al*Ca,Al*Ba,Al*Fe,Si*K,Si*Ca,Si*Ba,Si*Fe,K*Ca,K*Ba,K*Fe,Ca*Ba,Ca*Fe,Ba*Fe,Type
1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0.0,0.14,-0.7458120767586733,0.5944093992231542,-0.9349519752150096,0.23915221962721994,-0.49525095176081524,-0.9541042412379942,0.05185306206771487,-0.08800965928185647,0.011240168559593833,-0.550391482251953,-0.37444482962630765,0.10696192793604244,-0.9488734887066876,0.6265875942814481,0.5117039924531475,0.3687008514617332,0.5555464447807561,-0.30733286997841935,0.8646361593052119,-0.7722588196467437,-0.6760501726952918,-0.01742647722135918,-0.2563109082275227,-0.9989776578286707,0.3058169083782893,0.169967142900241,-0.6498806235185977,0.6046985582788863,-0.9572750755999184,-0.9075561698244908,-0.7992332368822163,0.8419009751622688,0.7583618759905082,-0.3485450521612564,-0.4759275350333112,0.9902159962126371,-0.011504613253327673,0.11610233206898654,0.3063187925804837,-0.0024918358495277975,-0.1416656025903741,0.021802783127058526,0.3148054776564588,1.1244091912553917,-0.08346288024131523,-0.031340465960948104,-0.08018671434519906,-0.024029315270213583,-0.05732491260357675,-0.01278910546574515,0.09560713769953792,0.040132077191551464,-0.08967562462497923,-0.07560906489485504,-0.05052545854267434,0.06305676362587873,0.19645745014573773,-0.028228137022121933,-0.10282199162724319,8.243387814202746e-16,0.15444768093218375,0.20712721579994345,-0.03117058024425466,-0.060642707904308174,-0.0071760593747825585,0.11930746766307523,-0.03463672671140127,-0.09666955688739527,-0.03700742368524632,0.01347097876245375,0.07775569476875475,0.17415956004062558,20.4446632,5.8174636,1.9138392000000002,110.197646,0.8657843999999999,12.470333200000002,0.0,0.21264880000000003,51.55180000000001,16.959600000000002,976.523,7.6722,110.50660000000002,0.0,1.8844000000000003,4.8258,277.8665,2.1831,31.444300000000005,0.0,0.5362,91.413,0.7182,10.344600000000002,0.0,0.17640000000000003,41.3535,595.6355000000001,0.0,10.157,4.6797,0.0,0.0798,0.0,1.1494000000000002,0.0,2
1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0.0,0.0,-0.46293458975304713,0.7004879695023335,-0.9076595770395353,0.13066791469709402,-0.5207025657427271,-0.8659787682019553,0.05230245142871808,0.05230245142871808,-0.2072465851011828,-0.1522387756638648,-0.7537815793026528,0.42337454445066547,-0.8955419988363259,0.8609666164623064,0.8609666164623064,0.4328131444694521,0.5303556439480402,-0.1419083207836734,0.9861923022788637,-0.6760501726952918,-0.6760501726952918,-0.19614731702428378,-0.21745242068136467,-0.9810046215940664,0.371659872260533,0.371659872260533,-0.708540182623666,0.6884772330708936,-0.9832349658473986,-0.9832349658473986,-0.9230819841240738,0.8253356149096783,0.8253356149096783,-0.5446891134684134,-0.5446891134684134,1.0,-0.10750223742166434,0.21934675943466242,0.25834912885541006,-0.11565589115677818,-0.1253272281145797,0.0926423902046514,0.31484770839796994,1.8749624840476578,-0.048099353229712496,-0.012711281294553496,0.08163265306122458,0.07638314546879374,-0.039319190461153695,-0.06985174550292708,-0.09560713769953703,0.08890222154918034,-0.08018007872893658,-0.0845632759314037,0.06441227873630749,0.12857162967652994,0.19645745014573773,-0.11149685025297265,-0.10615711252653925,0.05791102321939505,0.12720392993316773,0.21747768665993195,0.010612466855574463,-0.04184273263622915,-0.07823395496328121,-0.11203716954643382,-0.047673364429873306,-0.08643343956997303,-0.12038943368674813,0.07189072609633357,0.08873114463176572,0.27322404371584696,19.891956999999998,6.0283259000000005,1.8069792999999998,109.9979668,0.911082,12.800702099999999,0.0,0.0,52.007,15.588999999999999,948.9639999999999,7.859999999999999,110.43299999999999,0.0,0.0,4.7243,287.5868,2.382,33.4671,0.0,0.0,86.2036,0.714,10.031699999999999,0.0,0.0,43.464,610.6691999999999,0.0,0.0,5.058,0.0,0.0,0.0,0.0,0.0,2
1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0.0,0.0,-0.7112627917198879,0.6412076726665168,-0.957343385845192,0.07097292156599161,-0.4418534257827211,-0.9309895464414668,0.052312437739003896,0.052312437739003896,0.021238808173646012,-0.5669784286603413,-0.5677729964669367,0.21546397609860915,-0.954996431889142,0.6647558386752103,0.6647558386752103,0.4860908862879409,0.6434678425736509,-0.30733286997841935,0.9224682739361195,-0.7327735548521205,-0.7327735548521205,-0.11715767410594655,-0.2659638756089804,-0.982895383053711,0.23847605343372313,0.23847605343372313,-0.806038117034695,0.5221648176163576,-0.9923996959342071,-0.9923996959342071,-0.8052033853057,0.8727445076457513,0.8727445076457513,-0.4132483386740275,-0.4132483386740275,1.0,-0.057515172327922706,0.1770454806176173,0.2957650568558887,-0.15727515877323758,-0.15949403773824222,0.057898846970187795,0.3148486182718382,1.8749679024747978,-0.08122325426086342,-0.01900419012025621,-4.003899594249226e-17,0.028625548420270736,-0.05642086448757548,-0.04344686648623224,-0.05946638150350221,0.11751000681376883,-0.09599436681155821,-0.07560906489485504,-0.004117411116676255,0.10085251868793046,0.15410264855515776,-0.08745893788601514,-0.10096141361944304,0.055154849160758114,0.1522929498629923,0.26037181750769656,0.07420039627805984,-0.053563977997789884,-0.10340880599611857,-0.14808953395516164,-0.03756181436350544,-0.1066267872252427,-0.14851588220658804,0.04225630857602237,0.052154858233582166,0.27322404371584696,20.3625486,5.9068094,2.0195518,109.90613479999999,0.7744146,12.5728488,0.0,0.0,52.1649,17.8353,970.6157999999999,6.8391,111.03479999999999,0.0,0.0,5.1737,281.5582,1.9839,32.209199999999996,0.0,0.0,96.2654,0.6783,11.0124,0.0,0.0,36.913799999999995,599.3063999999999,0.0,0.0,4.222799999999999,0.0,0.0,0.0,0.0,0.0,2
1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0.0,0.1,-0.5819488273269284,0.6487197933414501,-0.9773371111977857,0.02086112726284679,-0.47722452642068586,-0.9196876639485749,0.052482204212666465,-0.04747582037600634,-0.13831473848192571,-0.4906478210147381,-0.7337316084754496,0.3402351367556043,-0.9042618430663237,0.7815627107880266,0.7153794036061152,0.5626691534050323,0.67356389833507,-0.2593885027896261,0.9371691958992333,-0.7259323042001402,-0.6536436208636119,-0.08731602611851305,-0.3794517647881545,-0.95673756308306,0.16010431155483126,0.0607588812193859,-0.8119163530990349,0.5050046333370052,-0.9973097044566144,-0.9850092050037352,-0.8447074629185176,0.8525245220595057,0.7960837985490559,-0.4403768442844543,-0.5278085365487928,0.9950041652780257,-0.14899436601480148,0.18493331469899668,0.2157695167440413,-0.17526840818579728,-0.15021245388975174,0.07038398304567771,0.31486389594988984,1.4674775239400824,-0.0757924529175957,-0.06942668417126674,0.0801867143451991,0.07229988226191698,-0.0442569352542097,-0.10183946208451755,-0.10761358139326675,0.12884606510577643,-0.08684902676351539,-0.08888378656964055,0.012287299317097091,0.1058922767506475,0.2,-0.07235232573764921,-0.05114157899168961,0.07158196134574087,0.11461770871405852,0.05037132112519482,0.07661533043742866,-0.04945091652658524,-0.11338453729308355,-0.11930746766308177,-0.05331921346293595,-0.10160860216828563,-0.08746804349590376,0.05240608392677311,0.08803147305363603,0.22104289463796378,20.1021596,5.9213309999999995,2.1407888999999996,109.81791569999999,0.8350595000000001,12.6169899,0.0,0.151829,51.636,18.6684,957.6492,7.282000000000001,110.02440000000001,0.0,1.324,5.499,282.087,2.145,32.409,0.0,0.39,101.9853,0.7755,11.7171,0.0,0.141,39.7815,601.0623,0.0,7.2330000000000005,4.570500000000001,0.0,0.05500000000000001,0.0,0.8310000000000001,0.0,2
1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0.0,0.0,-0.8911679205229939,0.4659349899927265,-0.9828464882241116,-0.2477405051208994,-0.5532691409400583,-0.99961643600734,0.05369049794819693,0.05369049794819693,0.12094359992847765,-0.9842062871787036,-0.5759763225591128,-0.2209935185048078,-0.9244717749141217,0.40517198543356203,0.40517198543356203,0.701579055431586,0.9421608007687718,-0.38239691771268025,0.5349306910159652,-0.8585264337421017,-0.8585264337421017,0.04255978181860008,-0.7702312540473075,-0.9650343229592008,-0.23692904868467468,-0.23692904868467468,-0.9033115553130557,-0.1697861520858063,-0.9807303252369309,-0.9807303252369309,-0.6178601819419246,0.8020957578842927,0.8020957578842927,-0.026015430579440828,-0.026015430579440828,1.0,0.14981357691978883,-0.08681530410860765,-0.30523493102916893,-0.006624955728913806,-0.09759360254966748,-0.08920774865194717,0.3149622580181403,1.8756446431825429,-0.04324539264826893,-0.10121974933349609,0.005125756696273022,-0.053230723633646,-0.05340473784539075,0.10183946208451754,0.1393892078810435,0.04013207719155177,0.08967562462497895,-0.03979245715561442,0.04488833481499576,-0.055730273765061886,-0.08515585831301456,0.01422624671558228,0.05688182536932015,0.07031404801207511,-0.1559928775651695,-0.2666975003533543,0.06524244223334376,-0.018888569338322253,6.298183538472102e-17,9.019493610741555e-17,0.04975415000011875,-0.06810085360562924,-0.09485476037926929,-0.06837214351510812,-0.08438833330036856,0.27322404371584696,20.8143376,5.5828544,2.7459148,109.3207848,0.9709312,11.954590399999999,0.0,0.0,50.4896,24.8332,988.6632000000001,8.780800000000001,108.1136,0.0,0.0,6.6608,265.18080000000003,2.3552,28.9984,0.0,0.0,130.42860000000002,1.1584,14.2628,0.0,0.0,46.1184,567.8328,0.0,0.0,5.0432,0.0,0.0,0.0,0.0,0.0,2
1.51673,13.3,3.64,1.53,72.53,0.65,8.03,0.0,0.29,-0.6284532104843573,0.4298629841561782,-0.9955039116573104,0.21754901885156702,-0.5612817301390977,-0.9925730615504748,0.05403998982126578,-0.23375089447264913,-0.3323174380458635,-0.6387196101514878,-0.5344002117592606,0.18607606500180907,-0.7892874997965015,0.7427491727036695,0.5202698824223806,0.44180619030570545,0.7166729829906888,-0.4099406389623056,0.6244488634114612,-0.8783450073588739,-0.7049757691956577,0.23048166007764098,-0.5722145708524368,-0.9908714224492674,0.040785011241591035,-0.24663230996883403,-0.6031363677563871,0.43441377870094716,-0.9628668191752097,-0.8454607572525785,-0.7352384205988414,0.7960837985490559,0.5897880250310983,-0.17511085919081024,-0.4493328062808372,0.9582438755126972,-0.13327970614936832,-0.13517686874867427,0.008589545005443858,-0.02718122592327658,-0.08969762543285109,-0.07307171114482927,0.31498731555721404,-0.5302165876373006,0.022324047321800114,0.037335147331103456,-0.020301215278759676,0.014570864275717157,0.027671089839271603,-0.09232929106796119,0.08902569689227519,0.09467125031446898,-0.0631738344646863,-0.023242045529425617,0.00411741111667648,-0.08343245939118962,0.18096541049320403,0.10994133497487206,0.0817954610165381,0.03835553292619861,0.009872723196432912,-0.2640557125614755,-0.05796334512520613,-0.026025629068769034,-0.021415007381226623,0.16334316340888252,-5.776879316172485e-17,-0.0627975696893668,0.13835959611432308,-0.05816081914988856,0.06836852198542914,-0.06794805660241929,20.172509,5.5208972,2.3205969,110.00842689999999,0.9858745,12.179341899999999,0.0,0.43985169999999996,48.412000000000006,20.349,964.6490000000001,8.645000000000001,106.79899999999999,0.0,3.8569999999999998,5.5692,264.0092,2.366,29.2292,0.0,1.0555999999999999,110.9709,0.9945,12.2859,0.0,0.4437,47.1445,582.4159,0.0,21.0337,5.2195,0.0,0.1885,0.0,2.3286999999999995,0.0,2
1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0.0,0.0,-0.8071763732913667,0.36546379802545387,-0.9880003118982124,0.13864457557181142,-0.5528025727806887,-0.9986616793117548,0.05424968177029548,0.05424968177029548,-0.1482115409827934,-0.7788517879778466,-0.3744448296262945,-0.06279172292408353,-0.8910475262968056,0.5456519927727256,0.5456519927727256,0.3217820292497218,0.8128450723939303,-0.4815206960416738,0.5093469138057548,-0.9096285273579445,-0.9096285273579445,0.09244047741847605,-0.5134528123039594,-0.9999863651841218,0.10062573338693172,0.10062573338693172,-0.6723858681190917,0.29493484853361146,-0.9813624040138367,-0.9813624040138367,-0.6787200473200125,0.8020957578842927,0.8020957578842927,-0.10581987174621767,-0.10581987174621767,1.0,0.07658593164772542,-0.1972063096347217,0.12218995510514304,-0.10867728483353874,-0.09804107695383464,-0.09045969503669114,0.31500161889859596,1.875879042773917,-0.0726227104465841,0.10121974933349612,-0.08018671434519906,-0.07638314546879384,-0.03661252095052753,0.049158538173644274,0.06728403269577007,-3.8178848033639427e-16,0.024647164238344375,0.02324204552942581,0.0530502947131115,-0.11843286027042157,-0.1809654104932042,0.04832909098355431,0.04519950016614348,-0.01780170989011089,0.06694642949136369,0.11445679880781535,-0.015866326383211532,0.02944704609423633,-0.07284845597127869,-0.10432471190649567,0.028388548856907184,-0.06810085360562924,-0.09485476037926929,-0.07061734369005669,-0.0871594721143468,0.27322404371584696,20.564011200000003,5.4139764,2.2292844,109.871874,0.9705728000000001,12.0714992,0.0,0.0,48.4092,19.9332,982.422,8.6784,107.9376,0.0,0.0,5.2479,258.6465,2.2848,28.417199999999998,0.0,0.0,106.50150000000001,0.9408,11.7012,0.0,0.0,46.368,576.702,0.0,0.0,5.0944,0.0,0.0,0.0,0.0,0.0,2
1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0.0,0.0,-0.5901729468244725,0.5363031993122337,-0.954400070180507,0.090887045155901,-0.5034988842374534,-0.8709509354346491,0.05233241034388057,0.05233241034388057,-0.2655357653126658,-0.4194442794944119,-0.6770877259016637,0.3023593987747328,-0.9488734887066876,0.775285470129288,0.775285470129288,0.3593870904325897,0.7236111271494744,-0.3638417096768584,0.9262828155547176,-0.8148028117859125,-0.8148028117859125,-0.10722084852347653,-0.32328956686350335,-0.9507275640659079,0.2481754516523729,0.2481754516523729,-0.7495800213847379,0.6513690257679322,-0.9897402614514161,-0.9897402614514161,-0.9111302618846769,0.8364626499151869,0.8364626499151869,-0.536275638567084,-0.536275638567084,1.0,-0.14766488984435305,0.024025703749137466,0.3008794590915919,-0.14564107195410927,-0.1369098287675272,0.09272701815108537,0.3148504342906534,1.8749787171228265,-0.01682058479225497,-0.0964560361354112,0.06289904022659519,0.06290956410380638,-0.05732491260357678,-0.10123619401168148,-0.1385635057701785,0.03229738794348753,-0.058254237095393166,-0.05007727055878454,-2.2489377168847064e-16,0.008218654388653185,0.012558103905862067,-0.08274331752796756,-0.08179546101653817,0.07101751620003424,0.15444768093218375,0.2640557125614755,0.04079201304840786,-0.053563977997790585,-0.09649462005737187,-0.1381878765142396,-0.05331921346293573,-0.09362250855169485,-0.1304027797684321,0.07174886617025676,0.08855605398653693,0.27322404371584696,20.11933,5.7093343999999995,2.0043408,109.935056,0.8806951999999999,12.7852648,0.0,0.0,49.82,17.490000000000002,959.3000000000001,7.685,111.565,0.0,0.0,4.9632,272.224,2.1807999999999996,31.6592,0.0,0.0,95.56800000000001,0.7656,11.1144,0.0,0.0,41.992,609.6080000000001,0.0,0.0,4.8835999999999995,0.0,0.0,0.0,0.0,0.0,2
1.51663,12.93,3.54,1.62,72.96,0.64,8.03,0.0,0.21,-0.30454724540685313,0.33748232209802453,-0.9999876860599461,0.6045514485517858,-0.5528942337841769,-0.9925852215855279,0.054139843428115064,-0.15520372428734053,-0.7234313599131941,-0.40120598210610053,-0.48275510834015173,0.5372447313175408,-0.5138338333088781,0.9346121234252918,0.8399369017140279,0.4328131444694521,0.45201234267200896,-0.5075931258152773,0.5433527633267751,-0.9216800341052034,-0.8205593573395608,0.6835188747617643,-0.6359228165940027,-0.9747445446749897,-0.04918382191417055,-0.2563109082275227,-0.22547187812892727,0.7703483730842078,-0.7626675025278824,-0.6110824591457326,-0.7284236861977681,0.8020957578842927,0.6599831458849822,-0.17511085919081024,-0.3765027618802833,0.9780309147241483,0.04137610772100301,-0.21260684151902315,-0.15826472371638492,0.09952130602353695,-0.0979532758166566,-0.07310757870406738,0.31499419506730275,0.4039171105333863,-0.005636491878754017,-0.09962345342075961,-0.047982469574893265,0.041666158240979155,0.01774939657524064,0.03153234636479113,-0.11792289462318611,0.08890222154918034,-0.03648409838302208,0.039792457155614594,0.041798294409750116,-0.12677790067128686,-5.38968387752153e-16,-0.11261233840118855,0.1042767782089903,0.06476929509420319,-0.07574743303486094,-0.26037181750769656,0.02105756876924664,-3.669200459610498e-15,0.06717545740485924,-0.10432471190648879,0.003700089542092636,-0.06810085360562924,0.08746804349590372,-0.05816081914988856,0.032664112926767845,0.06794805660241938,19.6100259,5.3688702,2.4569406000000003,110.65332479999998,0.9706431999999999,12.178538899999998,0.0,0.31849229999999995,45.7722,20.9466,943.3727999999999,8.2752,103.82789999999999,0.0,2.7153,5.734800000000001,258.2784,2.2656,28.426199999999998,0.0,0.7434,118.1952,1.0368000000000002,13.0086,0.0,0.3402,46.694399999999995,585.8687999999999,0.0,15.321599999999998,5.1392,0.0,0.1344,0.0,1.6863,0.0,2
1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0.0,0.0,-0.5726240476196875,0.337708232024246,-0.9895459422716562,0.5050523691111717,-0.4847468126660787,-0.9816069862552272,0.053900193864028584,0.053900193864028584,-0.48709431472998677,-0.5420150349464445,-0.3181694543738759,0.3402351367556043,-0.7892874997965015,0.7877617958269866,0.7877617958269866,0.30278266187032354,0.5555464447807443,-0.5748239465332692,0.60073942634101,-0.9216800341052034,-0.9216800341052034,0.4728942536240767,-0.452176162140912,-0.9879772279808662,0.09067162446430967,0.09067162446430967,-0.41453098325609555,0.7375177588440972,-0.8346116317145693,-0.8346116317145693,-0.7215361100350928,0.8472551110134161,0.8472551110134161,-0.2435441537357911,-0.2435441537357911,1.0,-0.14976579988924346,-0.21251240642590918,0.10346451791012641,0.17338752755407724,-0.14695666875674968,-0.041729039203867856,0.3149774753323413,1.8757352644336232,0.08694642379969768,-0.0373351473311033,-0.0801867143451991,0.07229988226191689,0.027671089839271603,-0.10204081632653064,-0.13966480446927373,-0.016277043320040256,-0.08967562462497533,0.07560906489485515,0.016307533584580536,-0.12677790067128686,-0.19371663222572633,0.02126916170099133,-4.5501738821823093e-17,0.04562805939503846,0.057881218975578415,0.09895821308727924,-0.07149262705351501,-0.01888856933832185,0.1122614000832786,0.1607671441454481,0.007385576521172808,-0.09933509464618069,-0.1383595961143231,-0.03463362143074874,-0.0427465549336038,0.27322404371584696,20.0681901,5.3697197999999995,2.2449676,110.4888108,0.8494472000000001,12.286646999999999,0.0,0.0,46.8342,19.5804,963.6732000000001,7.408800000000001,107.163,0.0,0.0,5.2392,257.85360000000003,1.9824000000000002,28.674,0.0,0.0,107.8032,0.8288000000000001,11.988,0.0,0.0,40.790400000000005,590.004,0.0,0.0,4.5360000000000005,0.0,0.0,0.0,0.0,0.0,2
1.51707,13.48,3.48,1.71,72.52,0.62,7.99,0.0,0.0,-0.7577793112933087,0.28085132375367594,-0.9963490353812371,0.20811037804089463,-0.5364911113026919,-0.9966159205295728,0.053700483521762224,0.053700483521762224,-0.31338888231930906,-0.8688293907034912,-0.38369844494974187,0.0371583847908264,-0.8672479032106911,0.6108762999832124,0.6108762999832124,0.45965884634653104,0.8243313311075577,-0.5748239465332692,0.45682766203947184,-0.9432845990484758,-0.9432845990484758,0.3917866099617721,-0.6883440203992383,-0.9623648798313102,-0.13875453495237758,-0.13875453495237758,-0.6345509391160207,0.3888539660057827,-0.9655183995357274,-0.9655183995357274,-0.6860299601802822,0.8138784566625339,0.8138784566625339,-0.13559934129353093,-0.13559934129353093,1.0,0.005573071531667243,-0.22072632046648677,-0.27642336603607626,-0.03779239302543332,-0.11279197049444517,-0.08489866062860232,0.3149629950865731,1.8756490325289565,0.011250739099129561,0.048859398996117166,-0.07906801315335694,-0.0532307236336461,-0.021144431515489743,-2.499910794827852e-16,-3.421665613032534e-16,0.10506714212661619,0.0364840983830224,0.07560906489485515,0.0635136499100741,-0.12985794519823007,-0.19842294026289556,0.07770114709747013,0.1028219916272432,0.07101751620003421,-0.13778406918928665,-0.23556631183974816,-0.04079201304840643,-0.007660955596837949,-0.028421701390273557,-0.04070210919229029,0.02509011735798915,-0.07788126361339867,-0.10847747431866243,-0.06684230667780382,-0.0825001318445653,0.27322404371584696,20.4501036,5.279403599999999,2.5941897,110.01791639999999,0.9405834,12.121389299999999,0.0,0.0,46.9104,23.0508,977.5695999999999,8.3576,107.7052,0.0,0.0,5.9508,252.3696,2.1576,27.8052,0.0,0.0,124.00919999999999,1.0602,13.6629,0.0,0.0,44.962399999999995,579.4348,0.0,0.0,4.9538,0.0,0.0,0.0,0.0,0.0,2
1.52177,13.2,3.68,1.15,72.75,0.54,8.52,0.0,0.0,-0.5518684041984876,0.4700796513167598,-0.8916485919311607,0.42986444776917104,-0.47148476881187434,-0.8156225030821693,0.049006689366084454,0.049006689366084454,-0.3882755541229358,-0.21122987870191642,-0.42937260784394937,0.3868073630245096,-0.9634638996238896,0.8058839576404507,0.8058839576404507,0.11734006757595546,0.5132952015056226,-0.4727324190743091,0.9336336440746373,-0.8585264337421017,-0.8585264337421017,0.07250895329270868,-0.11892156929661223,-0.9700834440387661,0.4084874408841574,0.4084874408841574,-0.5119277164778855,0.9165582747536791,-0.8807423311097222,-0.8807423311097222,-0.9342029948839237,0.8577086813638242,0.8577086813638242,-0.6178601819419246,-0.6178601819419246,1.0,-0.14875290616003253,-0.08077055710211162,0.2126286528808484,0.16935627851751822,-0.15239515980415197,0.07481568761340536,0.3144795892265175,1.872770282492042,0.05276348763846335,-0.048859398996116375,-0.06892472861240863,0.07760705508773501,-0.05340473784539081,-0.1002333929314987,-0.13719095680568255,-0.12579002092579633,-0.07224664295553958,0.017512272391189056,0.008218572692740992,-0.055730273765061886,-0.08515585831301456,0.035075708782625434,-0.08588290810774385,0.06807849078705451,0.10022389775922787,0.17135053487867993,-0.08400632525948154,0.06004200799075132,0.10626016981579947,0.15217291094733967,-0.04033866269467841,-0.10348110695818709,-0.14413439897747488,0.06069934762775092,0.07491818327435804,0.27322404371584696,20.087364,5.6001136,1.7500354999999999,110.70876750000001,0.8217558,12.9654804,0.0,0.0,48.576,15.179999999999998,960.3,7.128,112.46399999999998,0.0,0.0,4.232,267.72,1.9872000000000003,31.3536,0.0,0.0,83.6625,0.621,9.797999999999998,0.0,0.0,39.285000000000004,619.8299999999999,0.0,0.0,4.6008000000000004,0.0,0.0,0.0,0.0,0.0,2
