RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,cos(2*pi*(RI-min(RI)+Na-min(Na)))/(max(RI)+max(Na)-min(RI)-min(Na)),cos(2*pi*(RI-min(RI)+Mg-min(Mg)))/(max(RI)+max(Mg)-min(RI)-min(Mg)),cos(2*pi*(RI-min(RI)+Al-min(Al)))/(max(RI)+max(Al)-min(RI)-min(Al)),cos(2*pi*(RI-min(RI)+Si-min(Si)))/(max(RI)+max(Si)-min(RI)-min(Si)),cos(2*pi*(RI-min(RI)+K-min(K)))/(max(RI)+max(K)-min(RI)-min(K)),cos(2*pi*(RI-min(RI)+Ca-min(Ca)))/(max(RI)+max(Ca)-min(RI)-min(Ca)),cos(2*pi*(RI-min(RI)+Ba-min(Ba)))/(max(RI)+max(Ba)-min(RI)-min(Ba)),cos(2*pi*(RI-min(RI)+Fe-min(Fe)))/(max(RI)+max(Fe)-min(RI)-min(Fe)),cos(2*pi*(Na-min(Na)+Mg-min(Mg)))/(max(Na)+max(Mg)-min(Na)-min(Mg)),cos(2*pi*(Na-min(Na)+Al-min(Al)))/(max(Na)+max(Al)-min(Na)-min(Al)),cos(2*pi*(Na-min(Na)+Si-min(Si)))/(max(Na)+max(Si)-min(Na)-min(Si)),cos(2*pi*(Na-min(Na)+K-min(K)))/(max(Na)+max(K)-min(Na)-min(K)),cos(2*pi*(Na-min(Na)+Ca-min(Ca)))/(max(Na)+max(Ca)-min(Na)-min(Ca)),cos(2*pi*(Na-min(Na)+Ba-min(Ba)))/(max(Na)+max(Ba)-min(Na)-min(Ba)),cos(2*pi*(Na-min(Na)+Fe-min(Fe)))/(max(Na)+max(Fe)-min(Na)-min(Fe)),cos(2*pi*(Mg-min(Mg)+Al-min(Al)))/(max(Mg)+max(Al)-min(Mg)-min(Al)),cos(2*pi*(Mg-min(Mg)+Si-min(Si)))/(max(Mg)+max(Si)-min(Mg)-min(Si)),cos(2*pi*(Mg-min(Mg)+K-min(K)))/(max(Mg)+max(K)-min(Mg)-min(K)),cos(2*pi*(Mg-min(Mg)+Ca-min(Ca)))/(max(Mg)+max(Ca)-min(Mg)-min(Ca)),cos(2*pi*(Mg-min(Mg)+Ba-min(Ba)))/(max(Mg)+max(Ba)-min(Mg)-min(Ba)),cos(2*pi*(Mg-min(Mg)+Fe-min(Fe)))/(max(Mg)+max(Fe)-min(Mg)-min(Fe)),cos(2*pi*(Al-min(Al)+Si-min(Si)))/(max(Al)+max(Si)-min(Al)-min(Si)),cos(2*pi*(Al-min(Al)+K-min(K)))/(max(Al)+max(K)-min(Al)-min(K)),cos(2*pi*(Al-min(Al)+Ca-min(Ca)))/(max(Al)+max(Ca)-min(Al)-min(Ca)),cos(2*pi*(Al-min(Al)+Ba-min(Ba)))/(max(Al)+max(Ba)-min(Al)-min(Ba)),cos(2*pi*(Al-min(Al)+Fe-min(Fe)))/(max(Al)+max(Fe)-min(Al)-min(Fe)),cos(2*pi*(Si-min(Si)+K-min(K)))/(max(Si)+max(K)-min(Si)-min(K)),cos(2*pi*(Si-min(Si)+Ca-min(Ca)))/(max(Si)+max(Ca)-min(Si)-min(Ca)),cos(2*pi*(Si-min(Si)+Ba-min(Ba)))/(max(Si)+max(Ba)-min(Si)-min(Ba)),cos(2*pi*(Si-min(Si)+Fe-min(Fe)))/(max(Si)+max(Fe)-min(Si)-min(Fe)),cos(2*pi*(K-min(K)+Ca-min(Ca)))/(max(K)+max(Ca)-min(K)-min(Ca)),cos(2*pi*(K-min(K)+Ba-min(Ba)))/(max(K)+max(Ba)-min(K)-min(Ba)),cos(2*pi*(K-min(K)+Fe-min(Fe)))/(max(K)+max(Fe)-min(K)-min(Fe)),cos(2*pi*(Ca-min(Ca)+Ba-min(Ba)))/(max(Ca)+max(Ba)-min(Ca)-min(Ba)),cos(2*pi*(Ca-min(Ca)+Fe-min(Fe)))/(max(Ca)+max(Fe)-min(Ca)-min(Fe)),cos(2*pi*(Ba-min(Ba)+Fe-min(Fe)))/(max(Ba)+max(Fe)-min(Ba)-min(Fe)),Type
1.51793,13.21,3.48,1.41,72.64,0.59,8.43,0.0,0.0,-0.14934587879604800,-0.22082888886954200,0.21627032808194900,0.0922383550530892,-0.1316816250655760,0.09265632400631640,0.31489506280575000,1.875244486221010,0.08694642379969780,-0.08205040510902090,-0.03005098389262780,0.07035980190248990,-0.05698533608928650,-0.10123619401168100,-0.1385635057701790,-0.1050671421266170,-0.03648409838302180,0.0845632759314037,-0.06505670172553960,-0.12985794519823000,-0.19842294026289600,0.1079519314750470,-0.026400200335971900,0.052181004110337500,0.11461770871405900,0.1959593084466160,-0.07420039627805750,0.029447046094236200,0.0550575627544805,0.07884675517212840,-0.049754150000118800,-0.0902059749467965,-0.125644036533038,0.07189072609633360,0.08873114463176570,0.27322404371584700,1
1.51721,12.87,3.48,1.33,73.04,0.56,8.43,0.0,0.0,0.09106113601423500,-0.22074345691055900,0.29646752057848900,0.01555736784888610,-0.14681878959928000,0.09267324314936840,0.31495256297825500,1.875586907853420,-0.0654370401635025,0.04318248393154960,-0.055881396402343500,-0.024029315270214200,0.03661252095052810,0.06504326426007100,0.08902569689227590,-0.12884606510577600,-0.02464716423833590,0.09052179075968520,-0.06505670172553960,-0.12985794519823000,-0.19842294026289600,-0.014226246715592300,-0.0858829081077439,0.06933308240004530,0.1522929498629920,0.26037181750769700,0.021057568769253100,0.007660955596838770,0.014323798121632200,0.02051280418400680,-0.05478942167874200,-0.09933509464618070,-0.1383595961143230,0.07189072609633360,0.08873114463176570,0.27322404371584700,1
1.51768,12.56,3.52,1.43,73.15,0.57,8.54,0.0,0.0,0.07752275895215800,-0.21852137223317400,0.18723293069718800,-0.10137480657187900,-0.14224809566212900,0.06897285627689320,0.31491575855892200,1.8753677323484000,-0.052763487638462400,0.09962345342075940,0.039326830538914800,-0.06290956410380620,0.053404737845390600,0.049158538173644500,0.06728403269577030,-0.0695878954518177,0.06317383446468660,0.07890915191607620,-0.04488833481499630,-0.1298579451982300,-0.1984229402628960,-0.11261233840119000,-0.026400200335971900,-5.26418797512527E-17,0.10022389775922800,0.17135053487868000,0.07149262705351620,-0.05813303889334710,-0.06123734799760150,-0.08769669312258800,-0.025090117357989200,-0.09666955688739530,-0.1346468828074430,0.055392756489992300,0.06836852198542960,0.27322404371584700,1
1.51784,13.08,3.49,1.28,72.86,0.6,8.49,0.0,0.0,-0.09310402396965020,-0.2215449773863130,0.3092643925814330,0.1666846072739780,-0.1257227728049230,0.08471709680793840,0.31490260278680500,1.8752893878710100,0.04809935322971220,-0.05434348833458370,-0.06604220362244200,0.07395462801673040,-0.048496721740494900,-0.05997808696861950,-0.08209291233135070,-0.1288460651057760,-0.0959943668115604,0.07890915191607620,-0.06236436172427230,-0.13063177073668500,-0.1996053456856540,0.10994133497487500,-0.08963141459681700,0.06807849078705460,0.15692244157677200,0.26828675495383600,-0.04977013143882200,0.047097386477738400,0.10869217329087500,0.15565573098120500,-0.031574943722981500,-0.08643343956997300,-0.12038943368674800,0.06684230667780380,0.0825001318445653,0.27322404371584700,1
1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0.0,0.14,0.13417640337868000,-0.20251250589552800,0.30766439024370000,-0.029508892144800200,-0.11932382262896400,-0.00961481425958349,0.31491575855892200,1.1360840754143500,-0.0890587703154828,0.09176744954016420,0.03005098389262820,-0.07638314546879390,0.02445601904451890,0.08941904898406770,0.12985705110171100,-0.11751000681376900,0.047745656501655500,0.04502370785997340,0.027919953545250500,-0.12169849291731000,-0.06180339887498970,-0.02126916170099110,-0.0773852046094916,-0.008971598680336490,0.15692244157677200,0.1580067882506650,0.061724693261760800,-0.060042007990751500,-0.014323798121632000,-0.13818787651423900,0.040338662694677900,-0.08231979089484930,-2.73358660523963E-17,-0.004514056040928140,-0.0717850039374398,0.17415956004062600,1
1.51747,12.84,3.5,1.14,73.27,0.56,8.55,0.0,0.0,0.11158775536527100,-0.2214182105542260,0.19161195313158600,-0.17388060950652200,-0.14671290046173800,0.06503127422949790,0.3149325425100070,1.8754676831429500,-0.06916635931560080,0.09823358632136200,-0.07386343285437070,-0.037461405451144500,0.00719892208870207,0.0786238002832441,0.10761358139326700,-0.07633574705097030,0.09599436681155810,0.08689499868114500,-0.047801221470256300,-0.13089005235602100,-0.2,-0.04178485274513140,-0.08963141459681680,0.07031404801207510,0.09241906482586040,0.15800678825066500,0.0840063252594821,-0.05356397799779230,-0.1106952184147000,-0.15852424895722100,-0.025090117357988600,-0.09933509464618070,-0.1383595961143230,0.05240608392677270,0.06468222071174870,0.27322404371584700,1
1.51775,12.85,3.48,1.23,72.97,0.61,8.56,0.09,0.22,0.1048981918689780,-0.22080795450594600,0.2920825209425600,0.08898849252457300,-0.11927663820096400,0.06062793045984200,0.2588859602706930,0.2749679063783830,-0.07262271044658420,0.09429781804140510,-0.01529643384373290,-0.00974597461619825,-2.8172182670622E-17,0.025376519098455200,-0.07483614455013880,-0.11380606234335900,-0.06317383446468660,0.07890915191607620,-0.05052545854267430,-0.11843286027042200,-0.06180339887498970,0.09182939777241430,-0.10096141361944300,0.06476929509420330,0.15444768093218400,0.1440394610158600,0.010612466855569800,-0.015201093347484100,2.7301324950456E-15,-0.11930746766307600,-0.0037000895420926400,-0.03301463615116960,0.07168953483656470,0.0134709787624531,-0.052154858233582700,-0.10058047887559500,1
1.51753,12.57,3.47,1.38,73.39,0.6,8.55,0.0,0.06,0.08530681445478230,-0.21915706207361400,0.25432470948070300,-0.15229049187913900,-0.12591668313341100,0.06500634332023770,0.3149278030428160,1.7160489905460900,-0.033045291982466500,0.09176744954016420,-0.07153523918725470,-0.0722998822619169,0.05563372550997310,0.054676203569285200,0.11299120033169700,-0.12075019297250000,0.0942573356090348,0.0845632759314037,-0.055365765606689200,-0.12857162967653000,-0.19645745014573800,-0.054682596379308400,-0.039079039563129300,0.017801709890110900,0.13275596312924800,0.1580067882506650,0.036052437897128400,-0.01888856933832230,-0.10014933486215600,-0.10432471190649800,-0.011041916003872900,-0.08643343956997300,-0.07973613020520790,0.05240608392677270,0.03777988390107060,0.2540372912262980,1
1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0.0,0.0,0.14659032895889800,-0.2121298357778310,0.2899216105949900,0.10751485613991900,-0.14217809117657400,-0.04297317351475400,0.3149034343465930,1.8752943399267700,-0.08976660682226220,0.10121974933349600,0.0660422036224467,-0.07638314546879390,-0.010762855518996000,0.09883501644169690,0.1352769778112610,-0.10965297733792400,-0.04219814584390870,0.07201058343698950,0.04179829440975000,-0.12677790067128700,-0.19371663222572600,0.04178485274514100,-0.0773852046094916,-0.04900122447592640,0.14953718809672200,0.25566035384278300,-0.021057568769250900,-0.059204349702239100,0.0728484559712787,0.1043247119064960,0.04540443387011140,-0.09666955688739530,-0.1346468828074430,-0.030609582427395700,-0.03777988390107140,0.27322404371584700,1
1.51567,13.29,3.45,1.21,72.74,0.56,8.57,0.0,0.0,-0.13771594744953500,-0.21260684151902300,0.2751914052166540,0.16300703278703500,-0.14743793617331300,0.05706202982615390,0.3150539108206500,1.8761904485407500,0.08958947292892930,-0.1006201522631320,-0.0814715696676139,0.056684963252054200,-0.017749396575241400,-0.09487515162125050,-0.12985705110171200,-0.08890222154918040,-0.07224664295553940,0.0932735260213338,-0.05536576560668970,-0.12448383721140800,-0.19021130325903100,0.06671796280277450,-0.10532003198667500,0.06655522447303160,0.13778406918928700,0.23556631183974800,-0.08450692027335050,0.055307277045601400,0.10340880599611400,0.14808953395515500,-0.018209604854150900,-0.09933509464618070,-0.1383595961143230,0.045824873454255100,0.05655936022614800,0.27322404371584700,1
1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0.0,0.07389054608029380,-0.2153264333489970,0.30058365304434200,0.17762669485483600,-0.15942385031504300,-0.05818516591449090,0.23253035489831000,1.874612086219220,-0.03304529198246670,0.03733514733110300,0.04374096285542980,-0.03746140545114430,-0.05732491260357680,-0.012789105465745400,0.07483614455013910,-0.12075019297250000,-0.09735255210393350,0.09052179075968520,0.04780122147025630,-0.08343245939119000,-0.19645745014573800,0.11149685025297300,-0.10282199162724300,-0.05218100411033690,0.10022389775922800,0.2640557125614760,-0.08450692027335080,-0.03592819390540780,0.08805865631723310,0.16366612111293000,0.03756181436350540,-0.07788126361339870,-0.14851588220658800,-0.0696321467382193,-0.05215485823358220,0.21052274392781100,1
1.51797,12.74,3.48,1.35,72.96,0.64,8.68,0.0,0.0,0.14902645206957100,-0.22083350259219100,0.2824668473598550,0.09827680224136680,-0.09687995407298570,-0.003972835466246050,0.31489167938086300,1.8752243374488800,-0.08958947292892920,0.0917674495401644,0.04374096285542980,-0.0457064737396948,-0.0036065778017983900,0.10183946208451800,0.13938920788104400,-0.12579002092579600,-0.06784411357073440,0.06812790910480490,-0.008218572692740980,-0.12985794519823000,-0.19842294026289600,0.028228137022121900,-0.032804351844474100,-0.026351077500692900,0.14619127136607700,0.24993991556135800,0.02105756876924660,-0.049450916526584000,0.06717545740485920,0.09620053229010120,0.04540443387011140,-0.06810085360562920,-0.09485476037926930,-7.04770970492071E-17,-8.69863726667676E-17,0.27322404371584700,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,-0.14962196264486800,0.10794684972055800,0.11209933597529300,0.17489968062819200,0.1162787265169480,0.05404845515054840,0.3144312485653430,1.872482407040710,-0.02773940703545330,-0.05434348833458380,-0.07590012129699970,-0.06565535968133870,-0.04187068509025900,-0.10123619401168100,-0.1385635057701790,0.12987012987013000,0.018570992525831600,0.08456327593140360,0.06351364991007430,0.055730273765061700,0.08515585831301420,0.07235232573764900,-0.026400200335971800,-0.030478116790628100,0.06694642949136360,0.11445679880781500,0.07661533043742910,0.04945091652658750,0.11069521841470000,0.15852424895722100,-4.33357136196229E-17,0.08231979089484930,0.11465970874639700,0.04582487345425510,0.05655936022614810,0.27322404371584700,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,-0.14962196264486800,0.10794684972055800,0.11209933597529300,0.17489968062819200,0.1162787265169480,0.05404845515054840,0.3144312485653430,1.872482407040710,-0.02773940703545330,-0.05434348833458380,-0.07590012129699970,-0.06565535968133870,-0.04187068509025900,-0.10123619401168100,-0.1385635057701790,0.12987012987013000,0.018570992525831600,0.08456327593140360,0.06351364991007430,0.055730273765061700,0.08515585831301420,0.07235232573764900,-0.026400200335971800,-0.030478116790628100,0.06694642949136360,0.11445679880781500,0.07661533043742910,0.04945091652658750,0.11069521841470000,0.15852424895722100,-4.33357136196229E-17,0.08231979089484930,0.11465970874639700,0.04582487345425510,0.05655936022614810,0.27322404371584700,1
1.51793,12.79,3.5,1.12,73.03,0.64,8.77,0.0,0.0,0.13686283545812100,-0.2213918598666070,0.16043033488990400,0.025855277346838900,-0.09691209334817280,-0.05298245523293910,0.31489506280575000,1.875244486221010,-0.08346288024131550,0.07814535930788890,-0.01529643384373290,-0.024029315270214200,-0.04646852351378190,0.09487515162125050,0.1298570511017120,-0.06256541222100180,-0.0185709925258405,0.059572335490531900,0.03513618327731110,-0.13089005235602100,-0.2,0.10795193147504700,-0.1042767782089900,0.03448487287771760,0.07574743303486100,0.12950367583379500,0.05397324214637470,-0.056832303538401900,0.02141500738122660,0.03066797292728860,0.058462858062137800,-0.06810085360562920,-0.09485476037926930,-0.0385209773529112,-0.047544524842856700,0.27322404371584700,1
1.51755,12.71,3.42,1.2,73.2,0.59,8.64,0.0,0.0,0.14931576599094400,-0.1983180012996240,0.26762923258487900,-0.14148086620632400,-0.1319000984823890,0.019433791679477800,0.3149262132741050,1.8754299916509900,-0.0726227104465841,0.07814535930788960,-0.055881396402343500,-0.07035980190248990,0.02114443151548930,0.10123619401168100,0.1385635057701790,-0.06256541222100180,0.0364840983830221,0.0932735260213338,-0.04488833481499590,-0.11469982723087200,-0.17526133600877300,-0.03507570878262540,-0.10615711252653900,0.052181004110337000,0.1327559631292480,0.22696987244677800,0.08400632525948170,-0.04945091652658590,-0.08805865631723330,-0.1261069137112590,0.018209604854151400,-0.0902059749467965,-0.125644036533038,0.01787849656109630,0.022066538346481700,0.27322404371584700,1
1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0.0,0.0,-0.14933488364741700,-0.17648292300753800,0.2961438488967890,0.17128848991598000,-0.13176220267409700,0.04638368740993220,0.3149067481538250,1.8753140741159500,0.06144947090921850,-0.1006201522631320,-0.07386343285437060,0.07035980190248990,-0.03661252095052770,-0.10123619401168100,-0.1385635057701790,-0.11751000681376900,-0.05310473686610660,0.0927210001228484,-0.06236436172427230,-0.10085251868793000,-0.1541026485551580,0.1132833970974210,-0.0726695441537887,0.022120042546524800,0.1522929498629920,0.26037181750769700,-0.0820138155062344,0.047097386477737000,0.10869217329087500,0.1556557309812050,-1.58800349956439E-16,-0.0902059749467965,-0.125644036533038,0.038520977352911300,0.04754452484285680,0.27322404371584700,1
1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0.0,0.0,0.14950802408855200,0.13131679274751800,-0.28828353748203000,0.17252148115725800,0.06744515325695040,-0.03998714715984070,0.3144353384027920,1.8725067625992100,0.04809935322971220,-0.09176744954016420,0.07763726663633960,0.03746140545114420,-0.02114443151548970,0.10204081632653100,0.13966480446927400,-0.016277043320039100,0.024647164238344100,0.0932735260213338,0.03854329523229320,0.07013439724855950,0.10716535899579900,-0.08274331752797430,-0.08588290810774390,-0.004494668541826230,-0.1422684044757890,-0.24323307861989800,0.061724693261761300,-0.003838051315973780,0.1086921732908750,0.15565573098120400,-0.058462858062137800,0.05146940962625160,0.07168953483656480,-0.026464741386389600,-0.03266411292676840,0.27322404371584700,1
1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0.0,0.3,0.14972940686255700,-0.20430170024122300,0.25769519809788000,0.10748815001981000,-0.11222420559230700,-0.04806366088915690,0.3149009359376740,-0.6547303379324100,-0.08122325426086330,0.082050405109021,0.05203461140805630,-0.05668496325205390,-0.02767108983927130,0.10204081632653100,-0.04315879809705940,-0.06256541222100180,-0.08967562462497530,0.0888837865696406,0.004117411116676270,-0.11843286027042100,-0.02506664671286120,0.10994133497487200,-0.10532003198667500,0.008971598680336640,0.12720392993316800,0.08306908450939460,0.005316724769628920,-0.06004200799075120,0.0728484559712787,-0.15217291094734100,0.05604340107808790,-0.07788126361339870,0.130402779768432,-0.03463362143074870,-0.06074064826341530,-0.08443087278004030,1
1.519,13.49,3.48,1.35,71.95,0.55,9.0,0.0,0.0,0.01677260126826690,-0.22094750099919000,0.2816449329073330,0.10647049617486800,-0.14995947839058800,-0.0818652019720292,0.3147977064851840,1.874664715608810,0.00563649187875371,0.04318248393154850,0.06604220362244640,-0.02862554842027010,-0.02767108983927130,0.006407195870337820,0.008769625632585280,-0.12579002092579600,-0.07224664295553960,0.09180254679707370,0.062364361724272400,-0.12985794519823000,-0.19842294026289600,0.035075708782625600,-0.08179546101653810,-0.049001224475925900,0.14619127136607700,0.24993991556135800,-0.03117058024425700,-0.0152010933474847,0.07284845597127850,0.10432471190649500,0.04295631275317660,-0.10160860216828600,-0.1415262673058260,-0.06504867379338750,-0.08028634005909660,0.27322404371584700,1
1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0.0,0.16,-0.146756486157326,-0.15917043973854300,0.24741415601766600,0.1545064913349200,-0.1417742963154240,-0.07752595522248180,0.31482737670814300,0.9295400388077840,0.043245392648268400,-0.05961310875177130,-0.055881396402338400,0.07638314546879400,0.03661252095052770,-0.09883501644169690,-0.10181126081304700,-0.008154612925884440,-0.01857099252584020,0.08689499868114490,0.008218572692740990,-0.0896004065351687,-0.19645745014573800,0.035075708782625400,-0.10282199162724300,-0.017801709890111700,0.12114988093958900,0.2556603538427830,-0.08400632525948140,-0.02250150077534580,0.09649462005737180,0.14808953395516000,0.05788375077953380,-0.09666955688739530,-0.018650778804212,-0.0581608191498885,-0.08250013184456530,0.14640076365546400,1
1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0.0,0.1,-0.023927157098789800,-0.047632171851475200,-0.28429008743320300,0.028395323193433800,0.15646289847876000,-0.0768737400720758,0.3136836387570320,1.4038559900448300,0.08694642379969760,-0.0431824839315493,0.0809889552093455,-0.014570864275717000,-0.033761358546379900,-0.006407195870337800,-0.08902569689227480,0.09467125031446920,-0.09599436681155820,-0.017512272391189000,0.05536576560668960,-0.040447250572637200,0.0618033988749893,0.04832909098355470,-0.09870238703696930,0.026351077500692900,-0.1377840691892870,-0.26669750035335400,0.015866326383206400,0.03592819390541050,0.007176059374772100,0.1043247119064890,-0.049754150000118700,0.10599516039684600,0.10847747431866200,-0.055392756489992200,-0.08855605398653690,0.22104289463796400,1
1.52223,13.21,3.77,0.79,71.99,0.13,10.02,0.0,0.0,-0.14962726679027500,0.04299846069623300,-0.3085819842297520,0.06434660629015730,0.10142837936145400,-0.0746569791507793,0.3144175350885520,1.8724007413533900,-2.20420413344757E-17,0.10062015226313200,-0.04374096285542980,-0.05991549321740190,0.051971685954395200,-0.10123619401168100,-0.1385635057701790,-0.01627704332004000,0.09425733560903190,0.07560906489485490,-0.041798294409749800,0.016404873503181200,0.02506664671286090,-0.04832909098355450,-0.07266954415378860,0.060438648926414800,-0.15723270440251600,-0.2688172043010750,-0.03117058024425360,0.007660955596837280,0.04866049046458470,0.06968564510067360,-0.01104191600387290,0.07313537456503080,0.10186712885843600,-0.060699347627750900,-0.07491818327435810,0.27322404371584700,1
1.51898,13.58,3.35,1.23,72.08,0.59,8.91,0.0,0.0,0.09394277879412320,-0.13890761248761300,0.29286092823693800,-0.030940443215581600,-0.13107404950656800,-0.09246946258259580,0.31479965673470900,1.8746763296196400,0.02773940703545380,0.02522209808974180,0.05950764305481270,-0.07229988226191690,-0.02767108983927130,0.059978086968619500,0.08209291233135070,-0.03229738794348750,-0.07224664295554540,0.08689499868114490,0.031590404859128900,-0.07693524244665890,-0.11755705045849500,0.028228137022121900,-0.10427677820899000,-0.06272775089791430,0.1461912713660770,0.24993991556135800,0.053973242146373300,-1.49761508137058E-15,-0.014323798121631800,-0.02051280418400630,0.05331921346293570,-0.0902059749467965,-0.125644036533038,-0.07132384624834500,-0.08803147305363600,0.27322404371584700,1
1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0.0,0.16,0.14985014448579100,-0.02493900148245920,0.0348134506864095,0.16983730752216600,0.12857490685183600,-0.058189703320908100,0.3142780736260620,0.8829661942603970,-0.022324047321799800,0.025222098089742000,0.07386343285436740,0.06814204354928960,-0.04187068509025900,0.10183946208451800,0.08209291233135090,0.12075019297250000,-0.05310473686610690,0.034404163802306200,-0.03854329523229390,-0.024526350076665300,0.14579372548428200,0.060820294549264000,-0.03907903956312930,0.0420748212091968,0.02946247084681200,-0.19595930844661600,0.08317419565865310,-0.05530727704560050,0.10626016981580000,0.13240867338379000,-0.01104191600387290,0.09020597494679650,9.11195535079876E-18,-0.04921258849235690,0.02206653834648280,0.14640076365546400,1
1.51926,13.2,3.33,1.28,72.36,0.6,9.14,0.0,0.11,-0.14844733723203500,-0.11650527383168200,0.30930947679732400,-0.1661246545499230,-0.1248284532014500,-0.018458385098572900,0.31477190088384400,1.3833968705937300,0.02773940703545240,-0.09823358632136200,0.0809889552093455,0.07035980190249010,0.02445601904451890,-0.1002333929314990,-0.12238920112344500,-0.05529601189156810,0.07224664295553910,0.08456327593140380,0.0635136499100741,-0.06305676362587870,-0.1859552971776500,-0.10994133497487500,-0.08963141459681700,-0.022120042546524100,0.15692244157677200,0.217477686659932,0.04977013143882200,-0.0038380513159720500,-0.10869217329087500,-0.08769669312258820,-0.021692666628443100,-0.08643343956997300,-0.03700742368524630,-0.017878496561096300,0.03777988390107140,0.21052274392781100,1
1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0.0,0.0,-0.040062137715206800,0.15857838064245400,0.2579314789194200,0.17308159796772300,-0.15028670500233400,-0.07258468143331180,0.31488227240381200,1.875168317574550,-0.08122325426086370,-0.08205040510902130,-0.010231284372594200,4.7629011956816E-16,-0.017749396575240800,-0.03153234636479100,-0.043158798097060300,0.01627704332004000,0.08018007872893660,-0.081897820564847,-0.06441227873630740,0.08960040653516870,0.1369094211857380,0.1027045462504020,-0.10096141361944300,-0.07158196134574090,0.12720392993316800,0.21747768665993200,-0.07420039627805780,-0.0418427326362279,0.1122614000832790,0.1607671441454480,0.03463672671140090,-0.10160860216828600,-0.1415262673058260,-0.058160819149888600,-0.0717850039374401,0.27322404371584700,1
1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0.0,0.0,-0.13004452630220200,0.1270979304940500,0.3092840995605530,0.17007758406854600,-0.1501840989548640,-0.05581363749874530,0.31485675120245900,1.8750163352230500,-4.40285188775161E-17,-0.0820504051090212,-0.07763726663633740,0.07531750864141770,0.05462702563441430,-0.08615591076551180,-0.11792289462318700,0.06256541222100180,0.07224664295553910,-0.0720105834369894,-0.06505670172553960,0.07013439724855950,0.10716535899579900,0.11149685025297500,-0.10282199162724300,-0.049001224475925900,0.15692244157677200,0.26828675495383600,-0.07149262705351760,-0.02602562906877230,0.11069521841470200,0.1585242489572250,0.02169266662844270,-0.10160860216828600,-0.1415262673058260,-0.04582487345425510,-0.056559360226148100,0.27322404371584700,1
1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0.0,0.09,-0.14933409385792700,0.09008331151064780,0.3090629275861120,0.07911416142172680,-0.15956699107049200,-0.07616594888403340,0.3149075734976360,1.5415005636618800,-0.022324047321800800,-0.10062015226313200,-0.047982469574893400,0.07760705508773500,0.05197168595439520,-0.10123619401168100,-0.1263724933611760,0.047808383465542000,0.09832653134930440,-0.03979245715561440,-0.05305029471311130,0.048183841974434200,0.1618033988749890,0.05468259637930840,-0.10594763571425400,-0.060438648926414800,0.15723270440251600,0.22696987244677800,-0.03605243789712680,0.003838051315973120,0.05505756275448070,-0.010276680774029600,0.047673364429873300,-0.1066267872252430,-0.12038943368674800,-0.06069934762775090,-0.03777988390107150,0.23069069002787300,1
1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0.0,0.24,-0.022010363674988600,-0.04624424486809740,0.3090701629095920,0.14157560555966300,-0.1466229961322210,-0.060654382890615700,0.3149149456473100,0.04080128525513690,-0.08122325426086320,-0.019004190120256900,-0.06289904022659540,-0.014570864275716800,-0.0337613585463797,-0.01912054230466660,0.13527697781126100,-0.0322973879434878,-0.08018007872893660,-0.011713386314421000,-0.035136183277311300,-0.03255103235142090,0.19021130325903100,0.08745893788601500,-0.09870238703696940,-0.049001224475925900,0.15723270440251600,0.016879171916482100,-0.08052976429256190,-0.060642707904307900,0.08805865631723330,0.11203716954643000,0.02169266662844270,-0.09933509464618070,0.045984671781986200,-0.049212588492356900,0.06074064826341540,0.0171558796528179,1
1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0.0,0.31,-0.010349513353415100,-0.21792447338344200,0.1507217087848020,0.08469799701711710,-0.11626483369973700,0.0815482009454476,0.3151747870498860,-0.7019017338072020,-0.011250739099129200,0.08563163544645190,-0.07386343285437060,0.05668496325205380,0.02445601904451890,-0.006407195870337830,-0.1263724933611760,-0.04013207719155150,-0.06317383446468660,0.07890915191607620,-0.05052545854267480,-0.12857162967653000,0.037476262917144900,0.11350737797956900,-0.10096141361944300,-1.92902071493254E-16,0.07574743303486100,0.17135053487868000,0.021057568769251900,0.0516092863998785,0.05505756275448070,-0.16237556486325400,-0.05707620277717340,-0.07788126361339870,0.13464688280744300,0.06299832351142080,0.011120961274561300,-0.10058047887559500,1
