V1,V2,V3,V4,cos(V1+V2),cos(V1+V3),cos(V1+V4),cos(V2+V3),cos(V2+V4),cos(V3+V4),Class
-4.2859,8.5234,3.1392,-0.91639,-0.45723971542487600,0.41149733220792400,0.4705385522201420,0.6186519327013930,0.24446860780978300,-0.6067882302881860,1
-1.2528,10.2036,2.1787,-5.6038,-0.8897596749148560,0.6011155900492730,0.8400533927293650,0.9831067833632300,-0.11235126289140600,-0.9600802541105810,1
0.5195,-3.2633,3.0895,-0.9849,-0.9219183306069840,-0.8927394676397990,0.8936421249852010,0.9849347596168800,-0.4476977472271360,-0.508811512420531,1
0.3292,-4.4552,4.5718,-0.9888,-0.5533568590218510,0.1874947286152810,0.7902374150322370,0.9932099181460670,0.6680692596721430,-0.9041513230544720,1
0.88872,5.3449,2.045,-0.19355,0.9987718916194860,-0.9784721677204020,0.7679448251694970,0.447601757103271,0.4249992161074230,-0.2769838056662030,1
3.5458,9.3718,-4.0351,-3.9564,0.9389504494340820,0.8826620805333960,0.9168814921524210,0.584538396431553,0.6465177182727730,-0.13708533381981300,1
-0.21661,8.0329,1.8848,-3.8853,0.03768271011351710,-0.09723977448487700,-0.5732599896941100,-0.8809539064444070,-0.5352375793301100,-0.4166014332232580,1
2.7206,9.0821,-3.3111,-0.96811,0.7223023684698390,0.8306623947327150,-0.1806956255539730,0.8716756073280270,-0.25708863672637600,-0.41975827542186,1
3.2051,8.6889,-2.9033,-0.7819,0.7823473464976300,0.9548030053961670,-0.7528646171016360,0.8787376676941040,-0.05299353087893220,-0.8558484381091840,1
2.6917,10.8161,-3.3,-4.2888,0.5886331109606900,0.820620707667467,-0.026300640131661700,0.3314892459234650,0.9703516816187140,0.2620845574149280,1
-2.3242,11.5176,1.8231,-5.375,-0.9733513266340700,0.8770546629668640,0.15416434746101000,0.7148901130222310,0.9901341510141190,-0.9169982683560540,1
2.7161,-4.2006,4.1914,0.16981,0.08618925774016710,0.8113639004029780,-0.9674908739949930,0.9999576802984960,-0.6300355431841900,-0.3440050708881930,1
3.3848,3.2674,0.90967,0.25128,0.9326831952639950,-0.4058594155036570,-0.8802121208729120,-0.5101154223045690,-0.9297410577016390,0.3984683863819980,1
1.7452,4.8028,2.0878,0.62627,0.9651410179788060,-0.7703494232004340,-0.7178252807250690,0.8211263153675980,0.6568858163187260,-0.9099956927330150,1
2.805,0.57732,1.3424,1.2133,-0.9711648257804320,-0.5354065089372030,-0.639685461893904,-0.34188653700943800,-0.21805754281986900,-0.833218831028023,1
5.7823,5.5788,-2.4089,-0.056479,0.35744032560636700,-0.9732527706302080,0.8486522101539240,-0.9995993738226870,0.7242403003278780,-0.7799479674738850,1
3.8999,1.734,1.6011,0.96765,0.7965161175772740,0.709374960164383,0.15453918652573300,-0.9813358028620400,-0.9047760878315490,-0.8403635886840540,1
3.5189,6.332,-1.7791,-0.020273,-0.9105755194723090,-0.16820030074667500,-0.9369374298404030,-0.15881369332736800,0.9995927135355200,-0.22659144760866900,1
3.2294,7.7391,-0.37816,-2.5405,-0.027070980033116500,-0.9581429738503090,0.7719457391525540,0.473307440627816,0.4672793760401380,-0.9752532617813930,1
3.4985,3.1639,0.22677,-0.1651,0.92895563569711,-0.834441724916332,-0.9816612979987320,-0.9691402774168660,-0.9898224398369040,0.9980990081505110,1
2.1948,1.3781,1.1582,0.85774,-0.908419978501654,-0.9777365709737210,-0.9960374322037590,-0.8223356121493430,-0.6170934993177580,-0.43058755682496700,1
2.2526,9.9636,-3.1749,-2.9944,0.9393141958857600,0.6039886721371190,0.7372536448253230,0.8749253463005350,0.7737766797681670,0.9935220744310910,1
4.1529,-3.9358,2.8633,-0.017686,0.9765262107045750,0.7431606120804730,-0.5456587297258200,0.47792972966478900,-0.6881258714064580,-0.9565171505736780,1
0.74307,11.17,-1.3824,-4.0728,0.7940819789486280,0.8024956987696840,-0.9823543100918010,-0.9348989665968040,0.6865850936669260,0.676361094445288,1
1.9105,8.871,-2.3386,-0.75604,-0.2124429378190840,0.9097561630402630,0.40441246447913600,0.9691064110284370,-0.2580259118245730,-0.9988979266475630,1
-1.5055,0.070346,6.8681,-0.50648,0.13522676567482900,0.6053543815574610,-0.42701009672887100,0.7928890977141690,0.9063915799091850,0.9969255761209350,1
0.58836,10.7727,-1.3884,-4.3276,0.35740296788124900,0.6966780145461720,-0.82666173771965,-0.9991808791968910,0.9869204285246010,0.8434165366337140,1
3.2303,7.8384,-3.5348,-1.2151,0.07306055815375060,0.953996979918209,-0.4299195528710510,-0.39749838465594900,0.9427164107525550,0.03750222342123500,1
-1.9922,11.6542,2.6542,-5.2107,-0.971994554636486,0.7887644186269710,0.6060471228377340,-0.17039750415899600,0.9871770981973380,-0.8336609190534770,1
2.8523,9.0096,-3.761,-3.3371,0.7619545048296690,0.6147715854462330,0.8847681730862980,0.5108824675001780,0.8192552352206810,0.685930471179351,1
4.2772,2.4955,0.48554,0.36119,0.8825611528187200,0.05032974711658770,-0.07393146433106280,-0.9871390848388730,-0.9596890177789120,0.6624362998678630,1
1.5099,0.039307,6.2332,-0.30346,0.02158764970659670,0.11065456352460400,0.35634795013836300,0.9999429874196370,0.965313991821926,0.938185751668669,1
5.4188,10.1457,-4.084,-3.6991,-0.9897267835515390,0.2338118118810270,-0.1483540266567310,0.9755722349420860,0.9866775061043820,0.07082229489417090,1
0.86202,2.6963,4.2908,0.54739,-0.9144185069344180,0.42632939120268700,0.16068667271448600,0.7623144188438910,-0.994792591731326,0.1254694630962780,1
3.8117,10.1457,-4.0463,-4.5629,0.17880027509016000,0.9726074007232180,0.7308703757421830,0.9831589639582660,0.7645939088156660,-0.6854476820800160,1
0.54777,10.3754,-1.5435,-4.1633,-0.07234104233580710,0.5438904504230920,-0.8897782117652050,-0.8293360549165180,0.9974745032903550,0.8384381191848090,1
2.3718,7.4908,0.015989,-1.7414,-0.9056771960817570,-0.7290908644584820,0.8077917857730590,0.34025929664010800,0.8608872947186890,-0.15399938052316400,1
-2.4953,11.1472,1.9353,-3.4638,-0.7159042493673460,0.8472551110134160,0.9479423993959050,0.8697359055958960,0.16975557000281100,0.04228371671433740,1
4.6361,-2.6611,2.8358,1.1991,-0.3932867296512130,0.37285280423718700,0.901321596247553,0.9847787270327340,0.10858182327891800,-0.6268385433831990,1
-2.2527,11.5321,2.5899,-3.2737,-0.9894512227261850,0.9436847325703490,0.7270469324348180,0.01516635967008250,-0.39348411257280800,0.7751776969419020,1
3.7982,10.423,-4.1602,-4.9728,-0.08393419308217240,0.9351904038880600,0.38591211869811700,0.9997922268209450,0.6726698042591410,-0.957733949369126,1
-0.36279,8.2895,-1.9213,-3.3332,-0.07266426789219320,-0.654328027060656,-0.8502178501838550,0.9963884270083340,0.24149972065890300,0.5159454845604990,1
2.1265,6.8783,0.44784,-2.2224,-0.9130979268172140,-0.8433803521737940,0.9954051181412150,0.5036699116589950,-0.056458942408742600,-0.20235656530755500,1
0.86736,5.5643,1.6765,-0.16769,0.9889978666856410,-0.8266137324314490,0.7650547374717620,0.5754723761740290,0.6320695623738970,0.06194663936099630,1
3.7831,10.0526,-3.8869,-3.7366,0.296921310603274,0.9946176152863480,0.9989190697911710,0.9931065358643790,0.9994616462786080,0.22844644789058600,1
-2.2623,12.1177,0.28846,-7.7581,-0.9087062638440690,-0.39221994287396000,-0.8277996802087650,0.987193706777969,-0.3455163625297900,0.3749488827987400,1
1.2616,4.4303,-1.3335,-1.7517,0.8302248981169130,0.9974163083442810,0.8822857916097190,-0.9989969768129750,-0.8947199041035420,-0.9984103556507010,1
2.6799,3.1349,0.34073,0.58489,0.892298397848192,-0.9926929344667710,-0.9924208003608300,-0.944726362811957,-0.8374491876296970,0.6013393318680470,1
-0.39816,5.9781,1.3912,-1.1621,0.7627474790061620,0.5461458101371020,0.010536131849028100,0.4659266853792850,0.10342573751020100,0.9738711804139940,1
4.3937,0.35798,2.0416,1.2004,0.039280910919596900,0.9884528515711520,0.7718279282699590,-0.7371099559756300,0.012416007769831800,-0.994963415944195,1
2.9695,5.6222,0.27561,-1.1556,-0.6726012430160500,-0.994646862339426,-0.24071619236425600,0.9266574173637950,-0.2433216685345740,0.6371588515555120,1
1.3049,-0.15521,6.4911,-0.75346,0.40877037807328500,0.057949151650238300,0.8517709688126960,0.9986114291512330,0.6147952463256820,0.8548444665474740,1
2.2123,-5.8395,7.7687,-0.85302,-0.8843916359875470,-0.8492558604329160,0.20994267410968200,-0.3507797878897700,0.9173858174705410,0.8065552602636380,1
1.9647,6.9383,0.57722,0.66377,-0.8669343751003720,-0.8255204043733970,-0.8712158466434160,0.3320363963548080,0.2492557119805590,0.32385979926586400,1
3.0864,-2.5845,2.2309,0.30947,0.8766700698790400,0.5686888874543510,-0.9678453290522430,0.9381321962783060,-0.6474499959722000,-0.8246446360451160,1
0.3798,0.7098,0.7572,-0.4444,0.4628399806327950,0.42031852118399800,0.9979141455350840,0.10361004914364600,0.9649876599694650,0.9514756736746240,1
0.58982,7.4266,1.2353,-2.9595,-0.16172495207285600,-0.2515908943781750,-0.7165778917138940,-0.7228503228032920,-0.242836665314144,-0.15280271398053400,1
0.14783,7.946,1.0742,-3.3409,-0.23755533585727400,0.3417386678674120,-0.9986753339633190,-0.9192686066813830,-0.10708326624506100,-0.6410792475096250,1
-0.062025,6.1975,1.099,-1.131,0.9891106531455070,0.5088267099274370,0.36884985995881400,0.5290508172547260,0.3467566786613280,0.9994880436891750,1
4.223,1.1319,0.72202,0.96118,0.5992076347040790,0.23053846690384300,0.45448237444483300,-0.27935631855730200,-0.49886065587369100,-0.11216712704641100,1
0.64295,7.1018,0.3493,-0.41337,0.10901454640999500,0.5468074148462550,0.9737620596850700,0.39207088246057200,0.9190059560895330,0.9979482195679700,1
1.941,0.46351,4.6472,1.0879,-0.7404325448401570,0.9538425403110750,-0.9936569000988650,0.3878713508129980,0.01938511249159260,0.8535237442348870,1
4.0047,0.45937,1.3621,1.6181,-0.24577484967490400,0.6086920480246230,0.789755934536456,-0.24805663340139100,-0.48527151809156800,-0.9870044510193710,1
3.7767,9.7794,-3.9075,-3.5323,0.5489160811224130,0.9914578691119650,0.9702826841340630,0.9166077299781950,0.9993489959495210,0.4024408953503630,1
3.4769,-0.15314,2.53,2.4495,-0.9834533632405310,0.9620753815265680,0.937024439284275,-0.7215674789348230,-0.6635572463610310,0.2639460122497660,1
1.9818,9.2621,-3.521,-1.872,0.2457813752277860,0.031591069808391400,0.9939780337375960,0.8566346857911620,0.4474229015514490,0.6292680187940390,1
3.8023,-3.8696,4.044,0.95343,0.9977362096404570,0.007681558429036480,0.04332745194343830,0.9848308265304500,-0.9746997233002040,0.2811968160105640,1
4.3483,11.1079,-4.0857,-4.2539,-0.9684746762357680,0.965718303056382,0.9955476278646560,0.7391325808787490,0.8414610614600410,-0.46675532321239700,1
1.1518,1.3864,5.2727,-0.43536,-0.8234152324277170,0.9900316841814620,0.754148369577249,0.9301722058457600,0.5808368229172130,0.12462613501226600,1
-1.2576,1.5892,7.0078,0.42455,0.9455226639702270,0.8612940557524950,0.6726219338654430,-0.6765138050932530,-0.4286099439391800,0.40924973655944700,1
1.9572,-5.1153,8.6127,-1.4297,-0.9998637568510580,-0.4129349900514330,0.8640682062805890,-0.9373655574334090,0.9659218649449490,0.6217551136974960,1
-2.484,12.1611,2.8204,-3.7418,-0.9683353284058100,0.9439491074232250,0.9983539150575620,-0.7475282761475850,-0.5356846771885040,0.6047057210356100,1
-1.1497,1.2954,7.701,0.62627,0.9894045187509210,0.964272053955587,0.866109779248733,-0.9096407344247170,-0.34371838125208900,-0.45581563435662900,1
4.8368,10.0132,-4.3239,-4.3276,-0.6539796360890290,0.8713251257260660,0.8731347701233720,0.8287727792908200,0.8266966455532030,-0.7156249127138170,1
-0.12196,8.8068,0.94566,-4.2267,-0.7385103896116830,0.6795113040912380,-0.35576171684889700,-0.9467909203689340,-0.13190346675821700,-0.9902929639931040,1
1.9429,6.3961,0.092248,0.58102,-0.4662246073327330,-0.4478432187731470,-0.8152285213346960,0.9790278526469030,0.7687354730453510,0.7817881017524580,1
1.742,-4.809,8.2142,-2.0659,-0.9972192577263220,-0.862087310131298,0.9480013926797930,-0.9654563137553240,0.8299854697623590,0.9909167612295060,1
-1.5222,10.8409,2.7827,-4.0974,-0.9943790069541960,0.30534082500021600,0.7877889465119940,0.49128716302985600,0.8959127458771900,0.2533061320304080,1
-1.3,10.2678,-2.953,-5.8638,-0.8973900323833490,-0.4434005184743580,0.6366772562002380,0.5134338999225150,-0.3035240131735950,-0.8208047019110440,1
3.4246,-0.14693,0.80342,0.29136,-0.9907557557868970,-0.46565001942089900,-0.8395361934866920,0.7921394008422540,0.9895881058076400,0.458242022847824,1
2.5503,-4.9518,6.3729,-0.41596,-0.7384060803643500,-0.8768249549399710,-0.5341852516581850,0.1491378623054660,0.609453437732795,0.9472523541905320,1
1.5691,6.3465,-0.1828,-2.4099,-0.06157938108864800,0.18345143156481300,0.6668668978207820,0.9928701193629340,-0.7002795216872690,-0.8531027950782530,1
1.3087,4.9228,2.0013,0.22024,0.998664611827021,-0.9858529656812030,0.0418441061522242,0.801549172035986,0.4174624685796420,-0.605778264522354,1
5.1776,8.2316,-3.2511,-1.5694,0.6653532744418200,-0.34825007583565500,-0.8930996405152390,0.2649104175712840,0.9290296553311250,0.10790054252351100,1
2.229,9.6325,-3.1123,-2.7164,0.7616953916592060,0.63460424122972,0.8835535022573650,0.9720432608478520,0.8063069024775020,0.8984870972877550,1
5.6272,10.0857,-4.2931,-3.8142,-0.9999878143630770,0.23449235185123600,-0.23984255900035300,0.8820572467778300,0.9999317275749280,-0.25061779726603200,1
1.2138,8.7986,-2.1672,-0.74182,-0.8322613331814470,0.5789141199509920,0.8906698262846040,0.9399833933985620,-0.20141113435517800,-0.9730766663316560,1
0.3798,0.7098,0.7572,-0.4444,0.4628399806327950,0.42031852118399800,0.9979141455350840,0.10361004914364600,0.9649876599694650,0.9514756736746240,1
0.5415,6.0319,1.6825,-0.46122,0.9581824615392870,-0.6077336880384630,0.9967792911139740,0.13912882971345800,0.7567264539201840,0.3424434179536410,1
4.0524,5.6802,-1.9693,0.026279,-0.9529957164004830,-0.4901864678859580,-0.5921384627953930,-0.8422745512491190,0.838263132015822,-0.36368865907034000,1
4.7285,2.1065,-0.28305,1.5625,0.8515746020902950,-0.26378007006280500,0.9999694654434560,-0.24997426206187400,-0.8641148420488720,0.28724207496287500,1
3.4359,0.66216,2.1041,1.8922,-0.5764103214296110,0.7363170019206190,0.5775391183381100,-0.9303857285586710,-0.8324771390590690,-0.6564393095217230,1
0.86816,10.2429,-1.4912,-4.0082,0.1152291790396940,0.8121083517284680,-0.9999987946336570,-0.7819065854938450,0.9988248177415680,0.708246322560762,1
3.359,9.8022,-3.8209,-3.7133,0.8282441176276910,0.8952073792555260,0.9378895723317630,0.9547776452728640,0.9811859025365500,0.3143592723523860,1
3.6702,2.9942,0.85141,0.30688,0.9282133961438310,-0.18962379963520300,-0.6708163347757160,-0.7622479767193770,-0.9873088286941630,0.4009066781040210,1
1.3349,6.1189,0.46497,0.49826,0.3895856318531820,-0.22707549258157200,-0.2593640617142810,0.9551339246447290,0.9447469025559820,0.5708710101720010,1
3.1887,-3.4143,2.7742,-0.2026,0.9746600677967620,0.9491456313514870,-0.9879353549682770,0.8020360343297770,-0.8891521182932890,-0.8419049394979410,1
2.4527,2.9653,0.20021,-0.056479,0.6484990681339420,-0.8829520701543350,-0.7348358809624890,-0.9997139939046350,-0.9730307812116910,0.9896884699857320,1
3.9121,2.9735,0.92852,0.60558,0.8239697719499390,0.12787988716286800,-0.19348102264578000,-0.7245415364568130,-0.9058190443789840,0.03668809134570470,1
3.9364,10.5885,-3.725,-4.3133,-0.3780907256095080,0.9777381124895600,0.929810024960009,0.8362901493016050,0.9999681176040400,-0.18327648810367800,1
3.9414,-3.2902,3.1674,1.0866,0.7953570018562000,0.6781053162088340,0.3103973685949270,0.9924695503041340,-0.5914078845391110,-0.44250397333226300,1
3.6922,-3.9585,4.3439,1.3517,0.9647512034255900,-0.18111331122510700,0.32547214646463500,0.9266481348786180,-0.8603743244907360,0.8322816962632670,1
5.681,7.795,-2.6848,-0.92544,0.6140383087541400,-0.9894490941231820,0.04315761096092100,0.3874012264948800,0.8329521938335670,-0.8921800706296830,1
0.77124,9.0862,-1.2281,-1.4996,-0.9078528038858200,0.8974420749347160,0.7462670659457110,-0.004118354383634790,0.26420702026727200,-0.9155622302603180,1
3.5761,9.7753,-3.9795,-3.4638,0.7073674983508830,0.9197316504625670,0.9937009790746630,0.8835603832540260,0.999599165866106,0.39923437604565000,1
1.602,6.1251,0.52924,0.47886,0.1265414644153420,-0.5315620500182790,-0.4882328163333050,0.9319091694125970,0.9489914408094520,0.5334687409027470,1
2.6682,10.216,-3.4414,-4.0069,0.9499159840475380,0.7156793649496690,0.23001814406011100,0.8816661848362720,0.9972569386124850,0.3946451602067490,1
2.0007,1.8644,2.6491,0.47369,-0.7494884192638980,-0.06254812424644280,-0.7855557097790940,-0.19758033521160100,-0.6941897908006020,-0.9998232353168620,1
0.64215,3.1287,4.2933,0.64696,-0.808464815913872,0.2212158372631620,0.2779759083970930,0.41867122016241100,-0.8056245753885570,0.2259040917845060,1
4.3848,-3.0729,3.0423,1.2741,0.25601381680994700,0.4140342922436450,0.811381077175608,0.9995318565309450,-0.22603331423101300,-0.38572082596972900,1
0.77445,9.0552,-2.4089,-1.3884,-0.9191528085846920,-0.06361069669199860,0.8173788029915840,0.9347950597172480,0.18609050119705300,-0.7926168431372050,1
0.96574,8.393,-1.361,-1.4659,-0.9978202861880240,0.9228964830378710,0.8775058425714670,0.7324963060065560,0.7997517811700980,-0.950891554985833,1
3.0948,8.7324,-2.9007,-0.96682,0.7390275493881000,0.9812216620832210,-0.5287979472014960,0.8998000519046970,0.08828653805470310,-0.7478841439380600,1
4.9362,7.6046,-2.3429,-0.85302,0.9996730896539290,-0.8534156872221860,-0.5885054080826680,0.5220997322457300,0.8922941606980680,-0.9985246326436170,1
-1.9458,11.2217,1.9079,-3.4405,-0.9889381309305420,0.9992818809656210,0.6240467718137190,0.8455352909359160,0.07271739492197860,0.03818703965751970,1
5.7403,-0.44284,0.38015,1.3763,0.5522585908492090,0.9867878065164000,0.672352021448527,0.998035625415023,0.5950568043148380,-0.18458901327251400,1
-2.6989,12.1984,0.67661,-8.5482,-0.9972096071085270,-0.4363100221035730,0.24888195245871100,0.9527477554049500,-0.8734235228844380,-0.017607456113943200,1
1.1472,3.5985,1.9387,-0.43406,0.03330485950579790,-0.9984495649752520,0.7563113827435640,0.7344195351742770,-0.9997390107343620,0.06610808006722970,1
2.9742,8.96,-2.9024,-1.0379,0.8067467997081260,0.9974234871638720,-0.3574197422891250,0.974663354346164,-0.06806569877388080,-0.6976334199328750,1
4.5707,7.2094,-3.2794,-1.4944,0.7064895961590650,0.2758715556578090,-0.9978691918477760,-0.704975769195658,0.842878854793406,0.06137242686048110,1
0.1848,6.5079,2.0133,-0.87242,0.9173141627761840,-0.5869639127681370,0.7727587877386410,-0.6188032824383610,0.7974704182960380,0.4167947448923960,1
0.87256,9.2931,-0.7843,-2.1978,-0.7378735231541750,0.9961076139358180,0.24309600061381400,-0.6090151888347150,0.6879652475134400,-0.9873079858360300,1
0.39559,6.8866,1.0588,-0.67587,0.5411395602209140,0.11614361216585300,0.9609780210568110,-0.09129108383677300,0.9973762623673750,0.9275738539124740,1
3.8384,6.1851,-2.0439,-0.033204,-0.8260565316807310,-0.22184252330418000,-0.7877778352050390,-0.5406326708114900,0.9913939313872940,-0.484951468550259,1
2.8209,7.3108,-0.81857,-1.8784,-0.7603645993002970,-0.4182643680253760,0.5877672887964830,0.9782296116515910,0.6593929565413610,-0.9027730328666470,1
2.5817,9.7546,-3.1749,-2.9957,0.9736502940911190,0.8291560724526670,0.915519052799697,0.9563606633331580,0.8889656380272460,0.9936689659369360,1
3.8213,0.23175,2.0133,2.0564,-0.6125945177007420,0.9010615437083040,0.9189110688050790,-0.6243144802301530,-0.6573928417989260,-0.5993500994787890,1
0.3798,0.7098,0.7572,-0.4444,0.4628399806327950,0.42031852118399800,0.9979141455350840,0.10361004914364600,0.9649876599694650,0.9514756736746240,1
3.4893,6.69,-1.2042,-0.38751,-0.7285990010839940,-0.6550914661381980,-0.9992079789552490,0.6985799914728710,0.9998136702043080,-0.02091214869535950,1
-1.7781,0.8546,7.1303,0.027572,0.6030318460138970,0.5970438503344160,-0.17876557535922800,-0.13054470458061300,0.6354755977634220,0.6412373035887160,1
2.0962,2.4769,1.9379,-0.040962,-0.1388390164339260,-0.6274616620702490,-0.46571434908018800,-0.29321601494702200,-0.7611871509171220,-0.3203904849677760,1
0.94732,-0.57113,7.1903,-0.67587,0.9300710988597290,-0.2798504831492750,0.9633831227542420,0.9440861151843100,0.3181678930333400,0.9733818788606770,1
2.8261,9.4007,-3.3034,-1.0509,0.942897773183919,0.8882384919438510,-0.2029832834456590,0.9827730162673530,-0.47575162861642600,-0.3504850739239000,1
0.007125,8.3661,0.50781,-3.8155,-0.496223374200653,0.8703247352247370,-0.785815722658581,-0.8520705289799320,-0.16108408097239300,-0.9862375197695270,1
0.96788,7.1907,1.2798,-2.4565,-0.2999100536568290,-0.6263668039851850,0.08208386926546460,-0.578198017791027,0.02180929033130480,0.38397394453611700,1
4.7432,2.1086,0.1368,1.6543,0.842647723238771,0.1668273258502220,0.9934731877655510,-0.6245878525742540,-0.8131181471256150,-0.21852596692031900,1
3.6575,7.2797,-2.2692,-1.144,-0.058341140922500900,0.1814850084230020,-0.8091497409803680,0.29371506860144700,0.989143742204518,-0.9633409217523510,1
3.8832,6.4023,-2.432,-0.98363,-0.651890106079473,0.1193114273020390,-0.9708551981761180,-0.6758290855986410,0.6490089368904910,-0.9626861572809100,1
3.4776,8.811,-3.1886,-0.92285,0.961669152816265,0.9585293485682460,-0.8326931589076700,0.7895105028840720,-0.03416171794867640,-0.5654171983161970,1
1.1315,7.9212,1.093,-2.8444,-0.9315739106084040,-0.6081306825037510,-0.14162589519650800,-0.9168902890986500,0.35639905202404500,-0.1796234608440000,1
2.8237,2.8597,0.19678,0.57196,0.8254568205727860,-0.9926748231166730,-0.9678981323829360,-0.9963801041510710,-0.9582246154837840,0.718787229902111,1
1.9321,6.0423,0.26019,-2.053,-0.12012755420326200,-0.582250180366266,0.9927004927943810,0.9998136702043080,-0.6617038355729440,-0.22019431785015500,1
3.0632,-3.3315,5.1305,0.8267,0.9642229469412430,-0.33322156717519500,-0.7328415984450500,-0.2262281336234780,-0.804007041650876,0.9473356492225590,1
-1.8411,10.8306,2.769,-3.0901,-0.9067528717080740,0.5995160647024080,0.21706914617674100,0.5120476162336080,0.11323821981228400,0.9488888206481750,1
2.8084,11.3045,-3.3394,-4.4194,0.024264559486883600,0.8623011058543120,-0.0401928436440568,-0.11088983868407400,0.8242529858205650,0.09503798203626340,1
2.5698,-4.4076,5.9856,0.078002,-0.2638424710958740,-0.6453018650410000,-0.8805425440330870,-0.007203610902006380,-0.3735109061750650,0.975988299321159,1
-0.12624,10.3216,-3.7121,-6.1185,-0.717505370011946,-0.7669335546446050,0.999261070198745,0.9472301145996890,-0.4875565850723740,-0.9187781877826140,1
3.3756,-4.0951,4.367,1.0698,0.752135327487429,0.11115147913577900,-0.2638282988755630,0.9632623673351560,-0.9932456266788230,0.6626944761912070,1
-0.048008,-1.6037,8.4756,0.75558,-0.08082341803925670,-0.5426680958295420,0.7599422914912440,0.8316550873575140,0.6613943858927720,-0.9813183735147590,1
0.5706,-0.0248,1.2421,-0.5621,0.8547122827116470,-0.23955130467244400,0.9999638752175020,0.3461800589094100,0.8326614028420040,0.7775727187509280,1
0.88444,6.5906,0.55837,-0.44182,0.36993739475592400,0.12763719952716100,0.9036325978113420,0.6480426900611110,0.9909811958706290,0.993215733703177,1
3.8644,3.7061,0.70403,0.35214,0.2797000101106830,-0.1434622565443100,-0.4757785561612740,-0.2976775371972430,-0.6084841234811610,0.4922096095860280,1
1.2999,2.5762,2.0107,-0.18967,-0.7421610305344950,-0.985752220769682,0.44445549428452000,-0.1251598836579270,-0.7282286059581750,-0.24763036136898800,1
2.0051,-6.8638,8.132,-0.2401,0.14578956681619000,-0.7568462492705660,-0.1929852390614570,0.29799957356212900,0.6816984884224620,-0.0379092801585942,1
4.9294,0.27727,0.20792,0.33662,0.47439884830423300,0.4122579369602360,0.5257793097609880,0.8845863535523830,0.8174133675558180,0.8553656726212870,1
2.8297,6.3485,-0.73546,-0.58665,-0.9697533729651820,-0.49986567137365500,-0.6227508864206270,0.7837314238839530,0.8671549185790410,0.24613091185703800,1
2.565,8.633,-2.9941,-1.3082,0.20104610365642500,0.9093405652153180,0.30886202649046400,0.799529235029613,0.504827080006946,-0.3986909321699400,1
2.093,8.3061,0.022844,-3.2724,-0.5617290739502160,-0.5184588565741110,0.38147951937457400,-0.45730497923550200,0.3158107561781520,-0.9941776167293270,1
4.6014,5.6264,-2.1235,0.19309,-0.694535652986297,-0.7877228224595470,0.08200881598289400,-0.9354354795587610,0.8944058587084300,-0.3519126449756570,1
5.0617,-0.35799,0.44698,0.99868,-0.00867887142816711,0.7147670911437070,0.9752814089739930,0.9960430023456020,0.8016835021235620,0.12480999535414600,1
-0.2951,9.0489,-0.52725,-2.0789,-0.7832139912176590,0.6805011323867670,-0.7195844264011470,-0.6191567154667350,0.7732696654271940,-0.860042862034336,1
3.577,2.4004,1.8908,0.73231,0.9536108360832870,0.6855879446532000,-0.39225242069657600,-0.4088458094230740,-0.999960549491995,-0.8685721196745370,1
3.9433,2.5017,1.5215,0.903,0.9869365444050140,0.6834008933419460,0.1335111593039220,-0.635911477302095,-0.9655864755553910,-0.7537196087211350,1
2.6648,10.754,-3.3994,-4.1685,0.6581560502706910,0.742098928910971,0.06704599444268820,0.4788827797373910,0.9546498919846430,0.28219528927287700,1
5.9374,6.1664,-2.5905,-0.36553,0.8949083188220160,-0.9789983726427190,0.7575038586033650,-0.9071617161592230,0.8859233856615790,-0.9828325968697590,1
2.0153,1.8479,3.1375,0.42843,-0.7507448988434960,0.42631129975760300,-0.7662173556029760,0.2696321562529400,-0.6484401889118740,-0.9113117587572050,1
5.8782,5.9409,-2.8544,-0.60863,0.7335465962344930,-0.9930704632817160,0.5287956949712870,-0.998482783573132,0.580938320853006,-0.9487822965781870,1
-2.3983,12.606,2.9464,-5.7888,-0.7088554958845850,0.853516088390656,-0.32699155438697800,-0.9879244166833580,0.8607705616427050,-0.9555747649296050,1
1.762,4.3682,2.1384,0.75429,0.9883205538791060,-0.7256571396692190,-0.8107860005761030,0.9751465741130330,0.39870197314308300,-0.9691833261355550,1
4.2406,-2.4852,1.608,0.7155,-0.18355695511774500,0.9070447201849410,0.24130563565244800,0.6393067126087690,-0.19759473836668700,-0.6836145138658480,1
3.4669,6.87,-1.0568,-0.73147,-0.6120690109743060,-0.7441781672302660,-0.9186436687383860,0.8915749422759520,0.9895556525913820,-0.21576349342204400,1
3.1896,5.7526,-0.18537,-0.30087,-0.885801528069175,-0.9905805755492180,-0.9682002208337990,0.7544665807281070,0.6738011289619600,0.8840961707529460,1
0.81356,9.1566,-2.1492,-4.1814,-0.8549291723323000,0.2329950127166530,-0.9745150578933580,0.7490199561342590,0.25979607379621900,0.9988761340279400,1
0.52855,0.96427,4.0243,-1.0483,0.07789733080675230,-0.1588630585572900,0.8679433725914680,0.27268339035074000,0.9964715564902090,-0.9863208373845160,1
2.1319,-2.0403,2.5574,-0.061652,0.9958076525754080,-0.02308692897955770,-0.4789442645223130,0.8692564808805700,-0.506530126405245,-0.7985916775293370,1
