fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,cos(fixed_acidity+volatile_acidity),cos(fixed_acidity+citric_acid),cos(fixed_acidity+residual_sugar),cos(fixed_acidity+chlorides),cos(fixed_acidity+free_sulfur_dioxide),cos(fixed_acidity+total_sulfur_dioxide),cos(fixed_acidity+density),cos(fixed_acidity+pH),cos(fixed_acidity+sulphates),cos(fixed_acidity+alcohol),cos(volatile_acidity+citric_acid),cos(volatile_acidity+residual_sugar),cos(volatile_acidity+chlorides),cos(volatile_acidity+free_sulfur_dioxide),cos(volatile_acidity+total_sulfur_dioxide),cos(volatile_acidity+density),cos(volatile_acidity+pH),cos(volatile_acidity+sulphates),cos(volatile_acidity+alcohol),cos(citric_acid+residual_sugar),cos(citric_acid+chlorides),cos(citric_acid+free_sulfur_dioxide),cos(citric_acid+total_sulfur_dioxide),cos(citric_acid+density),cos(citric_acid+pH),cos(citric_acid+sulphates),cos(citric_acid+alcohol),cos(residual_sugar+chlorides),cos(residual_sugar+free_sulfur_dioxide),cos(residual_sugar+total_sulfur_dioxide),cos(residual_sugar+density),cos(residual_sugar+pH),cos(residual_sugar+sulphates),cos(residual_sugar+alcohol),cos(chlorides+free_sulfur_dioxide),cos(chlorides+total_sulfur_dioxide),cos(chlorides+density),cos(chlorides+pH),cos(chlorides+sulphates),cos(chlorides+alcohol),cos(free_sulfur_dioxide+total_sulfur_dioxide),cos(free_sulfur_dioxide+density),cos(free_sulfur_dioxide+pH),cos(free_sulfur_dioxide+sulphates),cos(free_sulfur_dioxide+alcohol),cos(total_sulfur_dioxide+density),cos(total_sulfur_dioxide+pH),cos(total_sulfur_dioxide+sulphates),cos(total_sulfur_dioxide+alcohol),cos(density+pH),cos(density+sulphates),cos(density+alcohol),cos(pH+sulphates),cos(pH+alcohol),cos(sulphates+alcohol)
7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,3.67,0.8,9.7,0.003981623454078851,0.5923573492506409,-0.9971721561963784,0.5311706371223083,0.9336336440746373,0.8771564107069181,-0.3384962665550011,-0.12524451957624966,-0.14550003380861354,-0.36976826386317313,0.7838216658808492,-0.981702202998454,0.7357655065348812,0.8061468052647157,0.9727296612498696,-0.07842306395918669,-0.38239691771268025,0.12050276936736638,-0.601657252408102,-0.6810558805071525,0.9935090342861344,0.30278266187032354,0.9226396296315464,0.5239622985936493,-0.8533559001656994,0.6822212072876136,-0.9567375630830606,-0.7333276877275086,0.5260775173811054,-0.30817792062110716,-0.9875899499532137,0.951357034793342,-0.9991351502732795,0.8438539587324921,0.372416084369325,0.9486276331236698,0.4595569851375293,-0.8124773467650637,0.6262987125828494,-0.9326083860643857,-0.12796368962740468,0.9599744605758893,-0.7284236861977681,0.8855195169413189,-0.5335843865891177,0.8346091547671404,-0.9936807004628364,0.9271460038316639,-0.990117442831766,-0.04307564802305737,-0.22652034574263313,-0.29195885481217604,-0.24002245327754992,0.6940985645086974,-0.47553692799599256
6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,3.68,0.71,9.6,0.2801800188512784,0.7795716696040875,-0.9111302618846769,0.7668903349281473,-0.6909721807191258,-0.5892189567272823,-0.04445371191963171,-0.40371540379219634,0.2415682442936411,-0.7023970575027135,0.7451744023448704,-0.9317502352885721,0.7316888688738209,-0.7284236861977681,-0.6313378555241324,-0.09749853905109516,-0.3545090650481311,0.18964083129783446,-0.6635651871965358,-0.5556991462506127,0.9902159962126371,-0.2045640966193654,-0.07321157750498912,0.49022364505926797,-0.8262338476412722,0.7179106696109434,-0.9724626170825404,-0.5722145708524368,-0.7805681801691837,-0.856430569350572,-0.9990695000614558,0.8760509948102237,-0.9455250556146959,0.6475963386538759,-0.22409894347229967,-0.09314193458271101,0.4726948320439443,-0.8148028117859123,0.7038453156522362,-0.9676072634589881,-0.9873392775238264,-0.9104903839933239,0.6322281679828087,-0.7552387953835575,0.31574375491924334,-0.8477491776046526,0.524122550369085,-0.661844897394011,0.187384867834179,-0.033932465299334046,-0.13721936234172596,-0.3867680292152038,-0.3168333656023177,0.7559911303228288,-0.6331176463904846
7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,-0.17511085919081024,0.2897653247384949,-0.7805681801691837,0.26478565227071155,-0.7148869687796651,0.32997659774057014,-0.5992135161773533,-0.11531716371127018,-0.23383324016862364,0.7963524702919231,0.8309406791001634,-0.9999328059438939,0.8161960800880078,-0.10942817465459913,0.8537229627638021,0.04428184210221918,-0.7190184609226811,0.43568244627671204,0.23228444425427755,-0.886258343877352,0.9893609187138546,0.3526038795099908,0.9969826521910066,0.4919223254765873,-0.9558059386176664,0.7960837985490559,-0.23340144997749526,-0.8980004215241283,-0.820305458367489,-0.8658798529871259,-0.8983017420838105,0.954390321576654,-0.9988285931772186,0.7427491727036706,0.3281573575920601,0.9946276766904916,0.4691219990529211,-0.9478397994763289,0.7800816635664257,-0.20804352104605003,0.39185723042955,-0.5447976166296971,-0.18094271310754867,-0.1688351679863758,0.7544854641146261,0.5282969274792934,-0.9673826575241785,0.8209618167222916,-0.2743093577986452,-0.32960860209283493,-0.015703027778084987,0.644925435031638,-0.6760501726952921,0.057135808750676864,0.29019032263813543
11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,0.2806062832088183,0.5517205008140447,0.9994345855010047,0.17157259420692833,0.7319914978089467,0.5675586048115439,0.8919888090958481,-0.18181613830901996,0.6775495468382797,-0.7030289574653861,0.7899922314973651,-0.10898675223987112,0.9694052914750845,0.6241019473992987,-0.8638349161808523,0.38341986909707315,-0.9667981925794609,0.6822212072876136,-0.6560509492182579,-0.397878873789916,0.8535681907719751,0.3653247419762019,-0.9741287042949709,0.09336016897970491,-0.848100031710408,0.43568244627671204,-0.40371540379219634,0.0027963231506114,-0.6020119026848236,-0.7023970575027135,-0.7995248225544356,0.0076109461341487905,-0.5389614493995115,0.5682896297679736,0.7075192368018071,-0.8021176935566054,0.48424175325736296,-0.989301575117896,0.7596640259401933,-0.7362921471687669,-0.9999608263946371,-0.14282823944101797,-0.7001262430542174,0.21235239827712596,-0.17780907112311564,-0.9584333276672289,0.8082890551273014,-0.9976913859352587,0.9994640538508954,-0.47510994934463024,-0.06645466265120457,0.10155035820008676,-0.752854946567295,0.7292101253186201,-0.2528010840049025
8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,-0.9131794566205488,-0.536275638567084,-0.09542885100095067,-0.5124353186292135,0.12006191504242673,0.17084230974764966,-0.9921504742024263,0.7273315929279033,-0.9191898621309326,0.8527565521308731,0.6785569656238399,-0.9866787012531049,0.6988556392139225,0.9904063258477293,-0.9086878630188507,-0.13320655816984062,-0.47713252170208775,0.14528035387985155,-0.28650248546142926,-0.912438361391958,0.9776120391412251,0.9020198260143784,-0.9881141468853811,0.4362224280867765,-0.8830812832650261,0.6674628258413082,-0.7679114921698744,-0.9006242092905737,-0.4464848914122656,0.685193835263987,-0.8970237671676831,0.9850408701128116,-0.9841275769785145,0.9994345855010047,0.8895803877197122,-0.9834231797130513,0.4612436363649702,-0.8958715825213497,0.6880484805723166,-0.7855437139725862,-0.6669380616522619,0.9076987183167506,-0.9804691809617339,0.9882221982578048,-0.9999608263946371,-0.7484555753452851,0.9955783540156959,-0.9023237295577319,0.9550736440472949,-0.20159783875443177,-0.14805733969023546,0.0038257031034940187,-0.4638968692589809,0.5868532072224946,-0.2720996009693439
7.4,0.67,0.12,1.6,0.186,5.0,21.0,0.996,3.39,0.54,9.5,-0.214342237068377,0.3278072441884575,-0.9111302618846769,0.26478565227071155,0.9861923022788637,-0.9921143990644506,-0.5158661132963533,-0.204129388853093,-0.08591232799733246,-0.36976826386317313,0.7038453156522362,-0.6436084187135405,0.6554636108391994,0.8178191039521945,-0.9488734887066876,-0.09505992148646485,-0.6070865055389545,0.35301940121933034,-0.7349373479229638,-0.14865070027136387,0.9535461825191301,0.39641720893592247,-0.6439482328903756,0.43927935298943144,-0.9329020910333035,0.7899922314973651,-0.9810046215940664,-0.21354640778780343,0.9502325919585296,-0.820305458367489,-0.8548198982794515,0.2740589195454275,-0.5389614493995115,0.10423602686569687,0.4561027962657445,-0.6930041298667241,0.3790748517254788,-0.9071196334081313,0.7478359123843445,-0.9660750940992799,0.6469193223286404,0.9590449462859486,-0.5107168432519059,0.7363170019206193,-0.354924266788705,-0.9999882318614399,0.7366174091083975,-0.8999469179222435,0.6090559761063562,-0.3206247456884656,0.03478930541194349,-0.47905189736211334,-0.7049757691956577,0.9480874853642196,-0.8166453193414427
8.4,0.65,0.6,2.1,0.112,12.0,90.0,0.9973,3.2,0.52,9.2,-0.9305889258445285,-0.9111302618846769,-0.47553692799599256,-0.6115501737368156,0.02035084333168298,-0.5313290274826848,-0.9996225045888336,0.568289629767975,-0.8752818770834645,0.31574375491924334,0.3153223623952687,-0.9243023786324636,0.7234567190977075,0.9965051005484024,-0.8977387739421567,-0.0764290681046584,-0.7593990591375079,0.3901516843082303,-0.9109471591078876,-0.9040721420170612,0.7570566925943303,0.9994345855010047,-0.8745996008350975,-0.02650057041998248,-0.7909677119144165,0.43568244627671204,-0.9304262721047539,-0.5981604696839132,0.0371583847908264,-0.5454980740960652,-0.9990192407757046,0.5543743361791615,-0.8670267214458025,0.2997453432770132,0.8985374415178983,-0.545184658986766,0.44528839682841165,-0.9855157693193236,0.8068476035273155,-0.9936473033259182,0.10158570369662134,0.9085779234297621,-0.8737369830110802,0.9989250756942408,-0.7030289574653861,-0.9940776705269716,0.49949583961801347,-0.8330560634260984,0.23753886704718638,-0.4926122860674046,0.05347081397316059,-0.7161527078910452,-0.8373344009738799,0.9861923022788633,-0.9567375630830606
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,-0.16481879166827332,-0.2139084584820732,0.9728325656974354,-0.5912228986938076,-0.829805798070649,-0.7367935074839924,0.2995545334334001,0.6572521187670449,-0.10537827622601337,0.7313860956454967,0.5318607213743555,-0.9937799986185556,0.8292678593047971,0.9696955626090404,0.9221250168311531,0.04098484401361286,-0.8735208976839377,0.43568244627671204,-0.9190148868875644,-0.9869722926960376,0.8561624160163044,0.9806944276542172,0.940309143609073,0.09087079881845685,-0.896758416334147,0.4801242290285343,-0.9375692870090635,-0.8372330808219137,-0.6020119026848236,-0.7148869687796651,-0.9365268252067328,0.7880352615903476,-0.9986693942378135,0.7204324789908387,0.9758569930593319,0.9975690660540333,0.48642757332430947,-0.9991428383139898,0.7942646596807786,-0.9980923486126226,0.9147423578045313,0.7540336365841271,-0.9539136059197589,0.9533004424366933,-0.9179307804142933,0.6470718210793327,-0.9881141468853811,0.8972660926845206,-0.9670247718322009,-0.5585104450358359,-0.01900252939594882,-0.6409799419393938,-0.8427593539586935,0.9893069331007508,-0.8937219761203768
7.6,0.62,0.32,2.2,0.082,7.0,54.0,0.9966,3.36,0.52,9.4,-0.3579003891239121,-0.06597042046272987,-0.9304262721047533,0.17113508386888757,-0.4464848914122656,0.33249065484213236,-0.6762191789999346,-0.0355667846514087,-0.26289194958500034,-0.27516333805159693,0.5897880250310983,-0.9487332188431072,0.7635522230851052,0.23185248938190414,-0.35028132215974017,-0.04578765904688879,-0.6686479373533513,0.41759450395835795,-0.8280240234935596,-0.81295203709989,0.9202803157161181,0.5089647068650103,-0.6114339167105265,0.25146764219432033,-0.8585264337421019,0.6674628258413081,-0.95673756308306,-0.6527461184731799,-0.9748436214041636,0.9398286996811098,-0.998487477361772,0.7497015759873078,-0.912438361391958,0.568289629767975,0.6975565070528549,-0.7807538856090654,0.47256264279830884,-0.955216030773593,0.8242046800450651,-0.9983632657912653,-0.25810163593826746,-0.14213538126166103,-0.5936397591772248,0.32780724418845836,-0.7699479605420718,0.018727467329068357,0.6885329003570658,-0.4420397992349435,0.842899506028648,-0.3483300416607185,0.05416979940464256,-0.5637956195134228,-0.7395415287592585,0.9813123271716251,-0.8798632124828492
10.3,0.41,0.42,2.4,0.213,6.0,14.0,0.9994,3.19,0.62,9.5,-0.2817085266542984,-0.2720996009693439,0.991084871814253,-0.4640610229243931,-0.829805798070649,0.6728503883183468,0.2991728778072578,0.6029286278267241,-0.07550236802260023,0.5813218118144357,0.6748757600712672,-0.9455250556146959,0.812131691345271,0.9919697873023459,-0.26946078227753656,0.16069654276112869,-0.896758416334147,0.5148188449699553,-0.8845714107560726,-0.948733218843107,0.806256440568415,0.9906554596944075,-0.2790772624876394,0.15081863389322156,-0.8922884481070684,0.5062202572327784,-0.8798632124828492,-0.8635176763648702,-0.5192886541166856,-0.7699479605420718,-0.9669513432078082,0.7692145393713327,-0.9926167167059371,0.7860702961410394,0.9975380222142538,-0.07576039814252694,0.35077290827587343,-0.9660272198347113,0.6726589323399843,-0.958750772509712,0.40808206181339196,0.7542963105764829,-0.9725660176364077,0.9438121398848466,-0.9784534628188842,-0.7592976034343168,-0.08864309536611975,-0.4642902278222838,-0.061905293994420546,-0.4994718089240896,-0.048584539250956835,-0.47606465982366236,-0.7848096869247678,0.9923676161925834,-0.7679114921698744
10.3,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,3.19,0.63,9.5,-0.2624634655510413,-0.2528010840049025,0.991084871814253,-0.4631749878088673,-0.9179307804142933,-0.9526833244002685,0.2991728778072578,0.6029286278267241,-0.06552730290100323,0.5813218118144357,0.6448265472400012,-0.9518465095402424,0.7997005657314152,0.657586742911669,0.9907159291040236,0.1409256432876069,-0.8877292517787501,0.48887208186052755,-0.8750670286215942,-0.9548646163796264,0.7936566907195313,0.6650875266792828,0.9920258543399803,0.1310185602351011,-0.8830812832650261,0.48012422902853413,-0.8701833387866973,-0.8640215630945515,0.43854732757439036,-0.25981735621375585,-0.9669513432078082,0.7692145393713327,-0.9937799986185556,0.7860702961410394,0.4808387185673031,0.9385571955946742,0.3498362724927804,-0.9657682965218951,0.6644789216087912,-0.9584660451277237,-0.27516333805159693,0.9600024645308591,-0.32973075460294404,0.7941520586036113,-0.354924266788705,0.9076987183167506,-0.8688293907034903,0.9979763335477044,-0.8817917275413242,-0.4994718089240896,-0.058570134315022004,-0.47606465982366236,-0.7785731816204325,0.9923676161925834,-0.761467644056052
7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,3.41,0.53,9.5,0.16324771105355565,0.0739141653812273,-0.9477216021311119,0.38202049866432575,-0.7699479605420718,0.9555985806128394,-0.5165512835224102,-0.18451099122887207,-0.07594517145696074,-0.36976826386317313,0.7838216658808493,-0.40703320665926557,0.9386850389448655,-0.9909311911069861,0.4303403485270286,0.2801941231569097,-0.848100031710408,0.6822212072876136,-0.9340444813917947,-0.48748210233435935,0.9038979753550274,-0.9989976346155036,0.5097290203003967,0.19278178627257153,-0.7970466407920116,0.6137457494888116,-0.8981634281625466,-0.1900407700640641,-0.29128928172134555,0.9599217431719754,-0.9026998998889586,0.3872168365049372,-0.6124875656583851,0.2030048638187504,-0.9349146097500178,0.21517379586101987,0.48991855620024655,-0.9459102672787469,0.8298262959153482,-0.9905998202335161,0.2666429323599373,-0.8408080976176562,0.9877990072285869,-0.9944692669306109,0.939524893748256,0.9134447560692054,-0.4107505759385493,0.6325721697438775,-0.22806693448309956,-0.3008549202363051,0.04398213439059385,-0.4783495148765986,-0.6978483250035635,0.9415381057390665,-0.8223757898643389
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,-0.16481879166827332,-0.2139084584820732,0.9728325656974354,-0.5912228986938076,-0.829805798070649,-0.7367935074839924,0.2995545334334001,0.6572521187670449,-0.10537827622601337,0.7313860956454967,0.5318607213743555,-0.9937799986185556,0.8292678593047971,0.9696955626090404,0.9221250168311531,0.04098484401361286,-0.8735208976839377,0.43568244627671204,-0.9190148868875644,-0.9869722926960376,0.8561624160163044,0.9806944276542172,0.940309143609073,0.09087079881845685,-0.896758416334147,0.4801242290285343,-0.9375692870090635,-0.8372330808219137,-0.6020119026848236,-0.7148869687796651,-0.9365268252067328,0.7880352615903476,-0.9986693942378135,0.7204324789908387,0.9758569930593319,0.9975690660540333,0.48642757332430947,-0.9991428383139898,0.7942646596807786,-0.9980923486126226,0.9147423578045313,0.7540336365841271,-0.9539136059197589,0.9533004424366933,-0.9179307804142933,0.6470718210793327,-0.9881141468853811,0.8972660926845206,-0.9670247718322009,-0.5585104450358359,-0.01900252939594882,-0.6409799419393938,-0.8427593539586935,0.9893069331007508,-0.8937219761203768
7.9,0.53,0.24,2.0,0.072,15.0,105.0,0.996,3.27,0.54,9.4,-0.5446891134684134,-0.2821345921595565,-0.8891911526253609,-0.11774459020630923,-0.6146521488144698,0.9805924468967268,-0.8634242076870565,0.17354259270820363,-0.5530481199123036,0.021238808173646012,0.7179106696109434,-0.8187345992773818,0.8242046800450651,-0.9842062871787033,0.28273677325839025,0.044781346085239156,-0.7909677119144167,0.48012422902853413,-0.8750670286215942,-0.6203616120126798,0.9517215483530664,-0.8924888463348281,-0.003353888970303616,0.3285768119814088,-0.9329020910333036,0.7109135380122773,-0.9769289986252552,-0.48048151366133046,-0.27516333805159693,0.9827795820412206,-0.989420098144072,0.5291606082056949,-0.8244352886772224,0.3934908663478909,-0.8044999341671961,-0.1705165721433444,0.48187766861934506,-0.9799855692930016,0.8185006443936125,-0.998885246679535,0.8141809705265618,-0.958803429253451,0.8367059330561699,-0.9859273015453156,0.743343562696173,0.6835724967777529,0.11469359013403115,0.29231445205282286,0.26493050950398056,-0.4317111731731137,0.03478930541194349,-0.5642910666053536,-0.7848096869247678,0.9946352787954386,-0.8701833387866964
9.0,0.46,0.31,2.8,0.093,19.0,98.0,0.99815,3.32,0.63,9.5,-0.999379768101426,-0.9934202380925271,0.7204324789908387,-0.9454647127519709,-0.9626058663135666,0.9827795820412206,-0.8400765316967632,0.969803962653111,-0.9790157604897632,0.939524893748256,0.7179106696109434,-0.9929980366980927,0.8509526263673333,0.8193935389340434,-0.4795734817482285,0.11240824603109917,-0.8030458656697309,0.4624853668753008,-0.8601554033573197,-0.9995009936263278,0.9198885959569765,0.8958552613864742,-0.6053206073730282,0.2596370324278243,-0.8830812832650261,0.5897880250310983,-0.9267150209658546,-0.9692596451442357,-0.9817866687932767,0.9640278207918389,-0.7920982948238743,0.9867147985168919,-0.9586980828436686,0.9647326178866098,0.9705135491319353,-0.7625001061220534,0.4614654403300102,-0.9633945585262058,0.7498241949689665,-0.9858840085430739,-0.7240971967004738,0.4097703112336056,-0.9464139071883445,0.7106011566821497,-0.9746452757206577,0.037972280660861085,0.7045304183224553,-0.32420251525001414,0.7738811359710619,-0.3841056589547113,-0.05732223476188866,-0.4771635504612864,-0.6906510965605079,0.9680081178413225,-0.761467644056052
8.6,0.47,0.3,3.0,0.076,30.0,135.0,0.9976,3.3,0.53,9.4,-0.9377236444023316,-0.8654352092411123,0.5682896297679736,-0.7325213116277026,0.6209140059747617,0.6111670759841825,-0.9851034037677499,0.7860702961410383,-0.9568666743872632,0.6603167082440802,0.7179106696109434,-0.9465572317631766,0.8546084452128195,0.5849916732003841,-0.9281012920624878,0.10301325973211978,-0.8089647866300858,0.5403023058681398,-0.902515064610367,-0.9874797699088649,0.9301408841905014,0.43934534831800104,-0.9777137876643482,0.2698105956532945,-0.8967584163341471,0.6748757600712672,-0.9623648798313098,-0.9978495730624681,-0.013276747223059479,0.9736488930495181,-0.6554580626159539,0.9998586363834151,-0.9255133950087844,0.9861923022788637,0.22882432335884148,-0.9999220745812333,0.47696320283260785,-0.9726521657636609,0.8219329243999003,-0.9986884381479255,-0.06633693633562374,0.9137700339299318,-0.30817792062110716,0.6325721697438775,-0.12972519732818566,-0.6144435132329896,0.9975563659842384,-0.9041049441575937,0.9935927062515741,-0.4029968139162667,0.043182894547384255,-0.5629694234118366,-0.7722588196467437,0.9910848718142533,-0.8750670286215942
7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,0.09384334551916143,0.16324771105355565,-0.8390715290764524,0.35879968379982585,-0.4016127130121261,-0.6522982716026375,-0.5162515622010713,-0.204129388853093,-0.22409894347229967,0.9006401723847685,0.7960837985490559,-0.9835573130340064,0.901747944988745,0.33682004547311445,-0.994662183770442,0.21270875947488357,-0.8205593573395608,0.5062202572327784,0.3564127799848219,-0.9685171642284467,0.929773216327882,0.4018511928851069,-0.9994433076648973,0.28053008616396713,-0.8585264337421017,0.5652995311603544,0.29019032263813543,-0.8984399670448423,-0.9474378189567576,0.697979859077217,-0.8983237099151649,0.9573281701231308,-0.990436984097473,0.511703992453149,0.5782136743198953,-0.985647122598226,0.46828281078590234,-0.9442763083416931,0.719995841598628,0.09129839956774828,-0.8192882452914593,-0.288741840481457,-0.4395792718428811,0.02353538220768206,0.7654140519453434,-0.738590614698442,0.9999661856835814,-0.9117100294752319,0.2495401179733381,-0.32019847040514465,-0.10545721953207444,0.8419438115453594,-0.599109926407685,-0.2501479486308675,0.6322281679828087
7.1,0.35,0.29,2.5,0.096,20.0,53.0,0.9962,3.42,0.65,11.0,0.3930825735649416,0.44751233156492226,-0.984687855794127,0.6115211107178405,-0.38615760806093263,-0.9172245968430627,-0.23985682293786492,-0.4578490814853859,0.10379435721925297,0.7319914978089467,0.8020957578842927,-0.9577872375530904,0.9021797562822792,0.07029422866862556,-0.9983716579589491,0.22271284570309585,-0.8089647866300855,0.5403023058681398,0.34705182922843825,-0.9388254042737362,0.9264224101998526,0.12998341059482055,-0.99315453354596,0.2807700387030798,-0.8427593539586935,0.5897880250310983,0.29019032263813543,-0.8548198982794515,-0.8733046400935156,0.49872621790648564,-0.9377828991388434,0.934769976045349,-0.999964658471342,0.594920663309892,0.31869487657463735,-0.9520050476612713,0.4605336700228424,-0.93072453121387,0.7344095631399603,0.10025699323433074,-0.7361927182273159,-0.544546021848822,-0.14146872250490672,-0.22763453703350334,0.9147423578045313,-0.8314272385286887,0.9917337169182001,-0.9706385671690004,0.39185723042955,-0.29187726332914377,-0.07533223956313556,0.8418088939329745,-0.599109926407685,-0.2790772624876394,0.6087037053392187
9.6,0.56,0.23,3.4,0.102,37.0,92.0,0.9996,3.3,0.65,10.1,-0.7416818384607952,-0.9190148868875644,0.9074467814501962,-0.9618194342117176,-0.8658798529871259,0.48097042919832195,-0.3857072701035778,0.9448600381598613,-0.6783938504738454,0.6596494533734619,0.7038453156522362,-0.6833848035833363,0.7887644186269709,0.9903395418271879,-0.11671664233045632,0.011196092872003936,-0.7528549465672953,0.35301940121933034,-0.32931147872543204,-0.8830812832650261,0.9453923658195982,0.8919701705872644,-0.4322471630372707,0.33461469589620424,-0.9255133950087845,0.6371511441985802,-0.6175109474721022,-0.9357532483903778,-0.9044513657900166,0.4064597415690034,-0.30771348621119626,0.9143831482353197,-0.6150023765255744,0.594920663309892,0.8269629464651088,-0.5438207600666853,0.4521696096549649,-0.9662851771203882,0.7303241288853757,-0.7128644750543509,-0.9811055226493881,0.9551921150697266,-0.8573462614540484,0.9987942558158758,-0.9997146522076715,0.3170493632790138,0.49564380307053535,-0.026980006608436746,0.0017612407577322893,-0.40116560638096943,-0.07872213647631456,0.10383819750214096,-0.6906510965605079,0.6721930835534694,-0.24311342256102997
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,-0.5855629024651281,-0.9567375630830606,0.9977982791785807,-0.9671004080584631,-0.3241299022175636,-0.3408253577512952,-0.3865835860732387,0.9448600381598613,-0.6857067929189065,0.40808206181339196,0.6294120265736969,-0.8636111153905661,0.6584792661105568,0.7985423920865132,0.809072738971454,-0.19656533164664353,-0.599109926407685,0.16010431155483104,0.17354259270820363,-0.9926167167059371,0.9796672793120416,0.2714216181327866,0.28841649323854923,0.436897184488984,-0.9614943580602988,0.7248360107409052,-0.4578490814853859,-0.9872920991675247,0.08661419855190752,0.06896522684630882,-0.7268601267272997,0.9965420970232174,-0.9216800341052034,0.7427491727036695,0.23466097589229507,0.2518318456455335,0.4707549920715192,-0.9712410669555485,0.7504854570651743,-0.4912935617226956,-0.9468680107512126,0.9141960735901794,-0.30817792062110716,0.7137724154324707,-0.9044513657900166,0.9212269247302435,-0.3249699818906045,0.7260586072644791,-0.9118608758306834,-0.4020356304907114,-0.067801617436848,0.3922494146467278,-0.6978483250035639,0.42337454445066547,0.04441110045482794
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,-0.5103349969029011,-0.7212285692729445,0.9074467814501962,-0.8968404031521517,0.8162385236075703,0.950784487775076,-0.19540881852122127,0.8232808782875716,-0.46671634036324133,-0.7705143956585687,0.497571047891727,-0.752854946567295,0.7364423749229758,-0.9456695318260206,-0.9995421884811597,-0.0879897368718304,-0.6306488338927754,0.19944972099757285,0.9185614862588488,-0.9011387094668883,0.8902056193228912,-0.8246865363492497,-0.9552594978900656,0.18089493956423372,-0.8148028117859123,0.4535961214255773,0.7798497248537273,-0.9900186301534197,0.5956343152752086,0.8069343940699727,-0.4912192578892429,0.9591498583938872,-0.7190184609226811,-0.5335843865891177,-0.6152064036229287,-0.8212143572926893,0.46965179460144174,-0.9519033037433656,0.7017110917300267,0.5542201015294025,-0.11038724383904756,-0.9999699578566541,0.7229447985274536,-0.9607373892319587,0.4677318402470736,-0.9527476958209569,0.8952282918147708,-0.9998051807813837,0.18476693191217952,-0.336774308238605,-0.137665091741008,0.9977247214383088,-0.5910734367830315,-0.6689780788917474,0.9371691958992333
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,-0.5855629024651281,-0.9567375630830606,0.9977982791785807,-0.9671004080584631,-0.3241299022175636,-0.3408253577512952,-0.3865835860732387,0.9448600381598613,-0.6857067929189065,0.40808206181339196,0.6294120265736969,-0.8636111153905661,0.6584792661105568,0.7985423920865132,0.809072738971454,-0.19656533164664353,-0.599109926407685,0.16010431155483104,0.17354259270820363,-0.9926167167059371,0.9796672793120416,0.2714216181327866,0.28841649323854923,0.436897184488984,-0.9614943580602988,0.7248360107409052,-0.4578490814853859,-0.9872920991675247,0.08661419855190752,0.06896522684630882,-0.7268601267272997,0.9965420970232174,-0.9216800341052034,0.7427491727036695,0.23466097589229507,0.2518318456455335,0.4707549920715192,-0.9712410669555485,0.7504854570651743,-0.4912935617226956,-0.9468680107512126,0.9141960735901794,-0.30817792062110716,0.7137724154324707,-0.9044513657900166,0.9212269247302435,-0.3249699818906045,0.7260586072644791,-0.9118608758306834,-0.4020356304907114,-0.067801617436848,0.3922494146467278,-0.6978483250035639,0.42337454445066547,0.04441110045482794
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,-0.5103349969029011,-0.7212285692729445,0.9074467814501962,-0.8968404031521517,0.8162385236075703,0.950784487775076,-0.19540881852122127,0.8232808782875716,-0.46671634036324133,-0.7705143956585687,0.497571047891727,-0.752854946567295,0.7364423749229758,-0.9456695318260206,-0.9995421884811597,-0.0879897368718304,-0.6306488338927754,0.19944972099757285,0.9185614862588488,-0.9011387094668883,0.8902056193228912,-0.8246865363492497,-0.9552594978900656,0.18089493956423372,-0.8148028117859123,0.4535961214255773,0.7798497248537273,-0.9900186301534197,0.5956343152752086,0.8069343940699727,-0.4912192578892429,0.9591498583938872,-0.7190184609226811,-0.5335843865891177,-0.6152064036229287,-0.8212143572926893,0.46965179460144174,-0.9519033037433656,0.7017110917300267,0.5542201015294025,-0.11038724383904756,-0.9999699578566541,0.7229447985274536,-0.9607373892319587,0.4677318402470736,-0.9527476958209569,0.8952282918147708,-0.9998051807813837,0.18476693191217952,-0.336774308238605,-0.137665091741008,0.9977247214383088,-0.5910734367830315,-0.6689780788917474,0.9371691958992333
