day,month,year,Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,cos(day+month),cos(day+year),cos(day+Temperature),cos(day+RH),cos(day+Ws),cos(day+Rain),cos(day+FFMC),cos(day+DMC),cos(day+DC),cos(day+ISI),cos(day+BUI),cos(day+FWI),cos(month+year),cos(month+Temperature),cos(month+RH),cos(month+Ws),cos(month+Rain),cos(month+FFMC),cos(month+DMC),cos(month+DC),cos(month+ISI),cos(month+BUI),cos(month+FWI),cos(year+Temperature),cos(year+RH),cos(year+Ws),cos(year+Rain),cos(year+FFMC),cos(year+DMC),cos(year+DC),cos(year+ISI),cos(year+BUI),cos(year+FWI),cos(Temperature+RH),cos(Temperature+Ws),cos(Temperature+Rain),cos(Temperature+FFMC),cos(Temperature+DMC),cos(Temperature+DC),cos(Temperature+ISI),cos(Temperature+BUI),cos(Temperature+FWI),cos(RH+Ws),cos(RH+Rain),cos(RH+FFMC),cos(RH+DMC),cos(RH+DC),cos(RH+ISI),cos(RH+BUI),cos(RH+FWI),cos(Ws+Rain),cos(Ws+FFMC),cos(Ws+DMC),cos(Ws+DC),cos(Ws+ISI),cos(Ws+BUI),cos(Ws+FWI),cos(Rain+FFMC),cos(Rain+DMC),cos(Rain+DC),cos(Rain+ISI),cos(Rain+BUI),cos(Rain+FWI),cos(FFMC+DMC),cos(FFMC+DC),cos(FFMC+ISI),cos(FFMC+BUI),cos(FFMC+FWI),cos(DMC+DC),cos(DMC+ISI),cos(DMC+BUI),cos(DMC+FWI),cos(DC+ISI),cos(DC+BUI),cos(DC+FWI),cos(ISI+BUI),cos(ISI+FWI),cos(BUI+FWI),Classes
21,6,2012,32,55,14,0.0,86.2,8.3,18.4,5.0,8.2,4.9,-0.2921388087338360,-0.9250788632858690,-0.9182827862121190,0.8243313311075580,-0.9036922050915070,-0.5477292602242690,0.9264789562083720,-0.518529431466979,-0.12972519732818600,0.6469193223286400,-0.6013024834811550,0.7198162358201260,0.4558081269352540,0.9550736440472950,-0.25810163593826700,0.40808206181339200,0.9601702866503660,-0.4591012638431010,-0.16211443649971800,0.743343562696173,0.004425697988050790,-0.06279172292408180,-0.09542885100095070,-0.3838654610194140,0.9859268344329920,-0.9469261658598850,0.188951815557452,0.9272137592494880,-0.9674298732503010,0.5969151091734680,0.9952490430241000,-0.9878685019149120,0.9999969158555640,0.569750334265312,-0.4321779448847780,0.8342233605065100,0.38044320424366300,-0.8573462614540480,0.990966149974821,0.7654140519453430,-0.8016748366746300,0.6973435592523950,0.9933903797222720,0.022126756261955700,-0.9853009586947630,0.8924059877505720,-0.41453098325609600,-0.9524129804151560,0.9329958438330890,-0.9780851683128160,0.1367372182078340,0.9457292292277980,-0.9526833244002690,0.553634933534655,0.9887046181866690,-0.9782697014065080,0.9987279672435020,-0.19258715018155400,-0.4313768449706210,0.9006401723847690,0.2836621854632260,-0.3391548609838350,0.18651236942257600,0.9683606998774460,-0.5998822226707140,-0.9956027825808230,0.9884368295391850,-0.999980860860509,0.003537548134909950,0.7427491727036700,-0.7023970575027140,0.8058839576404500,-0.16123796432418900,0.1033526671039740,-0.2589595982126150,0.8058839576404510,-0.8891911526253610,0.8609666164623060,fire
22,6,2012,33,46,14,1.1,78.3,8.1,8.3,1.9,7.7,1.2,-0.9626058663135670,-0.18025254864150600,0.022126756261955700,0.4401430224960410,-0.12796368962740500,-0.4456900004443330,0.9734459628650250,0.2521194079266270,0.43934534831800100,0.3316528972032490,-0.1446212711617230,-0.354093793396359,0.4558081269352540,0.2666429323599370,-0.16299078079570500,0.40808206181339200,0.6845466664428070,-0.8663238137074820,0.0371583847908264,-0.16211443649971800,-0.04600212563953700,0.42337454445066500,0.6083513145322550,-0.9844084734073710,-0.9672046644066800,-0.9469261658598850,-0.7894456609165210,-0.41678987010903800,-0.9984366750543310,-0.9674298732503010,-0.990339929268104,-0.9413874574476930,-0.8467815138984040,-0.8959709467909630,-0.9923354691509290,-0.897151090185845,-0.22460650271960600,-0.9665708506943910,-0.8963650350990850,-0.941924447040094,-0.990117442831766,-0.9367678684526700,-0.9524129804151560,-0.9997146522076720,0.2056131305607660,-0.7693809180731690,-0.6271364889281040,-0.7136437718457990,-0.9574033993215470,-0.9971050169212830,-0.8208130944926680,-0.36811726552053000,-0.9940815309292620,-0.9526833244002690,-0.9816175436063840,-0.9579148059017160,-0.8737369830110800,-0.6522982716026480,-0.9748436214041640,-0.9996930420352070,-0.9899924966004450,-0.811093014061656,-0.666276021279824,0.006201986520462710,0.2047438695914220,0.08926834545310190,-0.38369844494974200,-0.5733695234681090,-0.7699479605420720,-0.8390715290764520,-0.9957676088732890,-0.9922253254526030,-0.714265652027199,-0.9576594803233850,-0.9971721561963780,-0.984687855794127,-0.9991351502732800,-0.8654352092411120,not fire
23,6,2012,33,59,16,0.8,74.2,7.0,8.3,1.6,6.7,0.8,-0.7480575296890000,0.7302971279466400,0.853220107722584,0.9496776978825430,0.2666429323599370,0.2358130209505230,-0.9821225956675270,0.15425144988758400,0.9932880410042930,0.8614180480287030,-0.1446212711617230,0.2358130209505230,0.4558081269352540,0.2666429323599370,-0.562453851238172,-0.9999608263946370,0.8693974903498250,0.08926834545310190,0.9074467814501960,-0.16211443649971800,0.25125984258225600,0.9910848718142530,0.8693974903498250,-0.9844084734073710,-0.7709650460315470,0.10176563249608500,-0.5727898989466480,0.9833970343506090,-0.5027006789909890,-0.9674298732503010,-0.9870849468423190,-0.22478274395377500,-0.5727898989466480,-0.6264444479103390,0.3005925437436370,-0.7265428620792300,0.9264789562083720,-0.6669380616522620,-0.8963650350990850,-0.9990978260547260,-0.4169542711121700,-0.7265428620792300,0.9217512697247490,-0.9939846525206640,0.3123708782485910,-0.99964745596635,-0.24182094171648400,-0.6139513298226690,-0.9628460934704970,-0.9939846525206640,-0.46067858741136300,-0.6167516944712090,-0.5328330203333980,0.6728503883183470,0.31574375491924300,-0.7591100556583900,-0.46067858741136300,0.9217512697247490,0.05395542056264980,-0.9477216021311130,-0.7373937155412460,0.3466353178350260,-0.029199522301288800,0.8863433987555550,0.6832507093535930,0.9203678120664360,0.7099219166513440,0.9217512697247490,-0.9179307804142930,-0.6787200473200130,0.42337454445066500,0.05395542056264980,-0.8891911526253610,-0.7596879128588210,-0.9477216021311130,-0.4313768449706210,-0.7373937155412460,0.3466353178350260,not fire
24,6,2012,35,68,16,0.0,85.3,10.0,17.0,4.9,9.9,5.3,0.15425144988758400,0.9694149930384050,-0.7710802229758450,-0.6264444479103390,-0.6669380616522620,0.4241790073369970,-0.7925951797514680,-0.8485702747846050,-0.9873392775238260,-0.8105731959717330,-0.7915108256977570,-0.518529431466979,0.4558081269352540,-0.9873392775238260,0.17171734183077800,-0.9999608263946370,0.9601702866503660,-0.9812769704001150,-0.9576594803233850,-0.5328330203333980,-0.09542885100095070,-0.9816175436063840,0.2997453432770150,0.2497152582138400,0.9649185579872970,0.10176563249608500,0.188951815557452,0.28298387624792300,0.3756772216913490,0.8920866113481860,0.9999969158555640,0.28127972427162800,0.9220253135281590,-0.782230889887116,0.7421541968137830,-0.9036922050915070,0.606234452747418,0.5253219888177300,-0.16299078079570500,-0.5892189567272820,0.6076461730768480,-0.8573462614540480,-0.6800234955873390,0.4401430224960410,-0.8032647041083610,-0.8578030932449880,-0.9843766433940420,-0.8000792778303480,-0.802205425423044,-0.5033119781891870,-0.9576594803233850,0.7185820465431650,0.6469193223286400,-0.013276747223059500,-0.46146670441590900,0.7198162358201260,-0.7705143956585690,-0.888377022882084,-0.8390715290764520,-0.27516333805159700,0.18651236942257600,-0.8891911526253610,0.5543743361791610,0.49564380307053500,-0.19694288945958700,-0.6167516944712090,0.5798755555298330,-0.8745996008350980,-0.2921388087338360,-0.6909721807191260,0.4971857948712050,-0.9179307804142930,-0.9958488438257790,-0.19520105499812200,-0.9526833244002690,-0.6153524829547210,-0.7142656520272000,-0.8737369830110800,fire
25,6,2012,34,70,16,0.0,86.0,12.8,25.6,5.4,12.7,6.7,0.9147423578045310,0.31725718421695400,-0.7710802229758450,0.7301735609948200,-0.9873392775238260,0.9912028118634740,-0.5025443191453850,0.9949151051086740,0.9445688168445350,0.5268326309626090,0.9999996055886660,0.9599217431719750,0.4558081269352540,-0.6669380616522620,0.8243313311075580,-0.9999608263946370,0.9601702866503660,-0.6264444479103390,0.9987723565872100,0.983106261762453,0.3934908663478910,0.9888373426941460,0.9910848718142530,-0.6798908751768610,-0.6402832802379710,0.10176563249608500,0.188951815557452,0.8343230812655810,-0.04352101095392150,-0.2736291290535520,0.8787705575705450,0.05643523849980960,-0.22478274395377500,-0.9468680107512130,0.9649660284921130,-0.8485702747846050,0.8141809705265620,-0.9480046377211830,-0.9959292932301300,-0.12972519732818600,-0.9114959283620050,-0.990117442831766,-0.38369844494974200,0.6333192030863000,0.47165229356133900,0.4369502489087260,0.2168396603697180,0.9999984223549770,0.5245660458684600,0.2657868257612950,-0.9576594803233850,0.10158570369662100,-0.8649898828201890,-0.7253211736891910,-0.8303011087085250,-0.9107638766871470,-0.7591100556583900,-0.38369844494974200,0.9728325656974350,0.8928064017629100,0.6346928759426350,0.9910848718142530,0.9143831482353190,-0.15948463910012800,0.07339474365952680,-0.9571465630982070,-0.2572434700674990,0.02301468689618210,0.7642697192987760,0.7963524702919250,0.933315112063922,0.7958149698139440,0.9147423578045310,0.824833798332418,0.63400628957373,0.7319914978089470,0.8932061115093230,0.8522923238654640,fire
26,6,2012,36,62,16,0.0,87.8,16.5,34.5,7.0,16.4,9.5,0.8342233605065100,-0.6265854166670990,0.6735071623235860,0.9993732836951250,-0.3999853149883510,0.6469193223286400,0.7631229751595800,0.08838369930580560,-0.6896870271361660,-0.013276747223059500,-0.011500569930264900,-0.587782813560387,0.4558081269352540,-0.3999853149883510,0.4401430224960410,-0.9999608263946370,0.9601702866503660,0.9014106760193720,-0.8733046400935160,-0.9425194910508830,0.9074467814501960,-0.9175780505318610,-0.9784534628188840,0.9497343348236520,0.8531257628613690,0.10176563249608500,0.188951815557452,0.3472986698317310,0.566244298259212,-0.2450912516062270,-0.5027006789909890,0.4811289933171560,-0.11462011409786900,-0.8192882452914590,-0.16299078079570500,-0.12796368962740500,-0.28873932471175500,-0.616052331690985,0.18476693191218000,0.5551133015206260,-0.5343353319413790,0.05306853621402460,-0.8578030932449880,0.6735071623235860,0.5432883230824100,-0.9992074342602030,-0.6298997005512550,0.9933903797222720,-0.9902416080360050,-0.7271528468448450,-0.9576594803233850,-0.9918901985692850,0.4677318402470740,0.9726265649744920,-0.5328330203333980,0.553634933534655,0.933315112063922,0.986484911252422,-0.7023970575027140,-0.9983462274487420,0.7539022543433050,-0.7699479605420720,-0.9971721561963780,-0.8095316420069040,-0.9754340439594030,0.8513618507788590,-0.8640971833592910,-0.996008957022878,0.7421541968137830,-0.061905293994420500,0.08661419855190750,0.6469193223286400,-0.7904239741978160,0.8053577856691140,0.9998433086476910,-0.16123796432418900,-0.7023970575027140,0.7198162358201260,fire
27,6,2012,36,55,15,0.0,89.1,20.9,43.3,8.0,20.8,12.0,-0.013276747223059500,-0.9943482751141180,0.9858965815825500,0.9496776978825430,-0.3999853149883510,-0.2921388087338360,-0.9903649921152150,-0.7136437718457990,0.3763326098250230,-0.9036922050915070,-0.7800127115533820,0.2666429323599370,0.4558081269352540,-0.3999853149883510,-0.25810163593826700,-0.5477292602242690,0.9601702866503660,0.658313383119661,-0.19520105499812200,0.569020206444659,0.1367372182078340,-0.09631291684576060,0.6603167082440800,0.9497343348236520,0.9859268344329920,-0.7821181995566570,0.188951815557452,-0.8106791046666580,-0.9583715640433370,0.765869029056811,-0.9990287989758750,-0.9820885329284650,0.6863550242365260,-0.9943674609282020,0.7421541968137830,-0.12796368962740500,0.8452806444669430,0.9389150587671870,-0.7247094710284640,0.9998433086476910,0.9685819616620320,-0.6401443394692000,0.6333192030863000,0.022126756261955700,0.9158156559645620,0.876729567602604,-0.6132500265321480,0.9858965815825500,0.9203678120664360,-0.5177697997895050,-0.7596879128588210,-0.9100289512880980,-0.22633707568091400,-0.17955679797714200,-0.5328330203333980,-0.3224489764913090,-0.2921388087338360,0.4217646174105360,-0.46146670441590900,0.7761262363789230,-0.14550003380861400,-0.37059332583764100,0.8438539587324920,-0.999020813314648,0.8990906422127870,-0.9584231899828300,-0.9984467681623540,0.8424212821410190,0.20126521750685900,-0.8105731959717330,-0.652971203772368,0.08661419855190750,0.510940720218222,0.29805023367448800,0.3165863530847150,-0.8649898828201890,0.40808206181339200,0.1856397238857910,fire
28,6,2012,37,37,13,0.0,92.5,27.2,52.4,11.7,27.1,18.4,-0.8485702747846050,-0.4479119150932330,-0.562453851238172,-0.562453851238172,-0.9873392775238260,-0.9626058663135670,0.4361511922464770,0.22030638553844200,0.2853650875145900,-0.4169542711121700,0.12182518941147200,-0.7492351709563530,0.4558081269352540,0.5551133015206260,0.5551133015206260,0.9887046181866690,0.9601702866503660,-0.4440991644246520,-0.21166391631732600,-0.2768706467187910,0.4088927393988800,-0.1130350361284830,0.743343562696173,0.7765720439208860,0.7765720439208860,-0.24113458224528700,0.188951815557452,0.9333800382894200,-0.9534353133262230,-0.9310097859714830,0.8706219899559280,-0.9787816254498490,0.5969151091734680,0.17171734183077800,0.9649660284921130,0.7654140519453430,-0.7682450128678180,0.2012652175068450,0.13497737384955100,0.005313844350104290,0.29805023367448800,0.40970309444050600,0.9649660284921130,0.7654140519453430,-0.7682450128678180,0.2012652175068450,0.13497737384955100,0.005313844350104290,0.29805023367448800,0.40970309444050600,0.9074467814501960,0.2538379413049670,-0.8016748366746300,-0.8400365570424710,0.9078195977561950,-0.737993341925624,0.9998731754079830,-0.17606078322989700,-0.4763180482150150,-0.5343353319413790,0.6475963386538760,-0.38615760806093300,0.9006401723847690,0.9493991270440310,0.9261443360236340,-0.8640971833592840,0.9760109788932520,-0.586344815768225,-0.48871185658585400,0.3615298147012760,-0.6271364889281040,-0.04688932404703600,0.29805023367448800,-0.5733695234681090,-0.11391745615730700,0.45280441063998700,0.2521194079266240,0.05306853621402460,fire
29,6,2012,37,36,13,0.6,86.2,17.9,36.7,4.8,17.8,7.2,-0.9036922050915070,0.5103325940127420,-0.99964745596635,-0.562453851238172,-0.3999853149883510,-0.24268264344292000,-0.5071443059497610,-0.975041198108924,-0.9628460934704970,-0.7265428620792300,-0.9480046377211830,0.07162310572917040,0.4558081269352540,0.5551133015206260,-0.3999853149883510,0.9887046181866690,0.9502325919585300,-0.4591012638431010,0.3316528972032490,0.28451374870435500,-0.1943299064553350,0.2358130209505230,0.8058839576404510,0.7765720439208860,0.9497343348236520,-0.24113458224528700,-0.39852254431839900,0.9272137592494880,0.9084875104857050,0.9280737507389620,0.9947531500588260,0.9456704402778170,-0.66442193136191,-0.7361927182273160,0.9649660284921130,0.9950924405655390,-0.7788999288853,-0.07779276012199680,-0.1270827840186230,-0.5740969614310400,-0.176934996961678,0.9763961802693300,0.3005925437436370,0.4543874744042690,-0.9485684652560140,-0.8809525579365470,-0.9033115553130560,-0.9991716863513790,-0.9237930962552400,0.7092961252257330,0.511703992453149,0.23753886704718600,0.8698359975852090,0.8443301867958130,0.49795620278841500,0.8162385236075700,0.21857336778526300,0.3951232606884150,0.939524893748256,0.9214064952769830,0.6346928759426340,0.90064017238477,0.05395542056264980,-0.9100289512880980,-0.9294464975991130,-0.9943674609282020,-0.9468680107512130,0.6616496548410260,-0.36894291020711300,-0.7591100556583900,-0.4153390737160570,0.9994640538508950,-0.7904239741978160,-0.45989010701310400,0.9966155003943160,-0.820305458367489,0.8438539587324920,0.9912028118634740,fire
30,6,2012,34,42,15,1.7,79.7,12.0,8.5,2.2,11.5,2.2,-0.12796368962740500,0.9993796697027400,0.39185723042955,-0.9672505882738820,0.5253219888177300,0.9599217431719750,-0.9674756417263750,-0.3999853149883510,0.6960693098638900,0.7080428643420060,-0.7904239741978160,0.7080428643420060,0.4558081269352540,-0.6669380616522620,-0.6401443394692000,-0.5477292602242690,0.15337386203786400,-0.6394617563830380,0.6603167082440800,-0.354924266788705,-0.3391548609838350,0.21943996321145900,-0.3391548609838350,-0.6798908751768610,0.8244337073159010,-0.7821181995566570,-0.9981467187646250,0.824936042073551,0.6863550242365260,-0.8978546953012680,-0.9051307952934540,0.9510034060867550,-0.9051307952934540,0.8243313311075580,0.3005925437436370,-0.4153390737160570,0.8238282136314580,-0.4321779448847780,0.08838369930580560,0.07162310572917040,0.05306853621402460,0.07162310572917040,0.8998668269691940,0.9604180727246710,-0.6806744153510250,-0.8293098328631500,0.9726265649744920,0.9763961802693300,-0.9956855884367370,0.9763961802693300,-0.5469859627942360,0.8994790893557310,-0.2921388087338360,-0.061905293994420500,-0.07867819473184020,0.202135120387182,-0.07867819473184020,0.9606651011994310,0.42337454445066500,-0.7142656520272000,-0.7259323042001400,0.8058839576404510,-0.7259323042001400,-0.828813213477255,0.9724197970216670,0.9762039646071970,-0.9956027825808230,0.9762039646071970,-0.07956356727854010,-0.06279172292408180,-0.061905293994420500,-0.06279172292408180,-0.29128928172134600,0.40808206181339200,-0.29128928172134600,0.42337454445066500,-0.30733286997841900,0.42337454445066500,not fire  
1,7,2012,28,58,18,2.2,63.7,3.2,8.5,1.2,3.3,0.5,-0.14550003380861400,-0.7242219278469360,-0.7480575296890000,-0.7710802229758450,0.9887046181866690,-0.9982947757947530,-0.29298810530061600,-0.4902608213407000,-0.9971721561963780,-0.5885011172553460,-0.40079917207997500,0.0707372016677029,-0.5027006789909890,-0.9036922050915070,-0.562453851238172,0.9912028118634740,-0.9748436214041640,-0.014164820510231900,-0.7142656520272000,-0.9784534628188840,-0.3391548609838350,-0.6408264175949930,0.3466353178350260,-0.4479119150932330,-0.9524680947513550,0.862227273794955,-0.9051307952934540,-0.6272773569873430,-0.13130699772022900,-0.8978546953012680,-0.8467815138984040,-0.031681975339404300,-0.3049685212160980,-0.38369844494974200,-0.4321779448847780,0.3474682721812600,-0.828813213477255,0.976778300832261,0.3631854084160620,-0.6013024834811550,0.9932880410042930,-0.9746452757206580,0.8243313311075580,-0.872871608293454,-0.6806744153510250,-0.061018816232456700,-0.8645438740756400,-0.882210269143113,0.038933412337230200,-0.37141809547969400,0.21857336778526300,0.9998271922129020,-0.7030289574653860,0.202135120387182,0.9392203466968710,-0.7705143956585690,0.939524893748256,-0.9973040749182290,0.6346928759426350,-0.29128928172134600,-0.9667981925794610,0.70866977429126,-0.9040721420170610,-0.6005925899564520,-0.9983968915845980,-0.47709879270357100,-0.5177697997895050,0.2012652175068450,0.6475963386538760,-0.30733286997841900,0.9765876257280240,-0.848100031710408,-0.9623648798313100,0.7204324789908390,-0.9111302618846770,-0.21079579943078000,-0.12884449429552500,-0.7909677119144170,not fire
2,7,2012,33,48,16,0.0,87.6,7.9,17.8,6.8,7.8,6.4,-0.9111302618846770,-0.9715493707093900,-0.9036922050915070,0.9649660284921130,0.6603167082440800,-0.4161468365471420,-0.06456443148960150,-0.8891911526253610,0.5813218118144360,-0.811093014061656,-0.9304262721047530,-0.5192886541166860,-0.5027006789909890,-0.6669380616522620,0.022126756261955700,-0.5328330203333980,0.7539022543433050,0.9386090302000230,-0.6909721807191260,0.9451505141481710,0.33081487794904700,-0.6153524829547210,0.6721930835534680,-0.9844084734073710,0.6334591633318130,0.10176563249608500,0.188951815557452,0.5266788917429010,-0.9896389573730860,0.9456704402778170,-0.3209383369124150,-0.9703609704393340,0.07321436414134300,0.7766859820216310,0.3005925437436370,-0.013276747223059500,0.3441348168228420,-0.9982425366632160,0.8605145057459290,-0.5056125707565760,-0.9991716863513790,-0.12972519732818600,0.39185723042955,-0.6401443394692000,-0.8720034794127360,0.7968893425890230,-0.9849959612184220,-0.176934996961678,0.7325963225609060,-0.5462422338892770,-0.9576594803233850,-0.9973688542609230,0.3316528972032490,-0.7265428620792300,-0.6903298762015730,0.2358130209505230,-0.9175780505318610,0.9342684984312390,-0.04600212563953700,0.49795620278841500,0.8693974903498250,0.05395542056264980,0.9931849187581930,0.31321446868745400,0.15600625986372900,0.9884368295391870,0.4064597415690160,0.9694593666699880,0.8433770650180410,-0.5335843865891180,-0.9999682933493400,-0.16211443649971800,0.8614180480287030,0.8928064017629100,0.5956343152752120,-0.4464848914122660,0.8058839576404510,-0.06279172292408180,fire
3,7,2012,34,56,17,0.1,84.7,9.7,27.3,4.7,10.3,5.2,-0.8390715290764520,-0.32563880267111100,0.7654140519453430,-0.7710802229758450,0.40808206181339200,-0.9991351502732800,0.9651986779105420,0.9910848718142530,0.43934534831800100,0.15337386203786400,0.7427491727036700,-0.3391548609838350,-0.5027006789909890,-0.9873392775238260,0.9858965815825500,0.4241790073369970,0.6845466664428070,-0.828813213477255,-0.5469859627942360,-0.9670247718322010,0.6475963386538760,0.021238808173646000,0.9336336440746370,-0.6798908751768610,0.6733734585635280,0.8920866113481860,0.089972790088501,-0.3080058524435740,0.08502463707152210,-0.9185625907157180,0.9795701396083920,0.6327716789586390,0.9560674973339560,-0.4480736161291700,0.7421541968137830,-0.897151090185845,0.7772451149968320,0.9604180727246710,0.038933412337230200,0.5395547345848160,0.9499555195937610,0.06985124180712730,-0.7361927182273160,0.901025779576851,-0.7827838929592790,-0.9628460934704970,-0.0477764854671823,-0.5320812337669100,-0.9471532884219780,-0.061018816232456700,-0.17780907112311600,0.39103994848935500,0.003537548134909950,0.9499555195937610,-0.9579148059017160,-0.5617192758811500,-0.9782697014065080,-0.9997354737825580,-0.9304262721047540,-0.6415079902223860,0.0874989834394464,-0.5609842574272290,0.5543743361791610,0.9884368295391850,0.4559691044442760,0.13497737384955100,0.7301735609948200,-0.35658437300160800,0.7654140519453430,-0.2598173562137540,0.40808206181339200,-0.6909721807191250,0.8342233605065100,0.9950924405655390,0.4677318402470740,-0.7596879128588210,-0.8891911526253610,-0.9784534628188840,fire
4,7,2012,34,58,18,0.0,88.0,13.6,36.8,8.0,14.1,9.9,0.004425697988050790,0.6196625787827070,0.9550736440472950,0.6735071623235860,-0.9999608263946370,-0.6536436208636120,-0.6264444479103390,0.31574375491924300,-0.9991716863513790,0.8438539587324920,0.7319914978089470,0.23494981853982300,-0.5027006789909890,-0.9873392775238260,-0.562453851238172,0.9912028118634740,0.7539022543433050,0.7301735609948200,-0.17868300502473500,0.9834298394982830,-0.7596879128588210,-0.628519086319688,-0.36976826386317300,-0.6798908751768610,-0.9524680947513550,0.862227273794955,0.188951815557452,0.15407274591911000,-0.7469977848948660,0.8862596380927260,-0.9990287989758750,-0.9742870449882220,0.28127972427162800,-0.6264444479103390,-0.16299078079570500,-0.8485702747846050,-0.8667670910519800,-0.8887844383003770,-0.11391745615730700,-0.3999853149883510,-0.5602487964562100,0.996615500394315,0.8243313311075580,0.11918013544881900,0.08395943674184850,-0.7920533151194150,0.8513618507788590,-0.99964745596635,-0.9877584177294540,0.34830095243665200,0.6603167082440800,0.6864865509069840,0.983106261762453,-0.176934996961678,0.6469193223286400,0.7750049088576300,-0.9307513960668840,0.9993732836951250,0.511703992453149,0.6223054402265310,-0.14550003380861400,0.0371583847908264,-0.8891911526253610,0.48097042919832200,0.6496243204633880,-0.18043044929108400,0.0017612407577322900,-0.8724378879524820,0.990966149974821,-0.9244717749141220,-0.8395543741892200,-0.061905293994420500,0.6838989576357020,0.8053577856691140,-0.9114959283620020,-0.9940815309292620,0.5820442524021220,0.4241790073369970,fire
5,7,2012,34,45,18,0.0,90.5,18.7,46.4,11.3,18.7,15.0,0.8438539587324920,0.9952490430241000,0.2666429323599370,0.9649660284921130,-0.5328330203333980,0.2836621854632260,0.31321446868745400,0.1376169789418760,0.42256974759689700,-0.829805798070649,0.1376169789418760,0.40808206181339200,-0.5027006789909890,-0.9873392775238260,-0.16299078079570500,0.9912028118634740,0.7539022543433050,-0.9938869900344420,0.843377065018043,-0.9999749715063860,0.8527565521308730,0.843377065018043,-0.9999608263946370,-0.6798908751768610,-0.7363151113033690,0.862227273794955,0.188951815557452,-0.7147604882558630,0.33315762220886300,-0.7919428920946840,0.993471317481676,0.33315762220886300,-0.7821181995566570,-0.8959709467909630,-0.16299078079570500,-0.8485702747846050,0.39593899065726000,-0.7602651708002090,0.2853650875145900,0.2504000790384290,-0.7602651708002090,0.3005925437436370,0.9858965815825500,0.5253219888177300,-0.916515519162193,0.6462417956987770,-0.9571465630982070,0.9692411620842170,0.6462417956987770,-0.9524129804151560,0.6603167082440800,-0.1147997863254660,0.5410494509487580,0.0026493954912638400,-0.518529431466979,0.5410494509487580,-0.013276747223059500,-0.8218264239151790,0.9888373426941460,-0.7492351709563530,0.2997453432770150,0.9888373426941460,-0.7596879128588210,-0.7277622580158120,0.23840150937176600,0.2972023258757170,-0.7277622580158120,0.2538379413049670,-0.6421890568137260,0.15425144988758400,0.9555985806128390,-0.6543155223459520,0.4072710623235210,-0.6421890568137260,0.13849663112052600,0.15425144988758400,0.3926742032638760,-0.6543155223459520,fire
6,7,2012,35,42,15,0.3,84.7,15.5,45.1,4.3,16.7,6.3,0.9074467814501960,0.4558081269352540,-0.9873392775238260,-0.6401443394692000,-0.5477292602242690,0.9998586363834150,-0.9186340676476690,-0.8817917275413240,0.6715352485474480,-0.6408264175949930,-0.7591100556583900,0.9647326178866100,-0.5027006789909890,-0.3999853149883510,0.3005925437436370,-0.9999608263946370,0.5260775173811050,-0.828813213477255,-0.8733046400935160,-0.2606749092650810,0.2997453432770150,0.1376169789418760,0.7427491727036700,0.2497152582138400,0.8244337073159010,-0.7821181995566570,-0.10968424798301100,-0.3080058524435740,-0.38762880930259500,-0.8001877652946340,0.823930722226126,0.7187078167202580,0.17241408370999200,-0.030975031731216500,0.9649660284921130,-0.7367935074839920,0.9493991270440310,0.9726265649744920,-0.010612467325731600,-0.030087288883017500,0.13585734961237100,-0.8963650350990850,0.8998668269691940,-0.11126992927317500,0.5094129672258990,0.580598912666927,0.6489488382546880,-0.6793720394057060,-0.5484721255930480,-0.3845184695192310,-0.9179307804142930,0.6741634050511120,0.6090559761063560,-0.9172245968430630,0.9002538547473050,0.9599217431719750,-0.7705143956585690,-0.9843766433940420,-0.9957676088732890,0.15249615320336700,-0.11215252693505500,-0.27516333805159700,0.9502325919585300,0.9457292292277980,-0.54475348400159,0.5101770449416690,0.6455637592987360,-0.9943674609282020,-0.6139513298226690,0.5813218118144360,0.7080428643420060,-0.9817866687932770,0.6482728441404410,0.5132293253901120,0.42256974759689700,-0.5477292602242690,-0.3853381907718300,-0.5328330203333980,fire
