V1,V2,V3,V4,cos(2*pi*(V1-min(V1)+V2-min(V2)))/(max(V1)+max(V2)-min(V1)-min(V2)),cos(2*pi*(V1-min(V1)+V3-min(V3)))/(max(V1)+max(V3)-min(V1)-min(V3)),cos(2*pi*(V1-min(V1)+V4-min(V4)))/(max(V1)+max(V4)-min(V1)-min(V4)),cos(2*pi*(V2-min(V2)+V3-min(V3)))/(max(V2)+max(V3)-min(V2)-min(V3)),cos(2*pi*(V2-min(V2)+V4-min(V4)))/(max(V2)+max(V4)-min(V2)-min(V4)),cos(2*pi*(V3-min(V3)+V4-min(V4)))/(max(V3)+max(V4)-min(V3)-min(V4)),Class
3.5982,7.1307,-1.3035,0.21248,-0.023695936620917800,-0.019319506044784600,-0.032681842256512800,0.015136692489064900,-0.013568886354307500,-0.0012338199374962300,1
-1.8584,7.886,-1.6643,-1.8384,0.01356431629870240,0.009214898110362460,0.03154458515051130,-0.003863435056406710,-0.01801297177840000,-0.014338543441068400,1
4.0972,0.46972,1.6671,0.91593,-0.01818164587296620,0.022540408446734200,-0.0320199220173272,0.006662255391861660,-0.007083450121601430,-0.02537478366880520,1
3.3299,0.91254,1.5806,0.39352,0.023037592414321600,0.0019131497283315900,-0.01567506034998760,-0.018951634580328900,-0.018465002867118900,0.010490022881930100,1
3.1088,3.1122,0.80857,0.4336,0.02400113019578600,0.0007505560045854380,0.027029694204586000,0.019866376019389300,0.01779185561414070,0.025920616471084400,1
-4.2859,8.5234,3.1392,-0.91639,0.02329737101526330,0.01125210929930020,-0.03066541047237910,-0.0035295657530536200,0.02386526184746950,0.02736844633183980,1
-1.2528,10.2036,2.1787,-5.6038,0.002472474966524910,-0.000694658378618572,-0.00411174818531531,-0.018687190019542100,0.023318117773238200,-0.024600829878993200,1
0.5195,-3.2633,3.0895,-0.9849,0.022197862218065400,0.024896078531096900,0.028456155734411500,0.015054021907565400,0.023762079470355100,0.0271025279668967,1
0.3292,-4.4552,4.5718,-0.9888,-0.009184004789811140,0.003514485864031440,0.03646513396134800,0.009001247462381710,0.019013933927106800,-0.02537204824832320,1
0.88872,5.3449,2.045,-0.19355,0.023485683165522200,-0.002017927781276520,-0.008889113960109310,-0.01900937297500570,-0.02611898839871160,-0.011482166080424200,1
3.5458,9.3718,-4.0351,-3.9564,-0.0026572134380781700,0.014292684757115300,0.017192478180168900,-0.015891807635720200,-0.0022127207315067200,0.01609406572907130,1
-0.21661,8.0329,1.8848,-3.8853,-0.01669539121183870,0.026961488217112100,-0.04011086002839250,0.01981419912273190,-0.02600493905675270,0.014689258666527800,1
2.7206,9.0821,-3.3111,-0.96811,-0.018179556752351700,-0.0020821315530574300,-0.022141713527472200,0.009669040792135330,-0.024348311728543900,-0.027496523558021000,1
3.2051,8.6889,-2.9033,-0.7819,-0.006246498165541250,-0.018461157536830800,0.040073224007005600,0.01123475804534520,0.0036032455834917600,0.017314526041226100,1
2.6917,10.8161,-3.3,-4.2888,-0.010907631900169100,-0.005070022622184570,0.04018111684185140,-0.017825015516490200,0.015392608060746100,0.0008263541404649070,1
-2.3242,11.5176,1.8231,-5.375,0.024599681788995900,0.012559389689987300,0.031164803087382000,-0.01619296487137310,-0.025830428789179900,-0.005909526457147700,1
2.7161,-4.2006,4.1914,0.16981,-0.011963145087625300,0.002419841937676280,-0.03976935490838650,0.019044669537451300,-0.0066748763773446700,0.009813195821112690,1
3.3848,3.2674,0.90967,0.25128,-0.024120635853818200,-0.0193466778918251,0.00594679375357793,0.0017253559417271400,0.014201659739895300,0.029217176455631000,1
1.7452,4.8028,2.0878,0.62627,-0.016081805005754300,0.014278312591063100,0.039063123719528100,0.019036878447072400,6.16285408558089E-05,-0.027890615036602800,1
2.805,0.57732,1.3424,1.2133,0.007976983588930090,-0.026652114449110200,-0.03121266518072870,0.019849361298157200,0.02022054960656120,-0.022522251273728600,1
5.7823,5.5788,-2.4089,-0.056479,0.011004680010922800,-0.008075438163118490,-0.016231998319798700,0.002622070403203150,0.014709989788098500,-0.01986452763463640,1
3.8999,1.734,1.6011,0.96765,-0.02338646097962230,0.012873183914376800,-0.038815640419900600,-0.01576852334517830,0.02623431468013520,-0.02397261434020220,1
3.5189,6.332,-1.7791,-0.020273,-0.012393704194170600,0.024544124947006900,0.034101541058969300,-0.01525957690279200,-0.017776168360417600,0.028529157573841100,1
3.2294,7.7391,-0.37816,-2.5405,0.0051775398693751500,0.011568385430472200,-0.007337397501670750,-0.017556301861525100,-0.02630249545805350,0.025219286059264700,1
3.4985,3.1639,0.22677,-0.1651,-0.02439204153428110,0.02546071842942840,0.03568400794296710,-0.01903960874886860,-0.011302242887152600,0.02320514312218270,1
2.1948,1.3781,1.1582,0.85774,-0.01879327047309360,-0.01129828746359340,-0.0250787871382402,-0.01652664010102490,-0.024819236802403400,0.017216717110690200,1
2.2526,9.9636,-3.1749,-2.9944,0.024157731563560800,-0.022390422972692700,0.02333174289519370,0.011555475935639400,-0.006673264391144040,-0.01487937914339100,1
4.1529,-3.9358,2.8633,-0.017686,0.02413003841736700,-0.01507430800924550,-0.006163133882628410,0.019954871477954100,-0.01787983892487370,-0.01245990074130200,1
0.74307,11.17,-1.3824,-4.0728,-0.0033531522529094900,-0.01010551750176400,-0.002669033795662170,0.01144216835373260,-0.02310901232526320,-0.021194403297556000,1
1.9105,8.871,-2.3386,-0.75604,-0.020226590258937100,0.021827870007421700,-0.001323887904001680,-0.016798735882107000,-0.024411754771767600,-0.0018976955548736200,1
-1.5055,0.070346,6.8681,-0.50648,-0.017963481341992000,-0.009801575912314050,-0.03544569537787010,0.02002256030054070,0.01990330455018960,0.009742233572631530,1
0.58836,10.7727,-1.3884,-4.3276,0.011010219205242100,-0.02654739120034140,0.02385561689893620,-0.018776137291637100,0.0027268143037990800,0.021520403714160000,1
3.2303,7.8384,-3.5348,-1.2151,0.018366423856434200,0.026669970031789300,-0.0317007155550642,-0.013033714174634900,0.024919582450850100,0.025215571124663600,1
-1.9922,11.6542,2.6542,-5.2107,-0.024383278966676300,0.0269173160292563,-0.030565452703251100,-0.013486211047949500,0.0024615925625402600,-0.005079789106377750,1
2.8523,9.0096,-3.761,-3.3371,-0.010893750615896200,-0.023591678739534900,0.03170071555506390,-0.007113542042646810,0.026489335799562600,-0.0025313157417540000,1
4.2772,2.4955,0.48554,0.36119,-0.020972917814160800,0.022684451096560400,0.0053688764291474700,0.019388104587229700,0.011589195732155800,-0.012274186937780700,1
1.5099,0.039307,6.2332,-0.30346,-0.016222874214035900,0.024307156387127800,0.011641967592722000,-0.009834646071100950,0.02481882711377630,0.0025752253488859200,1
5.4188,10.1457,-4.084,-3.6991,-0.01792678761755440,-0.01401865520924030,-0.014805166891269800,0.01451966570868310,0.002975209908140830,0.027730672177060100,1
0.86202,2.6963,4.2908,0.54739,-0.01725728565557860,-0.026776883823281700,0.040217752947282400,0.019183367398941200,-0.024329829952768000,-0.013679302157454500,1
3.8117,10.1457,-4.0463,-4.5629,0.003486515788828670,0.022437537231297600,0.02135741943599720,0.010878106642837400,0.02184083888190570,0.004554469042745410,1
0.54777,10.3754,-1.5435,-4.1633,-0.0017986093286499000,-0.013357324258863200,0.039713538153733400,0.015517186499443600,-0.025927841947443700,0.02034166578758750,1
2.3718,7.4908,0.015989,-1.7414,-0.010796461514035800,-0.005719319460941810,0.007362241546252760,-0.018328033796345400,0.02393659024097610,0.022651764552669900,1
-2.4953,11.1472,1.9353,-3.4638,-0.024111147588287000,0.0030772295939229800,-0.02730916267511950,0.012598724266772500,0.026497889650843800,-0.010039490097088600,1
4.6361,-2.6611,2.8358,1.1991,0.006156614865740770,0.008349815529796590,-0.03589152361685760,0.0020222363072876900,0.016807757224998200,0.019902086961400400,1
-2.2527,11.5321,2.5899,-3.2737,0.020410395999433500,-0.013669661861083600,0.03701960108067380,0.00838926950641118,-0.02325443786727700,0.017106700554950200,1
3.7982,10.423,-4.1602,-4.9728,0.023994130353552700,0.026362546463085900,-0.03470687546151360,-0.008753134206898820,0.0035702391549099800,-0.008805257009599020,1
-0.36279,8.2895,-1.9213,-3.3332,-0.0012517142108143600,0.025939277650488600,0.031671146892893300,-0.017977239399547100,-0.004574152989885080,-0.025632289352667100,1
2.1265,6.8783,0.44784,-2.2224,0.01048934487837580,0.02206810622771440,-0.0401929265813224,-0.015049042741072400,0.026237893307523800,0.027195088848028700,1
0.86736,5.5643,1.6765,-0.16769,0.0004860099623016940,0.01871405935802970,-0.009994422155323690,-0.006187988240964590,-0.005308889241721240,-0.016141562191752800,1
3.7831,10.0526,-3.8869,-3.7366,-0.014367529129667700,0.004319177837946270,-0.0262536375438013,0.0031449875447546600,-0.0172418268618449,0.0071268513224132100,1
-2.2623,12.1177,0.28846,-7.7581,-0.011786839153419300,-0.016443315199568300,-0.036400923355357000,-0.019552320534474100,-0.01115135396297600,-0.019283389883939200,1
1.2616,4.4303,-1.3335,-1.7517,-0.024611129186709900,-0.0010672412076582300,0.03250716774301730,0.01115129533079280,0.026509442734500400,-0.00016529196983458000,1
2.6799,3.1349,0.34073,0.58489,-0.016864255312150800,-0.015690825208589600,0.024667751653583500,-0.01954714453103080,0.02563085232401300,0.0018207151069807700,1
-0.39816,5.9781,1.3912,-1.1621,-0.01947924811555760,-0.011672364391174800,0.03950355628664700,-0.01803777570287680,0.017241826861844200,0.02694149134111310,1
4.3937,0.35798,2.0416,1.2004,-0.022492324571835800,0.0022848006532310100,0.016111456194425700,-0.019356893004822000,0.019288030222542700,0.025935032501014800,1
2.9695,5.6222,0.27561,-1.1556,-0.02053951210774100,-0.024157693485910900,-0.03314932869987430,0.01929866207300740,0.006253272754597830,0.028033951669384000,1
1.3049,-0.15521,6.4911,-0.75346,0.02403861289216150,0.019165169190257400,0.025295490018146700,-0.015829594915209300,-0.02261432634354670,-0.026294604585967700,1
2.2123,-5.8395,7.7687,-0.85302,0.009356100659294380,-0.009801575912313450,0.03821648966932520,0.019971586234057700,-0.01829456339688300,-3.67317445178774E-06,1
1.9647,6.9383,0.57722,0.66377,-0.004889644679691510,0.01847597492729600,0.0078411505257602,-0.01785814960688520,0.023495596554199100,0.02602006999604520,1
3.0864,-2.5845,2.2309,0.30947,-0.010081456633187700,-0.01646211173508420,0.040066072986371600,-0.005514193746831730,0.025397028984385400,-0.02062596783718290,1
0.3798,0.7098,0.7572,-0.4444,0.020358241277005000,-0.02632631034712550,-0.039694616240956400,-0.019754031769595500,-0.022672357699349200,0.017609091574643200,1
0.58982,7.4266,1.2353,-2.9595,0.012087433835683600,0.015393101426006300,0.007382114689712400,-0.0036162258762425900,0.006334173446443670,0.02251053998118320,1
0.14783,7.946,1.0742,-3.3409,0.020719719506276100,-0.025636426597736300,-0.03212056173531110,0.017584066249427700,0.023725041617312000,-0.026632931164399300,1
-0.062025,6.1975,1.099,-1.131,0.023461961251465400,-0.017856772191904500,-0.032127403439069800,-0.012342783631482900,-0.020190358904070800,0.009433410018676560,1
4.223,1.1319,0.72202,0.96118,0.011854742836398200,-0.003920630207880600,0.006161635610625890,0.017114536004124200,-0.022765054502720300,-0.029053671179472800,1
0.64295,7.1018,0.3493,-0.41337,-0.02290848573948190,-0.011551545410933500,0.017096472377567200,-0.019982830741491400,0.026459923383335800,0.003705419263577210,1
1.941,0.46351,4.6472,1.0879,0.004660344786801240,0.023332715680406400,-0.0294555437399581,0.009656918687537550,0.018473366908059000,-0.026495000730158300,1
4.0047,0.45937,1.3621,1.6181,-0.004505214811902110,-0.009135228321304350,0.009241168786673280,0.01465499198833280,-0.021325533061879800,0.011524375770009900,1
3.7767,9.7794,-3.9075,-3.5323,-0.017010379544497200,0.008751572183226450,0.020407247729200100,0.01817743116574420,-0.02409872272163330,-0.02303998725535610,1
3.4769,-0.15314,2.53,2.4495,0.015827049773707200,-0.01374262778718080,-0.03999662094568080,-0.018430366460265500,-0.01958926620166330,0.011406117314821500,1
1.9818,9.2621,-3.521,-1.872,0.022956555153371800,0.006542519249937940,-0.012403954496907700,0.006223875582915690,-0.006366516263469580,-0.027264531182230400,1
3.8023,-3.8696,4.044,0.95343,-0.0003250501651302720,0.012318837831692600,-0.02282056302074670,0.002059785492742160,-0.021937613087669100,0.014359344345318500,1
4.3483,11.1079,-4.0857,-4.2539,-0.00330253965772162,-0.02269727163558690,-0.01604196772841010,0.01746228548419110,0.011990493353464700,-0.02921398772516480,1
1.1518,1.3864,5.2727,-0.43536,-0.014902903839293900,0.00045748661320712700,-0.014036175077916200,-0.003962150088653800,-0.00370882766124358,-0.013817066400651400,1
-1.2576,1.5892,7.0078,0.42455,0.014878240902829300,0.023762026114947000,0.0018314125581421300,-0.011130385546166600,-0.013501574679993600,-0.0030523429930942600,1
1.9572,-5.1153,8.6127,-1.4297,-0.013577235064310900,0.021627126498194400,0.02969527694205310,-0.01877176023120170,0.004360717620093350,0.029057678971246400,1
-2.484,12.1611,2.8204,-3.7418,-0.0246068125073667,-0.013786342284462500,-0.02650161524149640,0.01937354572404860,-0.0015647893590989700,0.024961142907124800,1
-1.1497,1.2954,7.701,0.62627,0.023895928601301200,0.01960104166856070,0.03671987778694650,0.018815197065689500,0.0011705626049073900,0.01541810580991400,1
4.8368,10.0132,-4.3239,-4.3276,-0.012513903708665300,0.014607434826577400,0.0326110044333061,-0.0001887260340417760,0.026484538721253600,0.011978406891677500,1
-0.12196,8.8068,0.94566,-4.2267,-0.024635638122598400,0.015590055944887700,0.0021115673484420300,0.007565390897362020,0.021582827632561900,-0.027608730499263500,1
1.9429,6.3961,0.092248,0.58102,0.013949526993715400,-0.017623606025607100,0.030297815425791800,-0.019137740063882400,-0.00794118010847514,-0.02919715348329780,1
1.742,-4.809,8.2142,-2.0659,-0.0002786165721401070,-0.00578371809490603,-0.004136884562535620,-0.019525882956784800,-0.02502025384229880,0.02905568081072090,1
-1.5222,10.8409,2.7827,-4.0974,0.016419171074371400,-0.022887466683009300,0.03953821470129860,-0.008206056162468900,0.024342379373554400,-0.02900882063148000,1
-1.3,10.2678,-2.953,-5.8638,0.005071556892801870,0.024013638459686100,-0.03600482808188380,-0.014070390398509500,-0.004097630043994890,0.029053671179472800,1
3.4246,-0.14693,0.80342,0.29136,0.020559148874162400,-0.02530330203512060,-0.013922444145266900,-0.004283498747169970,-0.02589726676656170,0.02637588622599010,1
2.5503,-4.9518,6.3729,-0.41596,-0.021101790460871400,-0.0002372236003076830,-0.0063812875066368900,-0.019871544954248600,0.025387939402847100,0.007489612739440160,1
1.5691,6.3465,-0.1828,-2.4099,-0.002964770021623500,-0.005965633941118320,-0.0001263477991154710,0.0033932482570344300,-0.0013153135369457400,0.0015420171347578700,1
1.3087,4.9228,2.0013,0.22024,0.023582685626044700,-0.017424227824139400,0.02944866064110910,0.019914614086330200,-0.025846811298098700,0.027449486018825000,1
5.1776,8.2316,-3.2511,-1.5694,0.003945566124571590,-0.0007962880365731330,0.012787924753763200,0.01940498875668730,0.026367113757116000,0.02912038220431100,1
2.229,9.6325,-3.1123,-2.7164,-0.010949249894115900,-0.02536832795583300,0.03210078239099390,-0.017584066249427500,0.002096511935449620,0.029212101366627,1
5.6272,10.0857,-4.2931,-3.8142,-0.024252657445382500,-0.014119847982121500,-0.03302002289015950,0.011952718208814400,-0.02212931821715250,-0.004209463057485560,1
1.2138,8.7986,-2.1672,-0.74182,0.01154142749190930,-0.019045577893542600,0.03717765953569960,-0.007301359886459480,-0.019104235203927800,0.02606759911077500,1
0.3798,0.7098,0.7572,-0.4444,0.020358241277005000,-0.02632631034712550,-0.039694616240956400,-0.019754031769595500,-0.022672357699349200,0.017609091574643200,1
0.5415,6.0319,1.6825,-0.46122,-0.01884321955138220,-0.02553085316413610,-0.019246519300151100,0.002958463950177940,0.02063451470208530,0.02746586144828840,1
4.0524,5.6802,-1.9693,0.026279,-0.023532875377612100,-0.02288746668300920,-0.01960077160902760,0.0025222489564087400,0.026106674534518000,0.022671252998710400,1
4.7285,2.1065,-0.28305,1.5625,-0.01445540820576220,0.0039927042016563900,0.029541425349225500,0.01482362331323930,0.026460228211259300,0.022077033611366500,1
3.4359,0.66216,2.1041,1.8922,0.02106656253162010,0.01823764201498170,0.035046586873153300,0.009142577127469550,0.018822582750396600,0.014178217695883600,1
0.86816,10.2429,-1.4912,-4.0082,0.022038370563546600,-0.007497911907983640,-0.03826967117424730,0.007476769306532620,-0.024885316354576500,-0.014863567929200700,1
3.359,9.8022,-3.8209,-3.7133,0.02436529183366240,0.017999178793815200,0.00353318358432313,0.019379895557486500,-0.022400499397688000,-0.009050091776116280,1
3.6702,2.9942,0.85141,0.30688,-0.02443354219852400,0.015825585079264800,-0.03666712080874810,0.016548633451034000,-0.01905103597536200,0.029198518418552000,1
1.3349,6.1189,0.46497,0.49826,-0.0029340346301909900,0.018698191774513800,-0.035655993742402600,-0.01246427798380130,0.024552282032697900,0.008600121677881700,1
3.1887,-3.4143,2.7742,-0.2026,-0.020833668470457800,-0.00688714955360955,-0.035672345216982900,-0.017492989949533,-0.007491817509736230,-0.02426824665596740,1
2.4527,2.9653,0.20021,-0.056479,0.0025956502134406600,0.026778693904777200,0.040073673241715600,0.0031685942770245400,0.0033025185808231600,0.028952163195908600,1
3.9121,2.9735,0.92852,0.60558,-0.007494963963231480,0.01316699524445230,0.03131122855155960,0.019433239777346400,0.021483736168931600,-0.01979422662514800,1
3.9364,10.5885,-3.725,-4.3133,-0.013213502203847600,-0.026137936140921700,0.009167372019345120,0.017708947260562100,-0.021784043661845400,0.008331168227655550,1
3.9414,-3.2902,3.1674,1.0866,-0.02408867520650030,-0.024883030923887500,-0.029609920752631400,0.018447051942147200,0.019584776651132700,0.024845753428981000,1
3.6922,-3.9585,4.3439,1.3517,-0.023481940994429500,-0.01774539430065200,-0.02674782480032420,-0.018823795351933800,-0.005864104425759570,-0.028715882283506200,1
5.681,7.795,-2.6848,-0.92544,-0.0063063711238933400,-0.012152734763656000,-0.02278517702444100,0.009713082194340390,0.00962545116459464,0.0047430426821879900,1
0.77124,9.0862,-1.2281,-1.4996,-0.011508593710844600,0.018626020725787700,0.02601161818572360,0.017381648057659600,0.022193300666187200,0.02291511476764120,1
3.5761,9.7753,-3.9795,-3.4638,0.012326755190663300,0.024013638459686200,-0.011801505946922600,0.012273310885313700,-0.01780419981074900,-0.022638874409513100,1
1.602,6.1251,0.52924,0.47886,-0.023770638492710900,-0.026097402697928300,-0.019117700586017700,-0.0045473497530508600,0.023639720341221400,0.016032689774303800,1
2.6682,10.216,-3.4414,-4.0069,-0.007701105365941680,-0.025374072797333,-0.0004043068119625510,0.010063181414074100,-0.026027326158604700,-0.022046913897673900,1
2.0007,1.8644,2.6491,0.47369,-0.010447308737612200,0.026711185038366700,0.03694113092296240,-0.017971693472861400,-0.014290155011674800,0.028174236908197100,1
0.64215,3.1287,4.2933,0.64696,-0.021121734495143600,-0.002310125394216830,0.02921526804810900,-0.01988520776654210,0.02174029094947460,0.004492777394544290,1
4.3848,-3.0729,3.0423,1.2741,0.01718866575970540,0.0008979063775125550,0.00020215595983052500,0.01970230241148690,-0.026244980640589000,0.01707690276883830,1
0.77445,9.0552,-2.4089,-1.3884,-0.015117696392495500,-0.009334232022240790,0.03977460796414250,-0.005526288145122280,0.026435381435274500,0.028443857888122300,1
0.96574,8.393,-1.361,-1.4659,0.01133029118114210,0.02460969853287740,0.03393805896880330,0.016826075538842800,0.0002664975493805400,0.029198603838595800,1
3.0948,8.7324,-2.9007,-0.96682,-0.01541532956996920,-0.026704133118541500,-0.007962558066433650,0.015501268603782000,0.02265680661572880,0.028595764119929900,1
4.9362,7.6046,-2.3429,-0.85302,-0.015221366319394800,0.023754007910459700,-0.01859990395672590,-0.00862844742238159,0.023778301850616000,-0.018860306077771400,1
-1.9458,11.2217,1.9079,-3.4405,0.020708826944852500,-0.006755999949436950,0.0114628533123391,0.007511771992520350,0.021199198844376400,-0.009329044361281230,1
5.7403,-0.44284,0.38015,1.3763,0.018716992803172500,-0.02557688587634970,-0.010758566879892800,0.020019936323231300,-0.0007927253714423230,-0.02460578803871930,1
-2.6989,12.1984,0.67661,-8.5482,-0.00974135681768712,-0.009280159507673210,-0.022228130300199000,0.01833810586419870,0.026085551970477400,0.02843153989810700,1
1.1472,3.5985,1.9387,-0.43406,-0.02285398791246400,-0.023134856117933500,-0.013251751484032300,-0.01646243348416740,-0.026403112310077400,-0.015497602526727300,1
2.9742,8.96,-2.9024,-1.0379,-9.28739506330193E-05,-0.02181791443390410,-0.039657416829407400,0.014870059297556000,0.0010990058552819400,0.022983363113150600,1
4.5707,7.2094,-3.2794,-1.4944,-0.020349520673332400,-0.019717036351545700,-0.020123497502366600,0.019978663669155100,0.025822916923031800,0.02714360800384150,1
0.1848,6.5079,2.0133,-0.87242,-0.024605295896130000,-0.026601051436336000,0.03293033105932560,-0.017523521766126500,0.02553797793520100,0.0288754744672171,1
0.87256,9.2931,-0.7843,-2.1978,0.024457706942194700,-0.023337812196025400,-0.003799925381492660,-0.018224645075012700,-0.022952301240220300,0.01750630756845820,1
0.39559,6.8866,1.0588,-0.67587,0.020165426765230800,0.005483786592314870,-0.014809865790596500,0.020016387202928100,-0.025974418131736300,0.005976060913173980,1
3.8384,6.1851,-2.0439,-0.033204,0.013030095081712600,0.01934313602797960,-0.031854977455076100,0.006140104272879220,-0.026134386115341700,0.0013211579260853000,1
2.8209,7.3108,-0.81857,-1.8784,0.023277168153973900,-0.013070764502432600,-0.03936676343817010,-0.018988302762350900,0.000616230452249253,0.019007222747521400,1
2.5817,9.7546,-3.1749,-2.9957,0.014291982932229000,-0.002537953024199220,0.01796520230091590,-0.012870590612580500,0.023214339458197500,-0.015084388111903500,1
3.8213,0.23175,2.0133,2.0564,0.016665774627805100,0.014047595187439200,-0.03940763384024850,-0.00669428171989109,-0.020484153096089600,0.02407201728172130,1
0.3798,0.7098,0.7572,-0.4444,0.020358241277005000,-0.02632631034712550,-0.039694616240956400,-0.019754031769595500,-0.022672357699349200,0.017609091574643200,1
3.4893,6.69,-1.2042,-0.38751,0.0246209301519273,-0.020418654899604100,-0.014312857282485200,-0.019229641550495200,-0.01888697915143560,0.0013604195202533000,1
-1.7781,0.8546,7.1303,0.027572,0.019148733949038100,-0.011421232532976900,0.021501117648325400,0.019260926123521700,0.007639959418161670,0.02919484475255310,1
2.0962,2.4769,1.9379,-0.040962,-0.018813272389896200,-0.017488807604017600,-0.02454222282066900,-0.01975813994512960,0.001205173068401000,-0.003437829503827220,1
0.94732,-0.57113,7.1903,-0.67587,0.008868590912083090,-0.026348899262541300,0.025974981374851800,-0.008711240478613480,0.02367279532231800,-0.016991831291399600,1
2.8261,9.4007,-3.3034,-1.0509,0.023782793455623200,0.015974766003106300,-0.02669116500697550,0.011098987923807700,-0.012610163164765900,-0.028999704813466900,1
0.007125,8.3661,0.50781,-3.8155,0.009295210363786530,0.014896095038189600,0.008013328689862890,0.018282072789058500,0.018376364849869600,-0.028822588863061700,1
0.96788,7.1907,1.2798,-2.4565,0.024302076984981400,-0.023960979692345900,0.03228555951656640,-0.01967709510785850,0.02491389601632760,-0.016032689774304400,1
4.7432,2.1086,0.1368,1.6543,-0.012273108360830800,0.007001762826486070,0.0400997182542641,-0.006735768642422520,0.022885337721161700,-0.020616856370043500,1
3.6575,7.2797,-2.2692,-1.144,0.00037148260319945200,-0.0056346719669263600,0.03196326179709400,0.01813497522130540,-0.02554778270444100,-0.025711327456774000,1
3.8832,6.4023,-2.432,-0.98363,0.01986676955763380,0.00495347558583481,-0.04013638294276070,0.01968174820342700,-0.0016695290336514300,-0.02549604483430790,1
3.4776,8.811,-3.1886,-0.92285,0.01957926564313850,-0.01998086263774830,0.024639800716404600,-0.008343544934734680,0.006681324058573590,-0.004962185416957140,1
1.1315,7.9212,1.093,-2.8444,0.01662583592880980,-0.025503434841672800,0.0288638828347791,0.01793267345070330,-0.02125905301369060,0.025353789078559500,1
2.8237,2.8597,0.19678,0.57196,-0.024634685782285500,-0.015670146072047700,0.04006143264998780,0.014964070252209900,0.0004930003488164290,-0.02331525587006990,1
1.9321,6.0423,0.26019,-2.053,0.006066644066817760,-0.026745238154623900,-0.03947676058534280,-0.012927371413731200,-0.009851629356102780,0.028242579269082800,1
3.0632,-3.3315,5.1305,0.8267,-0.02357371293854260,-0.026713514589235900,-0.039906992926372600,0.012588942132618900,0.010756997372017300,0.007535759874370080,1
-1.8411,10.8306,2.769,-3.0901,0.00830131852528704,-0.0010333773983584500,-0.021741462331356000,-0.010856970950601700,0.024535918202019500,-0.029129718084688100,1
2.8084,11.3045,-3.3394,-4.4194,0.022164184756182900,0.007881203453578000,0.0398781344888324,0.019791799063112700,0.007171686763139100,0.026002475106934000,1
2.5698,-4.4076,5.9856,0.078002,0.02438767950621610,0.020071652973257100,0.0030037774996853700,-0.013033714174635000,0.02647342504811490,0.02341919230111580,1
-0.12624,10.3216,-3.7121,-6.1185,0.02458143106422430,-0.02691370936895500,-0.02272266775738360,-0.009790006850158240,-0.026198520365056000,0.029222295108092300,1
3.3756,-4.0951,4.367,1.0698,0.020314557956429500,0.0243437349809213,0.039210278133841500,-0.009768047636727930,-0.0075557033081130300,-0.003863857158935810,1
-0.048008,-1.6037,8.4756,0.75558,0.01274091220908620,0.0009812239593025050,-0.01191547573506350,0.01817743116574400,-0.026133939273918100,0.026791012411558200,1
0.5706,-0.0248,1.2421,-0.5621,-0.015822304446648300,0.017072541602614700,-0.032714210283494500,-0.0033188245236734200,-0.0025942362063294300,-0.02911228615124600,1
0.88444,6.5906,0.55837,-0.44182,-0.0061626098220596,0.0035497633393373700,0.039360547064082200,0.0052026343258585200,-0.026042386347455800,0.02784741003816470,1
3.8644,3.7061,0.70403,0.35214,-0.018550941734941900,0.021477400655066700,0.01405985298691680,-0.019654086922874500,-0.01927202571160960,0.022577175171730200,1
1.2999,2.5762,2.0107,-0.18967,-0.008881586621291630,-0.01734650514397010,-0.01230054715199320,-0.012163660261004900,-0.00694209598242109,-0.016379643498562400,1
2.0051,-6.8638,8.132,-0.2401,0.023721174493210000,-0.02632998075194180,-0.024709642263841800,-0.009359056506026840,0.005392088497154350,-0.004354804695862790,1
4.9294,0.27727,0.20792,0.33662,0.024403414606086300,-0.026338019051301900,0.0249124976812296,-0.019250912747524600,0.024341719742465700,-0.021161490721120700,1
2.8297,6.3485,-0.73546,-0.58665,0.024614459229946600,-0.0238290083685033,0.020112557098303900,-0.00939907593114097,0.02297310849097330,-0.029144498415383800,1
2.565,8.633,-2.9941,-1.3082,0.024550956634842800,0.021727927143487800,0.023042687341509700,-0.006414898155704750,-0.01610266841044440,-0.028641352901513200,1
2.093,8.3061,0.022844,-3.2724,0.005479789506579270,-0.025318742565190400,-0.03407834587221370,-0.015279438211550900,-0.01624782764757690,-0.025183556962800400,1
4.6014,5.6264,-2.1235,0.19309,0.02374194853836790,0.009310381737632260,-0.03013271222797180,-0.018519658337784500,0.0167961620595994,0.024060551305174200,1
5.0617,-0.35799,0.44698,0.99868,-0.024461952563436800,0.014001280593456700,-0.023500209910849700,0.011953727655083500,0.025757026894538100,-0.005469975708465520,1
-0.2951,9.0489,-0.52725,-2.0789,-0.022356458590967700,-0.02695020957106800,0.008452363092980880,-0.01749605090537150,-0.006802139494268030,0.004000349058909030,1
3.577,2.4004,1.8908,0.73231,0.006515610302106840,0.0076865207082438900,0.0324788749085396,-0.01181093181659120,-0.025410358180119700,-0.028189833959365500,1
3.9433,2.5017,1.5215,0.903,-0.0015777803042269200,0.0071979263794449500,-0.03706879453395940,0.01740035982112520,-0.003982397438147170,-0.0016153733805573300,1
2.6648,10.754,-3.3994,-4.1685,0.0024724749665266900,-0.02243753723129790,0.03440960947529780,-0.017158798585130200,0.022092564539582100,-0.003006675588510180,1
